식별자	일자	언론사	제목	본문
01100701.2012122810009939336	20121228	세계일보	"[사설] 체제 정비 시작한 민주당, 국민 보며 변화해야"	"민주통합당 새 원내대표에 박기춘 의원이 선출됐다. 중도 성향의 박 신임 원내대표는 어제 경선에서 결선투표까지 거친 끝에 범친노계인 신계륜 의원을 제쳤다. 박 신임 원내대표는 새로 뽑힐 비대위원장과 함께 ‘투톱 체제’를 이루게 된다. 체제 정비가 시작된 셈이다. 
 
박 원내대표는 당선인사에서 “민주당을 뼛속까지 바꿔나가겠다”고 했다. “뿌리 깊은 계파 .."
01100611.20160422062543946	20121226	서울신문	"[사설] 민주당, 1469만명의 상실감 알기나 하는가"	"민주통합당은 그제 대선 패배에 따른 당론 수습을 위해 당무위 의원총회 연석회의를 열고 원내대표가 비상대책위원장을 겸하는 선에서 지도체제를 정비하기로 했다. 다섯 시간 넘게 이어진 회의에서는 친노 주류와 비주류 간 책임론과 정상화 해법을 놓고 격론이 벌어졌다. 그러나 통렬한 반성은 온데간데 없고, 누구도 책임지는 자세를 보이지 않아 적이 실망스럽다. 심지.."
01500401.2012122610009916621	20121226	국제신문	[사설] 민주당 쇄신 뒷전인 채 주도권 다툼이나 벌여서야	대선 패배 이후 벌어지고 있는 민주통합당의 내홍은 보기에 안쓰럽다. 그저께 열린 의원총회에서 주류와 비주류 간 갑론을박 끝에 연내 원내대표를 뽑고 원내대표가 비대위원장을 겸임하는 선에서 합의했다. 절충은 이뤄졌지만 내부 분열상이 매듭된 것은 아니어서 앞으로도 갈등이 이어질 가능성이 높은 상태다. 대선 패배를 극복하기 위해 심기일전하기는커녕 책임 추궁과 ..
01500401.20121226193938001	20121226	국제신문	[사설] 민주당 쇄신 뒷전인 채 주도권 다툼이나 벌여서야	대선 패배 이후 벌어지고 있는 민주통합당의 내홍은 보기에 안쓰럽다. 그저께 열린 의원총회에서 주류와 비주류 간 갑론을박 끝에 연내 원내대표를 뽑고 원내대표가 비대위원장을 겸임하는 선에서 합의했다. 절충은 이뤄졌지만 내부 분열상이 매듭된 것은 아니어서 앞으로도 갈등이 이어질 가능성이 높은 상태다. 대선 패배를 극복하기 위해 심기일전하기는커녕 책임 추궁과 ..
01500401.2012122410009902652	20121224	국제신문	[사설] 민주당 해체하고 범 야권 국민정당 모색할 때	"대선에서 패배한 민주당의 앞날이 험난하다. 지난 21일 의원총회를 열고 향후 진로를 모색했지만 아직 충격에서 벗어나지 못한 모습이다. 난파한 당의 수습 방안을 놓고도 논의가 분분하다. 범 야권 개편의 필요성은 다들 인정하지만 방법론에선 이견도 노출되고 있다. 결론부터 앞세우자면 단순한 리모델링으론 안 된다. 완전히 새 그릇을 빚어야 한다.

문재인 전 .."
01500401.20121224194441001	20121224	국제신문	[사설] 민주당 해체하고 범 야권 국민정당 모색할 때	대선에서 패배한 민주당의 앞날이 험난하다. 지난 21일 의원총회를 열고 향후 진로를 모색했지만 아직 충격에서 벗어나지 못한 모습이다. 난파한 당의 수습 방안을 놓고도 논의가 분분하다. 범 야권 개편의 필요성은 다들 인정하지만 방법론에선 이견도 노출되고 있다. 결론부터 앞세우자면 단순한 리모델링으론 안 된다. 완전히 새 그릇을 빚어야 한다.문재인 전 후보..
02100501.20160209150902472	20121224	파이낸셜뉴스	[fn사설] 선장 없는 민주당號 앞날은 보이는가	"철저한 자기 반성 안보여원내대표 비대위장 겸임민주당이 환골탈태할 수 있을까. 대선 패배 이후 선장이 없는 탓에 민주당호(號)가 심하게 요동치고 있다. ""상중에 싸움을 피하자""던 그들이 다시 세력다툼을 벌이고 있다. 주류와 비주류 간 격화된 경쟁이 그것을 말해준다. 어느 쪽도 양보할 기세가 안 보인다. 뼈저리게 반성해도 모자랄 판인데 당권을 놓고 힘 겨루.."
01100611.20160422061214935	20121222	서울신문	"[사설] 민주당, 친노 호남 의존 체질 바꿔야 미래 있다"	민주통합당이 대선 패배에 따른 후폭풍에 휩싸였다. 선거 책임론과 향후 진로를 놓고 주류 비주류 간 내홍 조짐마저 보인다. 사실상 지도부 공백상태임을 감안하면 조속히 비상대책위원회체제로 전환해야 할 처지이지만 인적 구성과 역할을 둘러싼 갈등이 만만치 않다. 대선 정국에서 정치 쇄신의 대상으로 지목돼 사퇴 요구를 받아온 박지원 의원이 어제 원내대표직에서 물..
01100101.20121221100000011	20121221	경향신문	"[사설]민주당, 처절한 자기반성이 먼저다"	대선에서 패한 민주통합당이 깊은 침묵과 혼돈에 빠져들었다. 정권교체 여론이 60%에 이르고 범진보진영이 총결집하는 등 ‘지려야 지기 힘든’ 선거에서 패한 후유증이다. 이번 패배 역시 4 11 총선 때와 마찬가지로 오만과 나태의 합작품이라고 본다. 실수도 반복되면 실력이다. 민주당은 이대로라면 더 이상 존재할 이유가 없어 보인다. 처절한 자기반성을 토대로..
01100501.20121221100000047	20121221	문화일보	"<사설>민주당, 국민 신뢰 얻자면 親盧 從北 결별부터 해야"	"보수 우파와의 일대 결전에서 완패한 민주통합당 등 ‘민주 진보’ 진영 전체가 패인(敗因) 분석에 분주하다. 투표율이 예상보다 훨씬 높았음에도 패배하고, 야당 우세를 당연시했던 수도권이 접전 지역으로 변한 데 대해 망연자실해하고 있다. 특히 높은 정권 교체 요구 때문에 ‘후보단일화만 되면 질래야 질 수 없는 선거’라고까지 봤다는 점에서 충격이 더 크다. .."
01100201.20121221184300001	20121221	국민일보	[사설] 민주당과 안철수를 보는 시각	"무소속 안철수 전 대통령 선거 후보가 19일 미국 샌프란시스코로 출국했다. 선거 개표방송을 지켜보지도 않은 채 가족과 함께 떠났다. 그는 비행기 이륙 후 공개한 메시지에서 “이긴 쪽은 패자를 감싸고 진 쪽은 결과에 승복하고 새 정부에 협조했으면 한다”고 밝혔다. 당선인에게 미리 축하한다는 말도 덧붙였다. 
 
안 전 후보는 이번 18대 대선의 ‘태풍의 .."
01100101.2012122010009889181	20121220	경향신문	"[사설]민주당, 처절한 자기반성이 먼저다"	대선에서 패한 민주통합당이 깊은 침묵과 혼돈에 빠져들었다. 정권교체 여론이 60%에 이르고 범진보진영이 총결집하는 등 ‘지려야 지기 힘든’ 선거에서 패한 후유증이다. 이번 패배 역시 4 11 총선 때와 마찬가지로 오만과 나태의 합작품이라고 본다. 실수도 반복되면 실력이다. 민주당은 이대로라면 더 이상 존재할 이유가 없어 보인다. 처절한 자기반성을 토대로..
01101101.20121220100000115	20121220	한국일보	"[사설/12월 21일] 위기의 민주당, 근본적 성찰이 필요하다"	"민주통합당이 공황상태에 빠졌다. 투표율만 높으면 이긴다고 보고 투표율 제고에 매달렸는데 자신들도 기대하지 못했던 75.8%의 높은 투표율에도 졌다. 그것도 그냥 진 게 아니라 108만여 표차나 되는 대패다. 민주당은 개표가 끝난 지 하루가 지났는데도 좀처럼 현실을 받아들이지 못하고 망연자실한 모습이다.

 제1야당의 앞날이 시계 제로다. 당내에서 친노 .."
01100611.20160422060104903	20121218	서울신문	"[사설] 민주당, 경찰조사 반박 앞서 근거 내놓길"	"국가정보원 여직원의 문재인 민주통합당 대선 후보 비방 댓글 의혹사건이 선거 막판 큰 쟁점이 되고 있다. 경찰이 엊그제 밤 국정원 여직원의 컴퓨터에서 증거를 찾지 못했다고 전격 발표하자, 민주당은 신뢰할 수 없는 부실수사라며 반박하고 나섰다. 민주당의 입장을 이해 못하는 바 아니지만 경찰 발표는 최종 결과가 아니라 3일간 조사를 바탕으로 한 중간수사 결과.."
01100201.20121218183903002	20121218	국민일보	"[사설] 불신 자초한 경찰, 억지 부리는 민주당"	"‘국정원 여직원 사건’ 논란 보기 민망하다 
 
민주통합당이 제기한 국가정보원 여직원의 불법 선거운동 의혹을 둘러싼 논란이 가열되고 있다. 경찰이 국정원 여직원 김모씨의 개인 컴퓨터 2대를 분석한 결과 민주당 문재인 후보를 비방하거나 새누리당 박근혜 후보를 지지하는 댓글을 게재한 사실을 발견하지 못했다고 밝히자 민주당이 총체적 부실수사이며 정치적 기획수.."
02100311.20160317102516428	20121217	서울경제	[사설] 민주당은 사과하고 진보당은 반환해야	선거일을 앞두고 국민을 실망시키는 두 건의 악습이 재연됐다. 이것들에 어떤 저의가 숨어 있었다면 그것은 저질 음모다. 우선 문재인 후보의 민주당이 제기한 국가정보원 여직원 선거개입 의혹이 사실무근으로 드러났다. 또한 나라에서 선거보조금을 27억원이나 받아쓴 이정희 통합진보당 후보가 투표일을 사흘 앞두고 슬며시 사퇴했다. 각 후보와 정당이 떨쳐내자고 외쳤..
01100501.20121214100000046	20121214	문화일보	<사설>민주당 人權 法治 인식 수준 드러낸 국정원 직원 감금	"국가정보원 여직원(28)이 선거 개입을 했다며 민주통합당과 문재인 후보 측이 열흘 이상 자행하고 있는 행태는 집권을 노리는 공당(公黨)의 모습이라기보다 반대편에 무차별 테러를 가하는 불량배와 닮았다. 물론 특정 국가기관이 조직적으로 특정후보 낙선 공작에 나서거나, 공무원이 신분을 악용해 특정후보 비방 글을 의도적으로 올렸다면 국가 기강 차원의 심각한 문.."
01100701.2012120610009780139	20121206	세계일보	"[사설] 문 후보와 민주당, 安만 말고 국민을 보라"	"안철수 전 후보가 어제 민주통합당 문재인 후보를 만났다. 정권 교체와 대선 승리를 위해 더욱 힘을 합친다는 취지의 3개항 합의문도 발표했다. 문 후보 측의 애타는 구애에 기꺼이 화답을 한 셈이다. 
 
문 후보 얼굴엔 화색이 돌았다. 그제 안 전 후보의 집을 찾아갔다가 헛되게 돌아섰던 문 후보의 두 어깨가 활짝 펴졌다. 문 후보만이 아니다. 밤낮없이 안.."
01100501.20121206100000053	20121206	문화일보	<사설>獨自 비전 대신 안철수 국민연대에 매달리는 민주당	"제18대 대선 선거일이 13일 앞으로 다가왔음에도 민주통합당과 문재인 후보가 안철수 전 후보에게 애걸하고, 장외(場外)세력에 매달리는 모습을 보이고 있다. 각종 여론조사 결과 박근혜 새누리당 후보에게 다소 뒤지는 것으로 나타난 데 따른 선거전략일 수 있겠지만 정치 발전의 측면에서는 결코 바람직하지 못한 행태다.

문 후보는 5일 안철수 전 후보의 자택을.."
02100311.20160317100216741	20121204	서울경제	[사설] 민주당 세비삭감 법안이 공허한 까닭	"민주통합당이 국회의원 세비를 30% 줄이는 내용의 국회의원 수당에 관한 법안 개정안을 국회에 제출했다. 여야 공히 대선공약으로 내걸고 있는 정치개혁의 일환으로 정치권 스스로 국회의원 세비를 삭감하겠다고 나선 것은 반가운 일이다. 그렇지 않아도 국회의원이 하는 일에 비해 지나치게 보상이 많다는 여론이 자자했던 게 국회의원 세비다.

 민주당이 국회 기득권.."
01500401.2012112610009675201	20121126	국제신문	[사설] 민주당은 장외거래소 부산 설립 왜 훼방놓나	'장외거래 중앙청산소(CCP)' 설치를 규정한 자본시장법 개정안의 국회 통과가 민주통합당의 반대로 무산됐다니 어이가 없다. 부산에 본사를 두고 있는 한국거래소에 CCP가 설치되면 청산수수료 수입은 물론 금융중심지로서 부산의 위상을 높일 수 있다는 점에서 지역 경제계의 기대가 컸던 게 사실이다. 그런데 박영선 법사위원장 등 민주당 의원들이 법사위 통과를 ..
01101101.20121118100000022	20121118	한국일보	"[사설] 민주당이 결단한 단일화협상, 조속 매듭지으라"	"야권 후보 단일화 협상이 급물살을 타고 있다.
문재인 민주 통합당. 안철수 무소속 대통령 후보가 어젯밤 회동,국회의원 정원 감축 등 정치개혁 기본방향에 합의하고, 단일화 방식에도 공감한 것으로 알려졌다.
양측은 오늘 재개되는 실무협상에서 구체적 방식 확정 및 이행 절차 등 기술적 쟁점 정리에 들어간다.
지난주 시작 하루 만에 좌초한 단일화 협상의 극적 .."
01100501.20121114100000049	20121114	문화일보	"<사설>민주당, ‘투표시간 거짓말’ 현수막 당장 철거하라"	"민주통합당이 거리에‘투표시간 거짓말’ 현수막을 내걸고 있다. ‘투표시간, 왜 우리나라만 6시? 9시까지 투표시간 연장 민주당과 함께!’라는, 사실과는 다른 내용을 굵게 적어 전국 곳곳에 내걸어온 주체가 국회 127개 의석의 거야(巨野) 민주당이다.

문재인 민주당, 안철수 무소속 대선 후보의 6일 단일화 합의를 이어 양측이 ‘투표시간 연장 공동캠페인’에.."
01100501.20121105100000106	20121105	문화일보	<사설>UAE 派兵 연장에 반대하는 민주당 일각의 反국익	"시한 종료가 두 달도 남지 않은 아크부대의 파병(派兵) 연장안을 민주통합당이 당론으로 저지하겠다고 나선 것은 국익(國益)을 도외시한, 무책임 정치의 전형이다. 지난해 1월 아랍에미리트연합(UAE)에 파병된 아크부대는 특전사 장병 130여 명으로 구성돼 있으며, UAE군 특수부대의 교육훈련 지원과 연합훈련, 한국인 보호 임무 등을 수행해 오고 있다. 그럼.."
01100701.2012110410009499329	20121104	세계일보	[사설] ‘공짜공약’ 부메랑이 日 민주당에만 돌아갈까	"일본 집권 민주당이 2009년 총선 당시 내건 무상복지 공약 불이행에 대해 사죄를 표명하기로 했다. 이행이 불가능한 공약은 백지화하는 방안도 검토 중이라고 한다. 차기 총선에서 참패가 예상되는 다급한 상황에서 옛 날림공약 파문을 수습하지 않고서는 재기의 발판도 디딜 수 없다는 문제의식이 담겨 있는 행보다. 
 
민주당은 3년 전 늘어놓았던 고속도로 무료.."
01100201.20121103182101002	20121103	국민일보	[사설] 민주당 쇄신은 이해찬 박지원 퇴진부터	"민주통합당 문재인 대통령 후보의 선거대책위 산하 새로운정치위원회가 당 지도부 총사퇴론을 제기했다. 정치쇄신안을 만들기 위해 당 안팎 인사로 구성된 새로운정치위는 최근 심야회의에서 격론 끝에 지도부 총사퇴를 요구하기로 의견을 모았다. 지도부 총사퇴란 사실상 이해찬 대표와 박지원 원대대표의 사퇴를 요구하는 것이라 파장이 적지 않다. 
 
이들의 퇴진론은 이.."
01100101.20121102100000050	20121102	경향신문	"[사설] 민주당 인적쇄신, 지도부가 응답하라"	민주통합당 선거대책위원회 산하 ‘새로운정치위원회’가 지도부 총사퇴를 요구키로 했다. 새정치위는 엊그제 4시간여에 걸친 회의 끝에 “정치개혁의 출발점은 인적쇄신”이라며 이같이 결정했다고 한다. 비주류인 김한길 최고위원은 전격 사퇴함으로써 이해찬 대표와 박지원 원내대표 등을 압박하고 나섰다. 대선을 불과 40여일 앞두고 민주당에 거센 소용돌이가 이는 모습이..
01101001.2012110110009484866	20121101	한겨레	"[사설] 민주당 쇄신, 질서있되 통크게 하라"	"문재인 민주통합당 대통령 후보의 선거대책위 산하 새로운정치위원회가 당 지도부 총사퇴론을 제기하면서 민주당이 인적 쇄신 논란에 휩싸였다. 새정치위원회의 지도부 총사퇴론은 사실상 이해찬 대표와 박지원 원내대표, 즉 ‘이-박 투톱’의 사퇴를 요구하는 것이어서 적잖은 파장이 예상된다.

 정치쇄신안을 마련하기 위해 당 안팎 인사들로 구성된 새정치위원회는 엊그제.."
01100501.20121029100000085	20121029	문화일보	"<사설>민주당, ‘김광진 막말’에 대한 입장 분명히 밝히라"	"자질(資質)은 차치하고 인성(人性)조차 결여돼 보이는 사람이 ‘청년 대표’ 국회의원이라며 활보하는 현실이 개탄스럽다. 열심히 실력을 쌓고, 반듯한 품성을 닦으며, 미래 대한민국의 주역이 되기 위해 매진하는 수백만 청년 세대에 대한 모독이기도 하다. 

민주통합당이 청년 대표라고 떠받들며 당선 안정권(10번)에 공천해 당선시킨 김광진(31) 의원의 저질 .."
02100311.20160317085803899	20121025	서울경제	[사설] 부동산경기 더 죽으라는 민주당 종부세 고집	"민주통합당 대선캠프의 이정우 경제민주화위원장이 TV토론에서 “종합부동산세를 보강해야 한다”고 말했다. 말도 많고 탈도 많은 종부세를 민주당이 집권하면 더 강화하겠다는 얘기다. 

 종부세는 노무현 참여정부가 도입한 이른바 ‘대못’이다. 이 위원장이 청와대 근무시절에 주도한 종부세는 부동산 값을 잡고 지방재정을 돕는다는 명분으로 지난 2005년부터 시행됐.."
01500601.20121020074511001	20121020	매일신문	"[사설] 민주당, NLL 논란 잠재울 증거 내라"	 이명박 대통령의 연평도 방문을 놓고 야당이 강력히 반발하고 있다. 노무현 전 대통령이 2007년 남북 정상회담에서 ‘서해북방한계선(NLL)을 영토선으로 주장하지 않았다’는 취지의 발언을 했는지 여부를 놓고 여야가 공방을 벌이고 있는 와중에 이 대통령이 연평도를 방문해 NLL 수호 의지를 강조한 것은 명백히 대선에서 새누리당을 유리하게 만들려는 정치 행..
01500601.20120924111259001	20120924	매일신문	"[사설] 내곡동 특검, 민주당 중립 인사 추천을"	" 위헌적 요소가 있다며 수용 불가설이 나오던 ‘내곡동 사저 특검법’을 이명박 대통령이 막판에 전격 수용하여, 이제 공은 특검 2인 추천권을 지닌 민주통합당으로 넘어갔다. 특검 2인 추천권을 요구하여 관철시킨 민주당은 국민적 관심거리인 ‘내곡동 사저 터 매입 의혹’을 조사할 특검 후보자 2명을 당리당략을 떠나 중립 성향의 전문가로 추천해야 한다. 
친(親.."
01101001.20120922100000087	20120922	한겨레	"[사설] 내곡동 특검, 이젠 민주당 책임이 막중하다"	이명박 대통령이 우여곡절 끝에 어제 국무회의에서 내곡동 사저 특검법을 수용했다. 한때 청와대 참모와 법무장관 등이 일제히 나서서 위헌 주장을 펴는 등 거부권 행사 가능성이 짙어 보였으나 뒤늦게나마 순리에 따른 것은 다행이다. 앞으로 민주당이 특검 후보자 2명을 추천하고 이 가운데 1명을 대통령이 임명한 다음 10일간의 준비기간을 포함해 최장 55일 안에..
02100101.20160125085405280	20120922	매일경제	[사설] 부동산 심각성 제대로 못 깨닫는 민주당	"9ㆍ10 부동산 대책의 취득세와 양도세 감면 법안 국회 상임위 처리가 그저께에도 이뤄지지 못하고 다음주 월요일로 또 미뤄졌다. 어제 열린 기획재정위원회 법안심사 소위에서도 양도세 면제 적용 대상을 놓고 여야 간 이견을 좁히지 못했다. 
민주통합당 의원들은 ""공시지가 9억원 초과나 국민주택(85㎡) 규모 이상 주택 소유자에게도 서민층과 동일한 양도세 면제.."
01101101.20120921100000088	20120921	한국일보	"[사설] 내곡동 특검, 이젠 민주당이 제대로 추천해야"	이명박 대통령이‘내곡동 사저 부지 매입의혹 특검법’을 고심 끝에 수용했다. 이 대통령은 어제 특검법 공포안을 의결한 국무회의에서 “국민에게 심려를 끼쳐 송구스럽다”면서“특검수사에 적극적으로 임해 의혹 해소를 위해 최대한 노력하겠다”고 밝혔다. 그 동안 이 대통령은 이번 특검법의 위헌성을 지적하며 거부권 행사를 심각하게 검토해왔다. 하지만 국민여론과 정치..
01101001.2012092110009182203	20120921	한겨레	"[사설] 내곡동 특검, 이젠 민주당 책임이 막중하다"	이명박 대통령이 우여곡절 끝에 어제 국무회의에서 내곡동 사저 특검법을 수용했다. 한때 청와대 참모와 법무장관 등이 일제히 나서서 위헌 주장을 펴는 등 거부권 행사 가능성이 짙어 보였으나 뒤늦게나마 순리에 따른 것은 다행이다. 앞으로 민주당이 특검 후보자 2명을 추천하고 이 가운데 1명을 대통령이 임명한 다음 10일간의 준비기간을 포함해 최장 55일 안에..
02100101.20160125083637974	20120919	매일경제	[사설] 문재인 후보와 따로 노는 민주당 부동산정책	"9ㆍ10 부동산 대책의 핵심인 취득세ㆍ양도세 감면을 위한 법안이 그저께도 야당의 반대로 국회 상임위에 상정되지 못했다. 지난 12일에 이어 두 번째인데 20일 다시 상정하겠다지만 시장의 불신만 키우고 있다.
정부는 연말까지 취득세를 50% 깎아 주고, 미분양주택의 양도소득세를 면제키로 하면서 시행일을 국회 상임위 통과일로 정했다. 이에 따라 주택 거래를.."
01500151.20160203140836375	20120918	경남도민일보	[사설]민주당 대선후보 결정과 남겨진 숙제	"지난 16일 문재인 의원이 민주통합당 대선후보로 결정되었다. 국민경선이라는 이름으로 진행되었지만, 민주당의 대선후보 선출과정에서 나타난 잡음과 소동은 정권교체에 대한 기대까지도 떨어뜨리는 이상한 역할을 하였다.


민주당이 기획한 대선후보 선출의 성공 여부는 국민 참여가 전제이자 핵심 키워드였다. 하지만, 모바일 투표에 참여한 시민들을 친노 혹은 비노 .."
01500151.20120918185554001	20120918	경남도민일보	(사설)민주당 대선후보 결정과 남겨진 숙제	"지난 16일 문재인 의원이 민주통합당 대선후보로 결정되었다. 국민경선이라는 이름으로 진행되었지만, 민주당의 대선후보 선출과정에서 나타난 잡음과 소동은 정권교체에 대한 기대까지도 떨어뜨리는 이상한 역할을 하였다.민주당이 기획한 대선후보 선출의 성공 여부는 국민 참여가 전제이자 핵심 키워드였다. 하지만, 모바일 투표에 참여한 시민들을 친노 혹은 비노 세력으.."
02100701.20160116144731076	20120917	헤럴드경제	<사설> 민주당 文후보의 진짜 과제는 安교수	"민주통합당의 대선후보로 문재인 씨가 선출되면서 이제 연말 대선 경쟁이 본격 개막됐다. 당초 경선 시작 이전의 일반적 평가는 뚜렷한 일인자가 없는 혼전을 예상했지만 문 후보는 이런 예상을 뒤엎고 열세 번의 지역 경선을 완전 석권하는 기염을 토하면서 압승했다. 
 
문 후보 압승 배경을 한두 마디로 요약하기는 어렵지만 이번 경선에 크게 영향을 미친 모바일투.."
01500601.20120917105354001	20120917	매일신문	"[사설] 문재인 민주당 대선 후보, 검증대에 올랐다"	 문재인 의원이 민주통합당의 제18대 대통령 후보로 확정됐다. 16일 치러진 서울 지역 경선까지 13연승을 거두며 56.5%의 득표율로 제1야당의 대선 후보 자리를 차지했다. 1년 전만 해도 정치와 거리를 두었던 문 후보가 압도적 승리를 거둔 것은 그의 진정성과 참신성이 평가받은 결과라 할 수 있을 것이다. 문 후보는 이제 정권 교체라는 사명감을 지닌 ..
01500401.2012091710009136299	20120917	국제신문	[사설] 문재인 민주당 대통령 후보의 도전과 과제	문재인 씨가 민주통합당 대선후보로 선출됐다. 지난달 25일부터 시작된 당내 경선에서 13연승을 거둬 결선투표 없이 본선에 나가게 됐지만 문 후보가 해결해야 할 과제는 첩첩산중이다. 우선 경선 과정에서 불거진 당내 불협화음을 잠재워 거당적 선거체제로 바꿔야 한다. 안철수 서울대 교수와의 야권 단일화 협상도 지난한 과제다. 무엇보다 대선 후보로서의 경륜을 ..
01101001.20120917100000088	20120917	한겨레	[사설] 문재인 민주당 대통령 후보의 과제	"문재인 의원이 18대 대선에 나설 민주통합당의 대통령 후보로 선출됐다. 문 후보는 어제 치러진 서울지역 경선까지 13연승을 거두며 56.5%의 득표율로 제1야당 대선 후보 자리를 차지했다. 문 후보로선 귀중한 승리를 얻음과 동시에 정권교체라는 막중한 사명도 함께 떠안은 셈이다.
 문 후보는 어제 수락연설에서 ‘불통과 독선’이 아닌 ‘소통과 화합’의 리더.."
01101101.20120916100000068	20120916	한국일보	[사설] 민주당 문재인 대선 후보가 안은 과제	"문재인 의원이 민주통합당 18대 대통령선거 후보로 선출됐다. 문 후보는 어제 전국 순회경선 마지막인 서울에서 60.61% 득표로 1위를 차지해 13개 지역 전승을 거뒀다. 총 득표율 56.52%를 기록, 과반을 훌쩍 넘김으로써 결선투표 없이 본선행 티켓을 거머쥐었다. 문 후보는 2개월에 걸친 경선과정에서 파죽지세의 승리로 지지도가 큰 폭으로 오르는 등 .."
01101001.2012091610009133788	20120916	한겨레	[사설] 문재인 민주당 대통령 후보의 과제	"문재인 의원이 18대 대선에 나설 민주통합당의 대통령 후보로 선출됐다. 문 후보는 어제 치러진 서울지역 경선까지 13연승을 거두며 56.5%의 득표율로 제1야당 대선 후보 자리를 차지했다. 문 후보로선 귀중한 승리를 얻음과 동시에 정권교체라는 막중한 사명도 함께 떠안은 셈이다.

 문 후보는 어제 수락연설에서 ‘불통과 독선’이 아닌 ‘소통과 화합’의 리.."
01101101.20120914100000174	20120914	한국일보	[사설] 결국 헛방으로 끝난 민주당 공천 의혹 수사	"민주통합당 공천헌금 의혹을 수사해온 대검 중수부가 공천약속 대가로 40억여 원을 주고받은 혐의로 인터넷방송 '라디오21' 편성본부장 양경숙씨 등 모두 4명을 정치자금법과 공직선거법 위반 혐의로 구속 기소했다. 검찰은 민주당 당내경선과 관련해 양씨가 이해찬 민주당 대표 등을 지원하기 위해 모바일 투표인을 모집하면서 수억 원을 지출한 진술을 확보, 서울중앙.."
01100101.2012091410009129528	20120914	경향신문	"[사설]민주당 혁신, 야권의 재구성을 위한 토대다"	"민주통합당 내부에서 연일 쇄신론이 분출하고 있다. 어제만 해도 초선 의원 21명이 성명을 내고 현재의 위기를 타개하기 위해서는 대선 후보에게 당 운영에 대한 전권을 위임해야 한다는 입장을 내놨다. 앞서 주초에는 중진 의원들이 긴급 회동을 했고, 의원 40여명의 요구로 열린 의원총회에서는 대선 후보 경선 파행에 대한 지도부의 책임과 당 쇄신을 둘러싼 논쟁.."
01100101.20120913100000023	20120913	경향신문	"<사설>민주당과 안철수, 제대로 겨뤄야 미래 있다"	안철수 서울대 융합과학기술대학원장이 대선 출마를 사실상 공식화하고 나섰다. 안 원장은 엊그제 “민주통합당의 대선 후보 경선이 끝난 후 며칠 내에 대선 출마에 대해 국민께 입장을 밝히겠다”고 유민영 대변인을 통해 전했다. 그러자 민주당 내에선 “하필이면 이때 ”라는 볼멘소리가 나왔다고 한다. 민주당이 뜰 만하면 안 원장이 끼어들어 눈과 귀를 잡는다는 듯한..
01100501.20120912100000036	20120912	문화일보	"<사설>후보 확정 앞두고 안철수 쳐다보는 민주당, 딱하다"	"국회 의석 128석의 민주통합당이 아직 출마선언조차 하지 않은 안철수 서울대 융합과학기술대학원장에게 휘둘리는 상황은 정당의 존재 이유에 대한 의문마저 갖게 한다. 오는 16일, 또는 23일 민주당 대선후보가 확정되지만 이에 대한 기대감이나 축제 분위기는 찾아보기 어렵다. 11일 열린 의원총회에서 순회경선 득표 2위를 달리고 있는 손학규 후보는 “민주당 .."
01100101.2012091210009103515	20120912	경향신문	"[사설]민주당과 안철수, 제대로 겨뤄야 미래 있다"	안철수 서울대 융합과학기술대학원장이 대선 출마를 사실상 공식화하고 나섰다. 안 원장은 엊그제 “민주통합당의 대선 후보 경선이 끝난 후 며칠 내에 대선 출마에 대해 국민께 입장을 밝히겠다”고 유민영 대변인을 통해 전했다. 그러자 민주당 내에선 “하필이면 이때 ”라는 볼멘소리가 나왔다고 한다. 민주당이 뜰 만하면 안 원장이 끼어들어 눈과 귀를 잡는다는 듯한..
01100611.20160421234705661	20120911	서울신문	[사설] 흥행 좇다 물병 계란세례 부른 민주당 경선	"막바지로 향하고 있는 민주통합당 대선후보 경선을 지켜보노라면 왜 지금 2012년 한국 정치에 ‘안철수 바람’이 꺾일 줄 모르는지 그 이유의 일단이 읽혀진다. ‘완전국민참여경선’을 내세워 모바일 투표를 도입하고, 지역별 순회 경선 방식을 채택하며 흥행몰이에 나섰으나 양상은 엉뚱한 방향으로 치달았다. 불안정한 모바일 투표는 지난달 첫 제주경선에서부터 비문(.."
01500601.20120911105543001	20120911	매일신문	"[사설] 폭력 사태 민주당 경선, 대대적 쇄신 필요"	 막바지에 접어든 민주통합당 대선 후보 경선에서 모바일 투표 불공정 논란이 급기야 폭력 사태를 불렀다. 지난달 첫 제주 경선에서 비(非)문재인 후보들이 일시적으로 경선을 거부한 데 이어 9일 대전`충남`세종 경선에서는 단상으로 계란과 물병이 날아들고 후보 지지자들이 몸싸움을 벌이기도 했다. 민주당은 10일 최고위원 회의와 중진회의를 연 데 이어 11일에..
01100611.20160421232406579	20120905	서울신문	[사설] 민주당 모바일 동원 논란 떨쳐내야 산다	"중반을 넘어선 민주통합당 대선후보 지역순회 경선에서 파열음이 끊이지 않고 있다. 어제 경남까지 총 13곳 중 7곳에서 경선을 마쳤으나 당초의 완전국민경선 취지가 퇴색하면서 흥행은커녕 표심 왜곡과 공정성 시비만 갈수록 증폭되고 있다.


민주당 경선에서 무엇보다 우려스러운 대목은 ‘모발심’(모바일 민심)과 당심의 괴리, 이로 인한 경선 공정성 논란이다. .."
