식별자	일자	언론사	제목	본문
01100701.20190213003020001	20190213	세계일보	"[사설] 全大 보이콧, 5 18 망언 자중지란 한국당에 미래 있나"	"2 27 전당대회를 앞둔 자유한국당의 행태가 참으로 한심스럽다. 홍준표 전 대표에 이어 심재철, 정우택, 주호영, 안상수 의원도 어제 대표 경선후보 등록 포기를 선언했다. 전대 날짜가 2차 북 미 정상회담(27 28일)과 겹친다는 이유로 전대 연기를 요구했으나 받아들여지지 않자 출마 의사를 접은 것이다. 2차 북 미 정상회담이 2, 3월 언저리에 열릴 .."
01200101.20190213223255001	20190213	경기일보	"[사설] ""무책임한 이전 반대""라는 한국당 경기도당 / 그래서 어떻게 하겠다는 건지 행동은 없다"	이번에는 자유한국당 경기도당의 입장이다. “공공기관 이전은 더불어민주당 이해찬 대표는 물론 문재인 대통령도 마음대로 할 수 없는 문제다”고 했다. “지금까지 이뤄진 공공기관 이전에 대한 냉정한 평가가 선행돼야 한다”고도 했다. 김영우 도당위원장이 밝힌 2차 공공기관 이전 추진에 대한 견해다. “공공기관 이전에 대해 기본적으로 반대한다”는 입장도 밝혔다...
01400501.20190212224818001	20190212	중부일보	"[사설] 반쪽 면한 한국당 전대, 양강 구도로 가나"	간신히 반쪽만 면한 형국이다. 불과 며칠 전만 해도 홍준표 의원과 심재철ㆍ안상수ㆍ정우택 의원등이 줄줄이 성명서를 내고 이번 전대에 불출마하겠다고 밝혔고 오 전 시장도 당초 당 지도부의 2ㆍ27 전대 일정 연기 불가 방침에 반발하면서다. 하지만 그 안의 여러 사정이 변한 일인지 후보등록일인 어제 출마 쪽으로 입장을 선회하면서 이제 구도는 어찌됐건 양강으로..
01100101.20190212203411003	20190212	경향신문	"[사설]한국당 5 18 망언 사과, 부적격 조사위원부터 바꾸라"	김병준 자유한국당 비상대책위원장이 12일 “5 18 공청회 문제로 마음에 깊은 상처를 입은 희생자 유가족과 광주시민들께 당을 대표해 진심으로 사과의 말씀을 드린다”고 했다. 이어 “5 18 관련 당의 공식 입장은 대한민국 자유민주주의 발전에 크게 기여한 민주화운동이었다는 것”이라며 “한국당은 진실을 왜곡하거나 5 18정신을 폄훼하는 어떤 시도에도 단호히..
01100501.20190212121004007	20190212	문화일보	"<사설>막 오른 한국당 全大, 내부 총질보다 與 견제 경쟁해야"	"전당대회는 정당의 가장 크고 중요한 행사다. 지도부를 구성하고 중요한 당론 결정을 하는 것은 물론, 당의 결속을 위한 축제이기도 한다. 그러나 자유한국당 2 27 전대(全大)는 이런 의미와는 거리가 멀어 보인다. 일부 출마 예상자들이 전대 날짜가 2차 미 북 정상회담 일정과 겹친다는 이유로 연기를 주장하다 출마를 포기해 김이 빠졌다. 탄핵 당한 뒤 수감.."
01100801.20190212031932001	20190212	조선일보	[사설] 점입가경 한국당	자유한국당 돌아가는 모습이 점입가경이다. 대표 경선에 다시 나섰던 홍준표 전 대표가 후보 등록 포기를 선언했다. 앞서 홍 전 대표는 전당대회가 예정된 오는 27일에 미 북 2차 정상회담이 열리게 되자 전대 일정 연기가 이뤄지지 않을 경우 전대를 보이콧하겠다고 했었다. 그런가 하면 선관위원장인 박관용 전 국회의장은 전대 출마 예정 8명의 주자 중 6명이 ..
01100901.20190212001321002	20190212	중앙일보	"[사설] 자중지란 한국당, 국민이 무섭지 않은가"	"새 지도부를 뽑는 전당대회를 보름여 앞둔 자유한국당이 자중지란에 빠졌다. 전대 연기를 요구하는 측과 밀어붙이는 세력 간 충돌로 ‘반쪽 전대’ 가능성까지 거론될 정도다. 오세훈 전 서울시장, 홍준표 전 대표 등은 전대일(27일)이 북 미 2차 정상회담 날짜(27~28일)와 겹쳐 여론의 주목을 받지 못한다며 전대 연기를 요구했다. 받아들여지지 않을 경우 오.."
01500601.20190211063032001	20190211	매일신문	[사설] 한국당의 잇단 자충수 이렇게 정신 못 차려서야 미래 있나	"자유한국당이 소속 의원들의 잇단 자충수로 사면초가 상태다. 일부 의원들이 5 18 폄훼 발언으로 물의를 빚고, 당 대표 경선에서 당권 주자 6명이 전당대회 일자 변경을 압박하는 등 비상식적 행태를 보였다. 정부 여당을 견제하기 위한 정치 행위도 아니고, 개인적 신념이나 자기 보신을 위해 추태를 벌이는 꼴이니 국민 눈에 좋게 보일 리 없다. 
 
 5 1.."
01100101.20190211204459001	20190211	경향신문	[사설]‘5 18 망언’을 다양한 의견으로 치부하는 한국당 지도부	"자유한국당 의원들의 ‘5 18 망언’은 도저히 제정신을 갖고는 할 수 없는, 국민의 대표인 국회의원의 발언이라고는 믿기지 않는 만행이다. 김진태 이종명 의원 주최로 열린 소위 ‘5 18 대국민공청회’에서 5 18민주화운동을 ‘광주폭동’으로, 아픔의 세월을 견뎌온 희생자와 유가족을 ‘괴물집단’으로 매도했다. “광주는 북한 앞마당” “전두환은 영웅” 등 용.."
01101001.20190211185829001	20190211	한겨레	[사설] 5 18 모독이 ‘당내 문제’라는 한국당의 어이없는 인식	자유한국당 소속 의원들의 5 18 민주화운동 관련 ‘망언’을 둘러싼 후폭풍이 거세다. 문재인 대통령은 11일 자유한국당이 추천한 5 18 민주화운동 진상규명조사위원회의 조사위원 3명 중 2명에 대한 임명을 거부했다. 자유한국당을 제외한 여야 4당은 김진태 의원 등을 국회 윤리위에 제소하기로 했다. 그러나 자유한국당 지도부는 “당내 문제”라며 미온적 태도..
02100701.20190211113553003	20190211	헤럴드경제	[사설]시대착오적 한국당 ‘朴心’ 논란 민심만 멀어질뿐	"오는 27일 전당대회를 앞두고 벌어지고 있는 자유한국당의 행태가 참으로 한심스럽다. 5ㆍ18 민주화 운동에 대한 철지난 색깔론이 다시 등장하고, 당권 주자들은 전당대회 보이콧을 예고하고 있다. 더 볼썽사나운 건 특정 후보를 겨냥한 ‘친박’ 논란이 다시 점화되고 있다는 사실이다. 자신들이 배출한 대통령이 사상 초유의 탄핵을 당하며 정권을 내놓았다. 
 
.."
01101101.20190211050349001	20190211	한국일보	"[사설] 망발로 5ㆍ18 매도한 한국당, ‘역사의 법정’에 다시 서야"	"자유한국당 일부 의원들이 5ㆍ18 진상규명을 빙자한 공청회에서 5ㆍ18 민주화운동을 ‘폭동’으로, 운동 유공자를 ‘괴물집단’이라고 매도하는 등 막말을 쏟아냈다. 당대표 경선에 출마한 김진태 의원 등이 국회에서 주최한 이 공청회는 줄곧 ‘북한군 개입설’을 주장해온 극우 인사 지만원씨를 발표자로 초대해 민의의 전당을 오염시켰다는 비난도 자초했다. 하지만 당.."
01100201.20190211040113001	20190211	국민일보	"[사설] 가짜뉴스, 보이콧, 朴心 논란 여전한 ‘난장판’ 한국당"	"자유한국당의 난장판 정치는 아직도 정리되지 않았다. 초유의 대통령 탄핵으로 정권을 잃고 지방선거 참패로 기반을 잃어 외부 인사에게 당을 맡긴 지 반년이 넘었지만 쇄신의 흔적은 찾아보기 어렵다. 새롭게 진용을 꾸리는 전당대회가 보름 뒤로 다가온 지금, 한국당의 상태를 단적으로 말해주는 세 가지 키워드는 가짜뉴스와 보이콧과 박심(朴心)이다. 한국당 의원이 .."
01100611.20190211034253002	20190211	서울신문	"[사설] 5 18 망언에 ‘박근혜 부활’, 한국당 퇴행 참담하다"	"망언도 망언 나름이다. 온전한 정신으로 국민을 대표할 수 있는지부터 심각하게 따져 볼 문제다. 자유한국당 김진태 이종명 의원이 지난 8일 주최한 ‘5 18 진상규명 대국민 공청회’에서 듣기 민망할 막말이 쏟아졌다. 국회 의원회관에 극우 논객 지만원씨를 불러 “5 18은 북한군이 주도한 게릴라전”, “전두환은 영웅”, “광주는 북한 앞마당” 등 망언 퍼레.."
01100401.20190211030329001	20190211	동아일보	[사설]일부 한국당 의원의 反역사적이고 자기파괴적인 5 18 모독	8일 자유한국당 김진태 이종명 의원 주최로 국회에서 열린 ‘5 18 진상규명 대국민공청회’에서 5 18민주화운동을 모독하는 발언들이 쏟아졌다. 이 의원은 “광주폭동이 정치적으로 이용하는 세력에 의해 민주화운동이 됐다”며 “다시 뒤집을 때”라고 말했다. 같은 당 김순례 의원은 “좀 방심한 사이 정권을 놓쳤더니 종북 좌파들이 판을 치며 5 18 유공자라는 ..
01100901.20190211000636001	20190211	중앙일보	[사설] 보수재건에 찬물 끼얹은 한국당 의원들의 ‘5 18 망언’	"지난 8일 자유한국당 김진태 이종명 의원 등이 공동주최한 ‘5 18 진상규명 대국민 공청회’에서 망언(妄言) 퍼레이드가 펼쳐졌다. 행사에 초대받은 극우 인사 지만원 씨는 “5 18은 북한군이 주도한 게릴라전”이란 주장을 되풀이하면서 ‘광주는 북한 안마당, 이른바 광주 영웅들은 북한 부역자, 전두환은 영웅’이란 말을 서슴지 않았다. 아무리 선동적 발언을 .."
01100101.20190210203058001	20190210	경향신문	"[사설]5 18 망언에 전대 보이콧까지, 한국당 무엇이 달라졌나"	"자유한국당 당권 출마를 선언한 오세훈 전 서울시장과 홍준표 전 대표, 심재철 안상수 정우택 주호영 의원 등 6명이 10일 2 27 전당대회 일정을 2주 이상 연기할 것을 요구하고 나섰다. 이들은 요구가 수용되지 않으면 후보등록을 하지 않겠다고 했다. 전당대회가 2차 북 미 정상회담 날짜와 겹치면서 베트남발 정상회담 태풍에 전대 컨벤션 효과가 날아갈 것이.."
01101001.20190210181841001	20190210	한겨레	"[사설] 한국당, ‘5 18 망언’ 단호한 징계로 진정성 보여야"	김진태 이종명 김순례 등 자유한국당 의원들이 지난 8일 국회에서 열린 ‘5 18 진상규명 대국민 공청회’에서 5 18 민주화운동을 폭동으로 규정하고 희생자들을 종북좌파가 만든 괴물집단으로 매도했다. ‘전두환 신군부’의 내란 및 군사반란에 항거한 광주항쟁에 대한 명백한 왜곡일 뿐 아니라 희생자에 대한 용서받지 못할 모독이자 망언이다. 자유한국당 지도부는 ..
01101101.20190209050537003	20190209	한국일보	"[사설] ‘박근혜 유령’에 사로잡힌 한국당, 수권정당 말할 자격 없다"	"자유한국당 당권주자들의 ‘박심(朴心)’ 잡기 경쟁이 많은 국민들의 눈살을 찌푸리게 하고 있다. 황교안 전 총리, 홍준표 전 대표 등 한국당 당대표 선거에 출마한 대다수가 박근혜 전 대통령 석방 요구 등 친박 세력의 표를 구걸하는 모습이 볼썽사납기 때문이다. 전당대회에서 투표권을 쥔 책임당원 중 50%가 TK를 비롯한 영남이고, 이 중 상당수가 박 전 대.."
01100801.20190209031525001	20190209	조선일보	[사설] 책상과 의자가 변수 된 한국당 전당대회	"박근혜 전 대통령을 유일하게 만난다는 유영하 변호사가 언론에 나와 한국당 전당대회에 출마한 황교안 전 총리를 '친박이 아니다'라는 식으로 비판했다. 황 전 총리가 대통령 권한대행을 하던 시절 구속된 박 전 대통령이 허리 통증 때문에 책상 의자를 놓게 해 달라고 교도소 측에 요구했지만 반영되지 않았다는 것이다. 유 변호사는 또 ""황 전 총리가 최근 '박 .."
01100101.20190208204545005	20190208	경향신문	[사설]5 18을 우롱한 세력에 멍석 깔아준 한국당	자유한국당 김진태 이종명 의원이 주최한 이른바 ‘5 18 진상규명 대국민공청회’에서 극우 논객 지만원씨와 여러 한국당 의원들이 나서 막말을 쏟아냈다. 지씨는 “전두환은 영웅” “광주는 북한의 앞마당” “헌법 전문에 5 18을 집어넣어 5 18공화국이 되면 자동적으로 적화통일이 되는 것”이라고 했다. 차마 제정신으로 한 얘기라고 볼 수 없는 망언이다. 주..
01100101.20190207205519001	20190207	경향신문	[사설]역사적 북 미 정상회담마저 음모론으로 모는 한국당	과연 자유한국당‘다운’ 갈라파고스적 상상력이다. 2차 북 미 정상회담 일정이 한국당 전당대회 날짜와 겹치자 ‘신북풍’ 음모론을 꺼내는 발상 말이다. 나경원 원내대표는 7일 “전당대회와 정상회담 날짜가 겹친 것에 여러 해석이 있다. 혹여 내년 총선에서 신북풍을 시도하려는 것 아닌가 하는 우려가 있다”고 했다. ‘신북풍’이라 함은 북한이 한국당을 견제하려 ..
01100611.20190131034148001	20190131	서울신문	"[사설] 한국당 전대, 색깔론 계파주의 탈피해야 보수 살린다"	"자유한국당의 홍준표 전 대표가 당대표 경선 출마를 어제 선언했다. 이로써 그제 출마를 선언한 황교안 전 국무총리, 오늘 경선 출마를 앞둔 오세훈 전 서울시장에다 주호영, 안상수, 김진태 의원 등 대략 10여명이 다음달 27일 전당대회에서 결정될 당권을 놓고 경쟁을 펼칠 전망이다. 한국당은 이번 전당대회에서 현재의 김병준 비상대책위원회 체제를 대신할 당대.."
01400351.20190131220123001	20190131	중도일보	[사설]한국당 보이콧에 법안 처리는 언제하나	국회 행정안전위원회 소속 더불어민주당 의원들이 30일 법안심사소위원회를 매주 1회 이상 개최하자고 밝혔다. 이 제안은 곧 자유한국당에 대한 국회 일정 전면 보이콧 중단 요청이다. 당정청이 2월 입법 목표와 상반기 중점 처리 법안을 공유했지만 손혜원 의원 투기 의혹과 조해주 중앙선거관리위원회 상임위원 임명 등에 반발하는 한국당은 요지부동이다. 법안 처리만..
01100701.20190130233859001	20190130	세계일보	"[사설] 한국당 당권 경쟁, 보수 가치 바로 세우는 기회 삼길"	"자유한국당의 2 27 전당대회를 앞두고 당권 경쟁이 본격화하고 있다. 지난 15일 입당한 황교안 전 국무총리가 그제 출마를 공식 선언한 데 이어 어제는 홍준표 전 대표가 출판기념회를 통해 출사표를 던졌다. 오세훈 전 서울시장도 곧 출마를 선언한다. 정우택, 심재철, 조경태, 주호영, 안상수, 김진태 의원 등도 이미 출마를 선언했거나 선언할 예정이다. 
.."
01100501.20190130115004006	20190130	문화일보	<사설>당대표 경쟁 본격화한 한국당의 ‘保守 가치’ 확립 과제	"제1야당인 자유한국당의 오는 2월 27일 전당대회를 앞두고 당대표 경쟁이 본격화 구체화하고 있다. 황교안 전 국무총리가 도전을 29일 공식 선언했고, 홍준표 전 대표는 30일 오후 출판기념회를 통해 출마를 공식화하며, 오세훈 전 서울시장은 31일 발표를 예고하고 있다. 이 밖에도 심재철 정우택 조경태 주호영 안상수 김진태 의원 등이 이미 출마를 선언했거.."
01500601.20190129063215001	20190129	매일신문	[사설] 진정성도 비장함도 없는 한국당의 5시간 30분짜리 단식	문재인 대통령의 조해주 중앙선거관리위원회 위원의 임명 강행에 반발해 자유한국당이 벌이고 있는 '릴레이 단식'은 한마디로 저질 코미디이다. 진정성이나 절실함은 전혀 느껴지지 않는 '쇼'라고 할 수밖에 없다. 의원들이 4~5명씩 조(組)를 짜 단식을 하는데 그 시간이 고작 5시간 30분이니 그렇다. 이를 두고 '릴레이 다이어트' '웰빙 단식' '단식 개그'..
01500701.20190128191934001	20190128	부산일보	"[사설] ‘예타 면제’ 반대하는 한국당, 균형발전 안중에도 없나"	오늘 국무회의에서 확정될 지역균형발전을 위한 예비타당성 조사 면제 사업에 지역의 이목이 쏠리고 있다. 전국 17개 광역자치단체 별로 1~2개씩 선정될 것으로 예상되는 대규모 공공투자 프로젝트는 궤멸 직전에 놓인 지역경제를 되살릴 지역 성장판으로 한껏 기대를 모으고 있기 때문이다. 나아가 갈수록 커지는 수도권과 비수도권의 경제 격차를 해소해 궁극적으로는 ..
02100701.20190128112815001	20190128	헤럴드경제	"[사설] 단식을 이벤트로 생각하는 한국당, 정말 답이 없다"	"자유한국당의 무능과 무기력이 도를 넘은 듯하다.야당 3년차가 됐는데도 여전히 ‘웰빙 정당’, ‘초식공룡’ 수준을 벗어나지 못하고 있다. 문재인 정권의 뿌리를 흔들 수 있는 대형 의혹들이 여권에서 속속 불거져 나오지만 이렇다할 대여 투쟁 전략도, 전술도 없이 우와좌왕 허둥대다 헛발질 하기 일쑤다. 한국당이 나서는 바람에 되레 의혹의 본질만 흐트러진다는 말.."
01400501.20190127224116003	20190127	중부일보	[사설] 윤곽 드러나는 한국당 당권 대진표	"자유한국당의 차기 지도부를 뽑는 2ㆍ27 전당대회 대진표가 서서히 윤곽을 드러내고 있다. 일단 현재 거론되는 당대표 후보만 10여명이나 되는 이유로 컷오프 도입이 필수적인 상황까지 왔다. 유력 주자로 꼽히는 오세훈 전 서울시장, 황교안 전 국무총리의 출마 여부 결정 및 출마 선언이 오늘부터 이번 주 중 이뤄질 가능성이 크고 홍준표 전 대표도 모레즘 여의.."
01100101.20190127203847004	20190127	경향신문	[사설]국회 보이콧 선언하고 ‘코미디 단식’하는 한국당	"자유한국당이 국회 일정을 전면 거부하고 릴레이 단식농성에 들어갔다. 문재인 대통령이 국회 인사청문회가 무산된 조해주 중앙선거관리위원의 임명을 강행한 데 대한 반발 때문이다. 한국당은 휴일인 27일엔 국회 본관 앞에서 규탄대회도 열었다. 지금 기류라면 정국 교착 상태는 계속되고 2월 임시국회도 정상 가동이 쉽지 않아 보인다. 

국회 파행이 길어지면 여러.."
02100701.20190125111715002	20190125	헤럴드경제	"[사설] 민주 한국당, 선거제도 개혁에 더 적극성 보이라"	"바른미래당, 민주평화당, 정의당 등 야 3당이 연동형 비례대표제 결단을 촉구하며 제시한 방안은 검토할 만한 의미가 있어 보인다. 가장 핵심이 되는 의원정수를 330석으로 제안한 것이 우선 그렇다. 기존 의석보다 30석이 늘어난 것이나 당초 주장해왔던 360석에선 한 걸음 물러난 것이다. 이에 따른 지역구와 비례대표의 비율은 220석 대 110석으로 제안.."
01100611.20190125034235003	20190125	서울신문	[사설] 한국당 당권 주자들의 시대착오적 핵개발론	"2차 북 미 정상회담을 앞두고 비핵화 실무협상이 진행 중인 가운데 자유한국당 당권 주자들이 경쟁적으로 핵개발 핵무장론을 들고나와 논란이 일고 있다. 그제 열린 한국당 북핵 의원 모임 세미나에서 오세훈 전 서울시장은 “핵개발론자는 아니지만, 옵션을 넓히는 게 외교안보 전략적으로 도움이 된다”면서 “당론인 전술핵 재배치를 뛰어넘어 핵개발에 대한 심층적 논의.."
01100101.20190124205833001	20190124	경향신문	[사설]비핵화협상 중인데 핵개발하자는 한국당 당권주자들	자유한국당 당권 도전에 나선 오세훈 전 서울시장이 핵개발 논의를 촉발해야 한다는 주장을 내놨다. 오 전 시장은 자유한국당 북핵 의원모임이 지난 23일 주최한 세미나에서 “핵개발에 대한 심층적 논의를 촉발하는 것이 필요한 시점”이라고 했다. 그는 “한국이 그런 움직임을 보인다는 뉴스가 전 세계로 타전되면 미국과 중국의 셈법이 복잡해질 것”이라면서 “외교적..
01100611.20190124034221001	20190124	서울신문	"[사설] 선거제 개혁, 한국당은 당론 정해 협상에 임하라"	"바른미래 정의 민주평화당 등 야 3당이 어제 의원 정수를 330석으로 확대하고 정당득표율에 비례해 의석을 배분하는 연동형 비례대표제 협상안을 제시했다. 더불어민주당은 지난 21일 지역구 의원은 200석으로 줄여 소선구제로 뽑고, 비례대표 100석로 늘려 권역별 비례대표제로 각각 선출하는 안을 당론으로 채택했다. 여당 포함 4당이 늦게나마 구체적인 개편안.."
02100311.20190123233919002	20190123	서울경제	[사설] 선거제 개혁 한국당도 뒷짐만 지고 있어선 안된다	더불어민주당이 선거제도 개혁안을 내놓았다. 의원정수는 현행대로 300명을 유지하되 소선거구제를 통해 지역구 의원 200명과 권역별 비례대표 의원 100명을 선출한다는 것이 골자다. 정당 득표율과 의석 배분의 연동 방식에 대해서는 야 3당의 100% 연동 요구에는 못 미치는 낮은 수준을 제시했다. ‘무늬만 연동제’라는 비판이 나오기는 하지만 원내 제1당인..
02100311.20190122190406001	20190122	서울경제	[사설] 선거제 개혁 한국당도 뒷짐만 지고 있어선 안된다	더불어민주당이 선거제도 개혁안을 내놓았다. 의원정수는 현행대로 300명을 유지하되 소선거구제를 통해 지역구 의원 200명과 권역별 비례대표 의원 100명을 선출한다는 것이 골자다. 정당 득표율과 의석 배분의 연동 방식에 대해서는 야 3당의 100% 연동 요구에는 못 미치는 낮은 수준을 제시했다. ‘무늬만 연동제’라는 비판이 나오기는 하지만 원내 제1당인..
01600501.20190118005106003	20190118	무등일보	"사설(하) 5월단체, 한국당 5 18조사위원 추천 철회 촉구"	"5월 단체와 시민 사회단체들이 일제히 자유한국당의 5 18 조사위원 추천 철회를 촉구하고 나섰다. 단체들은 ""진상규명을 방해할 의도가 없다면 한국당은 진상규명조사위원 추천을 즉각 철회하고 추천을 포기하라""고 목소리를 높였다. 더불어민주당과 민주평화당 등은 ""5월을 폄훼하는 인사들의 조사위원을 배제""하는 것을 골자로 '5 18진상규명특별법'(5 18특별법.."
01101101.20190116050501002	20190116	한국일보	"[사설] 편향 인사로 5ㆍ18 진상 밝히겠다는 한국당, 부끄럽지 않나"	"자유한국당이 5ㆍ18 민주화운동 진상규명 조사위원 한국당 몫으로 권태오 전 민주평화통일자문회의 사무처장과 이동욱 전 월간조선 기자, 차기환 전 수원지방법원 판사 등 3명을 14일 추천했다. 5ㆍ18 진상조사위는 1980년 5ㆍ18 민주화운동 당시 계엄군에 의한 민간인 학살 등 인권 유린 실태를 밝히기 위해 여야 합의로 구성한 기구로, 한국당이 극우 논객.."
01100201.20190116040211001	20190116	국민일보	"[사설] 황교안 입당, 한국당 거듭나는 계기로 삼아야"	"황교안 전 국무총리가 15일 자유한국당에 입당, 정치에 첫발을 내디뎠다. 그는 기자회견에서 “우파와 당에 도움이 되기 위해 입당했다. 문재인정부와 맞서 싸우는 강력한 야당이 되는 게 첫 번째 과제”라며 짐짓 야당투사다운 면모를 보여주려 애썼다. 그러나 박근혜 전 대통령 탄핵 및 2월 전당대회 출마 여부 등 민감한 정치 현안에 대해서는 화제를 돌리며 동문.."
01100611.20190116034302001	20190116	서울신문	"[사설] ‘광주’ 모독에 황 전 총리 입당, ‘도로 새누리’ 된 한국당"	"박근혜 전 대통령 탄핵 이후 자유한국당이 과거와 일획을 긋고 새로운 보수 정당으로 거듭 태어나기를 바라는 것은 대한민국의 민주주의 발전을 생각하는 국민이라면 당연히 갖고 있는 기대다. 하지만 한국당이 지난 2년간 보여 온 행보는 정부와 여당을 견제하는 대안 정당과는 거리가 멀었다. 개혁하고 쇄신하며 미래로 나아가기는커녕 과거 회귀에 계파 정치, 정부 정.."
02100101.20190116000248001	20190116	매일경제	"[사설] 황교안 입당 3040세대 관심, 한국당 이번엔 달라질까"	"보수진영의 유력 대권 잠룡으로 꼽히는 황교안 전 국무총리가 어제 자유한국당에 입당했다. 황 전 총리는 기자회견에서 입당 배경에 대해 ""나라 상황이 총체적 난국""이라고 전제한 뒤 ""문재인정부와 맞서 싸우는 강력한 야당이 되는 게 첫 번째 과제""라며 문 대통령에게 직격탄을 날렸다. 이날 황 전 총리의 입당에 이어 오세훈 전 서울시장이 당권 출마 채비를 하고.."
01100501.20190115121004002	20190115	문화일보	<사설>황교안 前총리의 한국당 입당과 ‘박근혜 문제’ 正解	"황교안 전 국무총리가 15일 자유한국당에 입당한 것은 2월 전당대회에서 새 지도부를 선출할 한국당은 물론 정치권 전반에 상당한 충격으로 작용할 것이다. 차기 대통령 후보 여론조사에서 황 전 총리가 보수 인사로는 선두권인 것으로 나타나기 때문이다. 여기에다 박근혜 정부에서 법무부 장관, 국무총리를 거쳐 국회의 탄핵 소추로 권한이 정지된 박 전 대통령의 직.."
01101101.20190115050502001	20190115	한국일보	"[사설] 한국당 입당 황교안, 나라ㆍ국민 운운보다 ‘고해성사’가 먼저다"	"황교안 전 국무총리가 15일 자유한국당에 입당한다. 2017년 5월 대통령 권한대행에서 물러난 지 1년 8개월 만에 현실 정치에 뛰어드는 그를 보는 시선은 기대와 견제, 착잡함과 비난으로 갈린다. 여론조사에서 줄곧 보수의 리더로 거론된 만큼 그의 입당이 한국당의 권력 구도와 보수 재편은 물론 여야 역학관계에도 만만치 않은 파장을 미칠 전망이다. 하지만 .."
01200201.20190115230205001	20190115	경인일보	"[사설]황교안 한국당 입당, 설득력 가지려면"	황교안 전 국무총리가 오늘 자유한국당에 입당할 것으로 알려지고 있다. 황 전 총리는 입당 이후 당권에 도전할 가능성도 높은 것으로 전해지는 등 차기 대선 출마를 위한 행보로 해석할 수 있다. 물론 이는 추론에 불과하지만 그가 정치에 입문하려는 의도는 충분히 짐작할 수 있다. 황 전 총리는 박근혜 정권 때 법무장관과 국무총리를 지낸 인물로 박근혜 정권의 ..
01600501.20190115201007003	20190115	무등일보	사설(상)한국당 추천 '5 18 조사위원'극우 편중 우려된다	"자유한국당이 14일 추천한 '5 18 진상규명조사위원회'조사위원(3명)에 대해 극우 편향 인사라는 지적이 나온다. 이들 조사위원들로 인해 벌써부터 진상규명이 제대로 이뤄질 것인가 하는 우려 마저 제기되고 있다.
한국당은 이날 권태오 전 육군중장을 상임위원, 이동욱 전 월간조선 기자와 차기환 변호사를 비상임위원으로 추천했다. 한국당은 ""5 18민주화운동 .."
01101101.20190114050319002	20190114	한국일보	[사설] “낡은 수구 싫다” 외친 한국당의 작지만 유쾌한 반란	"자유한국당에서 작지만 의미있는 유쾌한 반란이 일어났다. 지난 10~12일 3일 동안 공개 오디션 형식으로 진행된 15곳의 당협(조직)위원장 인선 결과, 9곳에서 30ㆍ40대 정치 신인과 여성이 내로라하는 전ㆍ현직 의원을 누르고 선발된 것이다. 이런 흐름이 21대 총선 공천 및 당선으로 이어져 세대교체 등 새 바람을 몰고올지 여부는 속단하기 이르다. 그러.."
01100611.20190114034148001	20190114	서울신문	"[사설] 한국당, 5 18 정신 훼손하는 진상규명 위원 추천 안 돼"	"5 18 민주화운동 진상규명과 관련한 자유한국당의 ‘역주행’이 계속되고 있다. 지난해 9월 관련 특별법이 국회에서 통과된 지 넉 달이 지나도록 자기 당의 진상규명위원회 조사위원 추천을 미루는 것도 모자라 부적절한 인사를 추천하려는 움직임까지 보이고 있다.
한국당은 최근 진상규명위 조사위원으로 1980년 5월 민주화운동 당시 공수부대 지휘관 출신인 변길남.."
01100901.20190114000631001	20190114	중앙일보	"[사설] 한국당의 공개 오디션 실험, 당 쇄신으로 이어져야"	자유한국당이 일부 지역구 당협위원장을 공개 오디션 방식으로 선출한 장면은 여러 논란에도 불구하고 참신한 시도로 평가할 만하다. 한국당은 전체 79개 교체 대상 지역구 가운데 15곳에 대해 사흘(10~12일)에 걸친 공개 토크 오디션을 통해 당협위원장을 뽑았다. 당원평가단(50명)의 현장 심사와 투표로 최종 후보가 선발되는 오디션 과정은 고스란히 유튜브로..
01500901.20190113223348003	20190113	울산매일	"[사설] 한국당 울주 당협위원장 교체, 물갈이 신호탄 되나"	지난해 지방선거에 참패 후 울산 지역에서 자유한국당의 존재감은 거의 제로에 가깝다. 한마디로 '납작 엎드린' 형국이다. 지난해 말부터 문재인대통령과 더불어민주당의 지지도가 동반 하락하고 있지만 지역에서는 여전히 이렇다 할 반전의 움직임이 나오지 않고 있다. 자유한국당의 이 같은 침체는 총선을 불과 1년4개월 남짓 남은 시점임을 감안할 때 지역사회를 위해..
01100101.20190113203949002	20190113	경향신문	"[사설]황교안 한국당 입당, ‘도로 새누리당’이 되려는가"	"황교안 전 국무총리가 15일쯤 자유한국당에 입당한다고 한다. 그가 직접 언급하지는 않았지만 당 안팎에선 2월 전당대회 당대표 경선에도 출마할 것으로 보고 있다. 김병준 비대위원장은 “오래전부터 입당을 권유 드렸고, 거기에 대해서 답을 한 것”이라고 했다. 김 위원장이 그간 보수통합을 명분으로 이 사람 저 사람을 접촉하며 몸집 부풀리기에 나서고 있다는 건.."
01100101.20190111204610003	20190111	경향신문	[사설]세대교체 열망 드러난 한국당의 당협위원장 공개 오디션	자유한국당이 10일부터 공개 오디션 방식으로 실시 중인 국회의원 선거구 조직위원장 선발에서 이변이 벌어지고 있다. 15개 지역구 중 첫날 서울 강남을과 송파병 등 5곳에 대한 오디션에서 예상과 달리 30대 초반 정치신인들이 뽑혔다. 서울 용산구에서는 3선 경력의 권영세 전 주중대사가 낙마했다. 이번에 뽑은 조직위원장은 추후 지역 당원들에 의해 당협위원장..
