식별자	일자	언론사	제목	본문
02100601.20180726001507001	20180726	한국경제	[사설] '최저임금 억지'에 임대 결제시장까지 죽게 생겼다	"서울시가 소상공인의 부담을 덜기 위해 수수료를 받지 않는 결제 서비스인 이른바 ‘제로 페이’를 연내 도입하기로 했다. 사업에 참여하는 5개 민간 결제플랫폼 사업자와 11개 시중은행은 결제수수료와 계좌이체 수수료를 면제해 가맹점 부담을 덜어주겠다고 밝혔다. 서울시뿐 아니라 부산 인천 전남 경남 등도 연내 시범 서비스에 참여한다고 한다. 
 
소상공인들에게.."
01100501.20180726115004007	20180726	문화일보	<사설>日보다 높아진 최저임금 不服 확산 간과해선 안 된다	"일본 최저임금심의회는 25일 오는 10월부터 1년간 적용되는 시간당 최저임금을 전년보다 3.1% 인상된 874엔(약 8850원)으로 결정했다. 2002년 지금의 최저임금 산정 방식 도입 후 최대 인상 폭이라는데, 26엔(약 262원) 늘어난 것이다. 그마저도 인상 폭이 너무 크다는 논란으로 ‘1엔’ 차를 좁히느라 10시간 넘게 진통을 겪었다. 올해 최저.."
01101001.20180724203934002	20180724	한겨레	"[사설 속으로] 한겨레 중앙일보, ‘최저임금 논란’ 사설 비교해보기"	"<한겨레>와 <중앙일보>가 함께 구성한 지면으로 두 언론사의 사설을 통해 중3~고2 학생 독자들의 사고력 확장에 도움이 되도록 비교분석하였습니다. [한겨레 사설] ‘최저임금 8350원’ 갈등 해결, 정부 국회 사활 걸어라

 내년도 최저임금이 올해보다 10.9% 오른 시급 8350원으로 14일 결정됐다. 외관상으론 두해 연속 두 자릿수 인상이 됐지만, .."
01100901.20180724150659001	20180724	중앙일보	[키워드로 보는 사설] 최저임금제	우리나라의 최저임금법은 1986년 12월31일에 제정 공포되었다. 2000년 11월24일부터 모든 사업장에 적용하고 있다. 최저임금법에서는 “근로자에 대하여 임금의 최저수준을 보장”하는 데 있다고 입법취지를 명시하고 있다. 소득 불균형이 심화하고 저임금 비정규직 노동자들이 늘어나는 현실에서 노동자들의 최소한의 생존권을 보장하고 양극화를 개선하는 데 효과..
02100311.20180724233141002	20180724	서울경제	[사설]최저임금 재심의 요구는 절박함의 표출이다	"한국경영자총협회가 23일 정부에 내년도 최저임금 10.9% 인상 결정을 재심의해달라고 정식으로 요청했다. 중소기업중앙회도 최저임금 인상에 대한 이의 제기를 결정했고 소상공인연합회 역시 재심의를 요청할 계획이다. 다음달 최저임금 확정 고시를 앞두고 경제단체들이 정부에 맞서는 구도까지 감수하며 마지막 호소에 나선 셈이다. 
 
 경총은 “이번 최저임금안이 .."
02100311.20180723175631001	20180723	서울경제	[사설]최저임금 재심의 요구는 절박함의 표출이다	"한국경영자총협회가 23일 정부에 내년도 최저임금 10.9% 인상 결정을 재심의해달라고 정식으로 요청했다. 중소기업중앙회도 최저임금 인상에 대한 이의 제기를 결정했고 소상공인연합회 역시 재심의를 요청할 계획이다. 다음달 최저임금 확정 고시를 앞두고 경제단체들이 정부에 맞서는 구도까지 감수하며 마지막 호소에 나선 셈이다. 
 
 경총은 “이번 최저임금안이 .."
02100101.20180723052129001	20180723	매일경제	"[사설] 자영업자 소상공인 75% ""최저임금 감당 못한다"""	"급격히 인상된 최저임금에 대한 걱정과 반발이 지속되고 있다. 중소기업중앙회가 자영업자 소상공인 300명을 조사해보니 ""내년도 시간당 최저임금 8350원을 감내하기 어렵다""는 응답이 74.7%에 이르렀다. 이들은 내수판매 부진과 최저임금 인상에 따른 어려움에 대처하기 위해 53%는 직원 축소, 13%는 가격 인상, 12%는 사업 포기를 고려하고 있다고 했.."
02100601.20180719001420002	20180719	한국경제	[사설] 고용부 장관은 '최저임금 재심' 요청 수용해야	한국경영자총협회와 중소기업중앙회가 10.9%로 결정된 내년도 최저임금 인상안의 재심의를 청구할 것이란 소식이다. 앞서 중기중앙회 자문기구인 노동인력특별위원회는 중소기업의 의견을 반영하지 못한 불공정한 결정이라며 ‘재심의 요청’을 의결했다. 경총과 중기중앙회는 다음주께 고용노동부 장관에게 이의제기서를 제출하기로 했다. 최저임금법 시행규칙에 따르면 최저임금..
01500151.20180717163615002	20180717	경남도민일보	"[사설]최저임금 갈등, 멀리 보는 지혜 필요하다"	"최저임금 결정으로 전국이 요란스럽다. 한꺼번에 너무 많이 올려서는 안 된다와 부족하다는 쪽의 주장이 격렬하게 대립하여 타협점을 찾지 못한 결과이다. 

양쪽의 주장이 틀린 것도 아니다. 국내 경제 사정이 나아진다면 모를까 현재 상태로는 대립을 극복할 묘안도 보이지 않는다. 그러나 앞이 안 보일수록 멀리 생각해야 한다. 서로 등 돌리고 갈등을 깊게 해서는.."
01300201.20180717130813003	20180717	강원일보	"[사설]최저임금 2년간 30% 인상, 폐업 기로에 선 영세업자"	"내년 최저임금이 시간당 8,350원으로 결정됐다. 노동자단체와 사용자단체가 이의를 제기하지 않으면 고용노동부가 이를 확정해 내년 1월1일부터 적용한다. 올해(시간당 7,530원)와 비교하면 10.9% 오른 것으로 월급으로 환산하면 174만5,150원(주 40시간 기준)이다. 2년간 30%나 인상되는 최저임금에 도내 인건비 부담 비용은 3,100억여원이 .."
01100501.20180717121003003	20180717	문화일보	<사설>최저임금 폭탄 돌리기로 전방위 相爭 부추기는 文정부	문재인 대통령이 16일 내년 최저임금이 올해보다 10.9% 오른 8350원으로 결정된 데 대해 ‘2020년 1만 원’ 공약을 사실상 지키지 못하게 됐다며 사과했다. 최저임금의 빠른 인상이 ‘가계소득을 높여 내수를 살리고 일자리 증가로 이어지는 선순환’을 가져온다며 최저임금 1만 원 조기 실현도 다짐했다. 이런 진단은 현실과 겉돈다. 2년 연속 두 자릿수..
01100401.20180717194157003	20180717	동아일보	"[사설]최저임금 후폭풍, 시장 기업에 떠넘겨선 해결 못 한다"	"최저임금 인상 후폭풍이 일파만파로 커지면서 당정청은 오늘 대책회의를 열어 신용카드 수수료 인하, 상가임대료 인하 방안 등을 논의하기로 했다. 어제 김상조 공정거래위원장은 “프랜차이즈 가맹본부의 불공정행위 조사를 강화하겠다”며 “최저임금 인상에 따른 가맹점주 부담을 낮추기 위해 하도급법을 추가로 개정할 계획”이라고 말했다. 홍종학 중소벤처기업부 장관은 “.."
07101201.20180717002152001	20180717	디지털타임스	[사설] 시장논리 또 역행하는 최저임금대책	"최저임금 과속 인상에 중소기업과 소상공인들의 반발이 거세자 정부가 후속책을 서두르고 있다. 하지만 시장논리에 역행한 대기업과 사업자 쥐어짜기 방식이어서 효과가 의심된다. 오히려 기업 부담만 가중시킬 것이라는 지적이 나오고 있다.



공정위는 하도급공정화법 시행령을 통해 하도급업체가 계약기간 중이라도 임금 인상에 따른 납품단가 인상 요구를 할 수 있도록.."
02100311.20180717234351002	20180717	서울경제	[사설]최저임금 갈등 근본원인이 대기업 갑질이라니 	"추미애 더불어민주당 대표가 16일 “소상공인이 어려운 것의 근본 원인은 대기업 프랜차이즈의 갑질 횡포, 높은 상가임대료라는 점을 분명히 직시해야 한다”고 말했다. 내년도 최저임금 인상에 맞서 소상공인들이 ‘불복종 선언’까지 들고 나오자 이를 수습하겠다며 내놓은 발언이다. 추 대표는 그러면서 “소상공인께서 대기업 건물주들을 대상으로 자신의 목소리 내기가 .."
02100501.20180717170456001	20180717	파이낸셜뉴스	[fn사설] 현장 외면하는 최저임금委 뜯어고쳐야	"500만 소상공인 소외감 27人위원 구성비 손보길 

 

 

 
 
 내년도 최저임금 결정을 둘러싼 후폭풍이 일파만파다. 사용자나 노동자나 모두 불만의 목소리를 높이고 있다. 2년간 29% 인상이라는 초유의 최저임금 폭탄을 맞은 500만 소상공인들은 최저임금 불이행(모라토리엄)을 선언했다. 노동계는 문재인정부의 공약(3년 내 시급 1만원 실현) 파기.."
01100101.20180716210025002	20180716	경향신문	"[사설]최저임금, 을과 을의 싸움으로 몰아가지 마라"	"문재인 대통령이 16일 2020년까지 최저임금을 1만원까지 올리겠다는 대선 공약을 지키지 못하게 됐다며 사과했다. 문 대통령은 이날 청와대에서 수석 보좌관 회의를 주재하고 “최저임금위원회의 결정을 존중한다”며 이같이 밝혔다. 공약 달성을 위해서는 내년에 2020년도 최저임금을 19.7% 인상해야 하는데 이는 사실상 불가능하기 때문이다. 

문 대통령의 .."
01101001.20180716182837003	20180716	한겨레	"[사설] 문 대통령 ‘최저임금’ 사과, 후속대책 마련 총력을"	문재인 대통령이 16일 최저임금 공약을 지키기 어려워졌다는 점을 인정하고 “사과한다”고 밝혔다. 문 대통령의 공약대로라면 2020년까지 시간당 최저임금은 1만원까지 올라야 한다. 지난 14일 최저임금위원회에서 내년도 최저임금을 올해보다 10.9% 오른 8350원으로 결정함으로써 이미 공약은 지키기 힘들어진 터였다. 최저임금 공약을 지키지 못하게 된 것은..
02100311.20180716172958001	20180716	서울경제	[사설]최저임금 갈등 근본원인이 대기업 갑질이라니 	"추미애 더불어민주당 대표가 16일 “소상공인이 어려운 것의 근본 원인은 대기업 프랜차이즈의 갑질 횡포, 높은 상가임대료라는 점을 분명히 직시해야 한다”고 말했다. 내년도 최저임금 인상에 맞서 소상공인들이 ‘불복종 선언’까지 들고 나오자 이를 수습하겠다며 내놓은 발언이다. 추 대표는 그러면서 “소상공인께서 대기업 건물주들을 대상으로 자신의 목소리 내기가 .."
07100501.20180716153317001	20180716	전자신문	"[사설]최저임금 후폭풍, 미봉책은 안 된다"	내년 최저임금 인상률을 놓고 산업계가 발칵 뒤집혔다. 단순한 반대 입장 정도가 아니라 실력 행사까지 나서겠다고 결의할 정도로 후폭풍이 거세다. 당장 직격탄을 맞은 편의점주 등 소상공인은 내년 최저임금 기준을 따르지 않겠다고 선언했다. 시위와 같은 실력행사까지 거론될 정도로 격앙된 분위기다. 심지어 정부 내부에서도 반대 목소리가 나왔다. 김동연 경제부총리..
01400351.20180716220225001	20180716	중도일보	[사설]최저임금 8350원 성사되려면	"2019년 최저임금 8350원이 최저임금위원회에서 의결되자 퇴로 없는 대립이 지속되고 있다. 최저임금 결정 시한 직전까지도 격차를 줄일 수 없었다. 노동계와 경영계 양쪽 다 불만이다. 정치권 인식도 천양지차다. 더불어민주당은 국회 차원의 후속책을, 자유한국당 등은 대통령 공약 폐지와 재심의를 들고 나온다. 원론적인 입장만 있어 합의 도출의 접점을 찾기 .."
01500701.20180716191740002	20180716	부산일보	"[사설] 모두 반발하는 최저임금안, 끝까지 출구 찾아야"	"지난 14일 최저임금위원회에서 내년도 최저임금이 올해보다 10.9% 오른 시간당 8350원으로 확정되자 노사 양쪽 모두 크게 반발하고 있다. 당장 편의점 업계는 월 1회 동맹휴업, 내년부터 심야시간 가격 할증, 카드결제 거부 등을 논의할 계획이라고 한다. 반면 노동계는 '3년 내 1만 원' 공약이 폐기된 것이나 다름없을 정도로 기대에 못 미친다며 강력한.."
01500301.20180715214330003	20180715	경상일보	[사설]최저임금 결정 후폭풍 줄일 세밀한 보완책 찾아야	"내년 최저임금이 올해보다 10.9% 오른 시간당 8350원으로 결정됐다. 월급(주 40시간, 월 209시간 기준)으로 환산하면 174만5150원이다. 8월5일 고용노동부 장관 고시를 거쳐 내년 1월1일부터 적용된다. 그렇지만 제대로 시행될지가 의문이다. 노동자 소상공인의 현실을 제대로 반영하지 못했다는 지적과 함께 벌써부터 보완책 마련을 요구받고 있기 .."
01100101.20180715210338003	20180715	경향신문	"[사설]최저임금 인상 혼란, 정부 정치권 특단 대책 마련해야"	"최저임금위원회가 내년도 최저임금을 올해보다 10.9% 오른 시간당 8350원으로 의결했다. 사용자위원은 동결을, 근로자위원은 1만790원을 주장하면서 큰 입장차를 극복하지 못한 채 결국 사용자위원 전원이 불참하는 초유의 사태 속에 최저임금이 결정됐다. 이에 사용자 측은 “가뜩이나 어려운 영세 중소기업과 소상공인은 존폐의 기로에 설 것”이라며 반발했다. .."
01101001.20180715182756001	20180715	한겨레	"[사설] ‘최저임금 8350원’ 갈등 해결, 정부 국회 사활 걸어라"	"내년도 최저임금이 올해보다 10.9% 오른 시급 8350원으로 14일 결정됐다. 외관상으론 두해 연속 두 자릿수 인상이 됐지만, 노동계는 노동계대로 소상공인 등 사용자는 사용자대로 반발이 크다. 16.4%가 올랐던 지난해보다 갈등은 더 첨예화됐다. 정부와 국회는 영세상공인에 대한 직접 지원책뿐 아니라 이런 갈등을 증폭시키는 구조 해결에 사활을 걸어야 한.."
07100501.20180715143119001	20180715	전자신문	[사설]최저임금 1만원 로드맵 재검토해야	"내년도 최저임금이 논란 끝에 8350원으로 정해졌다. 올해 7530원에 비해 10.9% 올랐다. 지난해에 이어 2년 연속 두 자리 수 인상률을 기록하며 사상 첫 8000원대에 진입했다.

최저임금위원회가 고민 끝에 내린 결론이지만 어느 쪽에서도 박수 받지 못했다. 경영계와 소상공인은 '분노' '허탈' 등을 언급하며 강한 불만을 표시했다. 사업별 구분적용.."
01300201.20180714130624001	20180714	강원일보	[사설]초유의 `최저임금 불복종'은 영세 자영업자들의 절규	"350만명의 소상공인을 대표하는 소상공인연합회가 “국가가 일방적으로 정한 내년도 최저임금을 따르지 않겠다”며 최저임금 불복종 투쟁을 선언했다. 전국 7만여 편의점 대표로 구성된 전국편의점가맹점협회도 “영세 소상공인의 삶을 뿌리째 뽑으려는 의도로, 범법자와 빈곤층으로 내몰고 있다”는 성명서를 발표했다. 최저임금의 업종별 차등화 재논의와 최저임금 동결 등을.."
02100701.20180712113344001	20180712	헤럴드경제	[사설] 최저임금委 공익위원은 고용쇼크 굉음 들리는가	"최저임금위원회의 파행이 계속되고 있다. 지난 10일 퇴장한 사용자측 위원들은 계속된 불참 의사를 분명히 함에 따라 최종시한인 14일에는 노동자측과 공익위원이 그들만의 표결로 최종 결정하게될 전망이다. 
 
하지만 내년도 최저임금의 쟁점은 절대금액이 아니라 업종별 규모별 차등적용 여부다. 사용자측 위원들이 전원회의를 보이콧하는 이유도 이 문제를 논의조차 .."
02100311.20180712002948001	20180712	서울경제	[사설]경영계 호소 끝내 외면한 최저임금위의 무책임	"최저임금위원회가 또다시 파행을 겪고 있다. 10일 열린 최저임금위 회의에서 업종별 최저임금 구분적용 안건이 부결되자 사용자위원들이 협상 보이콧을 선언하는 사태가 발생했다. 소상공인들은 범법자로 몰릴 처지라며 임금 지불 유예나 최저임금제도 불복종운동까지 거론하는 판국이다. 
 
 최저임금의 업종별 차등적용은 영세기업과 자영업자를 중심으로 줄기차게 요구돼온.."
01101001.20180711180849002	20180711	한겨레	"[사설] 경영계 민주노총, 최저임금위 테이블에 앉아라"	"최저임금위원회 파행이 커지고 있다. 민주노총 추천 노동자위원 4명이 국회의 최저임금 산입범위 개편에 반발해 참여를 거부하는 가운데, 업종별 차등적용안이 받아들여지지 않았다는 이유로 사용자위원 9명도 11일 전원회의에 불참했다. 최저임금 결정시한(14일)을 불과 사흘 남긴 상황에서 이러한 ‘보이콧’은 저임금 노동자의 생계를 외면하는 무책임한 일이다.

 .."
02100311.20180711173017001	20180711	서울경제	[사설]경영계 호소 끝내 외면한 최저임금위의 무책임	"최저임금위원회가 또다시 파행을 겪고 있다. 10일 열린 최저임금위 회의에서 업종별 최저임금 구분적용 안건이 부결되자 사용자위원들이 협상 보이콧을 선언하는 사태가 발생했다. 소상공인들은 범법자로 몰릴 처지라며 임금 지불 유예나 최저임금제도 불복종운동까지 거론하는 판국이다. 
 
 최저임금의 업종별 차등적용은 영세기업과 자영업자를 중심으로 줄기차게 요구돼온.."
01500151.20180711155357002	20180711	경남도민일보	[사설]최저임금 업종별 구분 말이 되나?	"최저임금위원회에서 내년 최저임금을 결정하는 논의가 진행 중인 가운데, 사용자위원들이 경영단체의 요구대로 내놓은 최저임금 적용의 업종별 구분이 쟁점으로 떠올랐다. 매년 최저임금 인상 범위를 놓고 경영계와 노동계가 팽팽히 맞서던 예년의 양상과 달리 올해는 쟁점이 하나 더 늘어난 꼴이다. 

최저임금을 업종에 따라 구분하여 적용해야 한다는 요구는 소상공업자와.."
02100601.20180710001451001	20180710	한국경제	"[사설] ""최저임금 1년 해보고 속도조절"" 청와대 답할 때 됐다"	"내년도 최저임금 결정 시한이 사흘 앞으로 다가왔지만 노사 간에는 한 치 양보 없는 팽팽한 줄다리기가 계속되고 있다. 경제단체들은 연일 공동성명을 내거나 기자회견 등을 통해 합리적 수준의 최저임금 인상과 업종별 구분 적용을 촉구하고 있다. 이에 반해 노동계는 43.3%라는 유례없는 인상률을 제시하며 시간당 1만790원을 고수하고 있다. 
 
최저임금 인상.."
01100401.20180710192350002	20180710	동아일보	[사설]“합리적 최저임금을” 2년 만에 한 목소리 낸 경제 6단체	"중소기업중앙회, 한국경영자총협회, 대한상공회의소, 전국경제인연합회, 한국무역협회, 한국중견기업연합회 등 경제 6단체가 어제 긴급 기자회견을 열고 내년 최저임금을 합리적 수준으로 결정하고 사업별로 구분해 적용할 것을 촉구했다. 경제 6단체는 “올해 적용된 최저임금 인상액(1060원)이 역대 최대인 가운데 내년에도 최저임금이 높게 인상되면 영세 중소기업과 .."
02100311.20180710234954002	20180710	서울경제	[사설]최저임금 감당하는 건 정부 아닌 시장이다	김동철 바른미래당 비상대책위원장이 9일 “최저임금을 정하는 것은 정부지만 지불하고 감당하는 것은 시장”이라고 밝혔다. 내년도 최저임금은 시장이 받아들일 수 있는 합리적인 선에서 결정돼야 한다는 취지로 한 말인데 올바른 지적이다. 김 대표의 언급처럼 최저임금은 산업현장과 고용시장에 즉각적인 영향을 미친다. 특히 인상폭이 기업이 감내할 수 있는 수준을 넘어..
02100311.20180709202821001	20180709	서울경제	[사설]최저임금 감당하는 건 정부 아닌 시장이다	김동철 바른미래당 비상대책위원장이 9일 “최저임금을 정하는 것은 정부지만 지불하고 감당하는 것은 시장”이라고 밝혔다. 내년도 최저임금은 시장이 받아들일 수 있는 합리적인 선에서 결정돼야 한다는 취지로 한 말인데 올바른 지적이다. 김 대표의 언급처럼 최저임금은 산업현장과 고용시장에 즉각적인 영향을 미친다. 특히 인상폭이 기업이 감내할 수 있는 수준을 넘어..
01100401.20180707191615001	20180707	동아일보	[사설]최저임금 홍역 속 내년엔 1만원 넘게 달라는 勞의 몰염치	5일 열린 최저임금위원회에서 근로자 측이 내년도 최저임금으로 올해보다 43.4% 오른 시급 1만790원을 제시했다. 지난해까지 3년 연속 제시했던 시급 1만 원보다 최초 제시액이 더 올라갔다. 반면 사용자 측은 올해와 같은 7530원을 주장했다. 노사 간의 최초 제시액 격차 3260원은 역대 최대 수준이다. 최저임금위는 앞으로 4차례 협상을 더 벌여 1..
02100311.20180629233526001	20180629	서울경제	[사설]최저임금도 모자라 통상임금 부담까지 지울 건가	여당이 통상임금 법제화에 속도를 낼 모양이다. 더불어민주당은 27일 최저임금에 들어간 상여금과 복리후생비를 통상임금에도 포함하는 방향으로 연내 법제화를 추진하겠다고 한국노총에 약속했다. 최저임금 결정기준을 단신 근로자에서 가구 생계비로 확대하고 실업부조를 조기에 도입하는 방안도 추진하기로 했다. 한국노총을 노사정 테이블에 끌어들이기 위해 갖가지 당근을 ..
02100311.20180628174803001	20180628	서울경제	[사설]최저임금도 모자라 통상임금 부담까지 지울 건가	여당이 통상임금 법제화에 속도를 낼 모양이다. 더불어민주당은 27일 최저임금에 들어간 상여금과 복리후생비를 통상임금에도 포함하는 방향으로 연내 법제화를 추진하겠다고 한국노총에 약속했다. 최저임금 결정기준을 단신 근로자에서 가구 생계비로 확대하고 실업부조를 조기에 도입하는 방안도 추진하기로 했다. 한국노총을 노사정 테이블에 끌어들이기 위해 갖가지 당근을 ..
02100601.20180625091435001	20180625	한국경제	[한경 사설 깊이 읽기] 최저임금제 취지는 좋아도 무리한 인상은 경제발전 발목 잡아	"허원순 한국경제신문 논설위원 
 
 
 
[사설] 최저임금 업종 지역별 차등화, 더는 미룰 이유 없다 
 
노동계 쪽의 불참으로 최저임금위원회가 파행을 겪는 가운데 소상공인연합회도 내년도에 업종별 차등화가 되지 않으면 이 위원회에 불참하겠다고 밝혀 주목된다. 연합회는 “일방적이고 급격한 최저임금 인상은 소상공인의 경영을 악화시킬 수 있다”며 5인 미만 .."
02100101.20180623000243001	20180623	매일경제	[사설] 최저임금회의 아예 불참하는 노동계 어쩌자는 건가	최저임금위원회(최임위)는 22일 내년도 최저임금 결정을 위한 두 번째 전원회의를 열었으나 노동계 측 근로자위원 9명 모두 1회에 이어 불참했다. 이로써 최악의 경우 노동계 대표가 불참한 상태에서 내년 최저임금이 결정되는 상황도 배제할 수 없게 됐다. 관련법상 근로자위원이나 사용자위원이 2회 이상 출석 요구를 받고도 출석하지 않았을 때는 전체 과반수 출석..
01100501.20180621120004018	20180621	문화일보	<사설>文정부 최저임금 법인세 인상에 옐로카드 꺼낸 OECD	"경제협력개발기구(OECD)가 2년마다 내놓는 한국경제 보고서는 글로벌 시각에서 경제정책 적절성을 평가받는 기회다. 20일 발표된 2018년 보고서에 따르면, OECD는 문재인 정부의 여러 정책을 향해 국가경쟁력 훼손 등 부작용이 우려된다는 ‘옐로카드’를 꺼냈다.



논란이 큰 최저임금과 관련해 보고서와 랜들 존스 OECD 한국경제담당관의 설명은 3가지.."
01101001.20180618212827001	20180618	한겨레	"[사설 속으로] 한겨레 중앙일보, ‘최저임금 인상과 소득주도 성장’ 사설 비교해보기"	"<한겨레>와 <중앙일보>가 함께 구성한 지면으로 두 언론사의 사설을 통해 중3~고2 학생 독자들의 사고력 확장에 도움이 되도록 비교분석하였습니다.[한겨레 사설] ‘최저임금 논쟁’보다 ‘사각지대 보완책’이 중요하다 



청와대의 거듭된 설명에도 불구하고 최저임금 인상 영향을 둘러싼 논란이 잦아들지 않고 있다. 청와대와 언론의 반박과 재반박이 이어지면서 .."
01300201.20180606122518001	20180606	강원일보	[사설]최저임금 인상 `사각지대' 보완책 발등의 불이다	"최저임금 인상을 둘러싼 논란이 확산되고 있는 가운데 국책연구기관인 한국개발연구원(KDI)이 `최저임금 인상이 고용에 미치는 영향 보고서'를 통해 고용 감소 전망을 내놨다. 보고서에서 KDI는 최저임금 인상으로 고용 감소 규모가 올해 8만4,000명, 2019년 9만6,000명, 2020년 14만4,000명에 달할 수 있다고 분석했다. 특히 최저임금이 계.."
01100401.20180605174315001	20180605	동아일보	"[사설]국책 KDI도 “최저임금 탓 올해 최대 8만, 내년 9만 명 실직”"	"한국개발연구원(KDI)은 어제 발표한 ‘최저임금 인상이 고용에 미치는 영향’ 보고서에서 올해 최저임금 16.4% 인상에 따른 고용 감소를 3만6000 8만4000명으로 추산했다. 대선 공약대로 최저임금 시급 1만 원을 달성하기 위해 2019년과 2020년에도 올해와 비슷한 인상 속도를 유지하면 각각 9만6000명, 14만4000명의 고용 감소가 발생할 .."
02100311.20180605233757002	20180605	서울경제	[사설]최저임금 과속땐 일자리 타격크다는 KDI의 경고	"한국개발연구원(KDI)이 최저임금의 급격한 인상이 일자리 창출을 제약한다고 분석했다. KDI는 4일 내놓은 ‘최저임금 인상이 고용에 미치는 영향’ 보고서를 통해 2020년까지 최저임금을 1만원으로 인상하면 고용감소가 내년 9만6,000명에 이어 2020년에는 14만4,000명으로 확대될 것으로 추정했다. 최저임금의 급격한 인상이 고용감소를 부른다는 분석.."
01400351.20180605220237001	20180605	중도일보	[사설]최저임금 속도조절론 불붙인 KDI	최저임금 인상에 따른 고용 여파를 다룬 한국개발연구원(KDI)의 보고서가 4일 나왔다. 제도의 긍정적인 효과에도 불구하고 국책연구기관의 첫 보고서에 담긴 정책 진단은 많은 걸 시사한다. 올 최저임금 인상으로 최대 8만4000명의 고용이 감소된다고 분석한 부분이 특히 그러하다. 최저임금 16.4% 인상을 고용 논쟁 차원을 넘어 진지하게 들여다볼 때가 온 ..
01101001.20180604205839001	20180604	한겨레	[한겨레 사설] ‘최저임금 논쟁’보다 ‘사각지대 보완책’이 중요하다	"청와대의 거듭된 설명에도 불구하고 최저임금 인상 영향을 둘러싼 논란이 잦아들지 않고 있다. 청와대와 언론의 반박과 재반박이 이어지면서 자칫 ‘저소득층의 소득 증대를 통한 격차 해소’라는 핵심 목표가 뒷전으로 밀려나는 게 아니냐는 걱정마저 든다.

 문재인 대통령은 지난달 31일 국가재정전략회의에서 최저임금 인상 효과와 관련해 “통계를 보면 근로자 임금이.."
02100311.20180604173713001	20180604	서울경제	[사설]최저임금 과속땐 일자리 타격크다는 KDI의 경고	"한국개발연구원(KDI)이 최저임금의 급격한 인상이 일자리 창출을 제약한다고 분석했다. KDI는 4일 내놓은 ‘최저임금 인상이 고용에 미치는 영향’ 보고서를 통해 2020년까지 최저임금을 1만원으로 인상하면 고용감소가 내년 9만6,000명에 이어 2020년에는 14만4,000명으로 확대될 것으로 추정했다. 최저임금의 급격한 인상이 고용감소를 부른다는 분석.."
01100801.20180604021543001	20180604	조선일보	[사설] 어처구니없는 '최저임금 인상 긍정 90%' 靑 통계 방식	"청와대 경제수석이 ""최저임금 인상은 긍정적 효과가 90%""라는 대통령 발언의 근거라고 공개한 자료는 통계청 통계를 입맛에 맞게 뜯어고친 것에 불과했다. 전국 8000가구를 대상으로 통계청이 가구 단위로 조사한 것을 근로자만 추려서 개인 단위로 바꾼 통계를 내놨다. 이렇게 하니 급격한 최저임금 인상으로 고용 시장에서 떠밀려난 사람들은 이 통계에서 빠졌다..."
01200201.20180603225601001	20180603	경인일보	[사설]최저 임금 공약 실천 무리수 경계해야	"정부와 여당이 '2020년 최저임금 1만원'을 밀어붙일 조짐이다. 지난달 31일 청와대 비공개회의에서 문재인 대통령이 공약실천을 위해 '좀 더 대담한 노력'을 주문한 것이다. 같은 날 더불어민주당 지도부는 저출산, 고령화와 저성장 국면에서 적자재정도 감수해야 한다는 입장을 표명했다. 
 
문재인정부는 확장적 재정정책을 공약으로 제시하며 집권에 성공했다..."
01100801.20180602021357001	20180602	조선일보	"[사설] 대통령 ""최저임금 긍정적 효과 90%"" 언급 근거 밝혀야 한다"	"""최저임금 인상의 긍정적 효과가 90%""라는 대통령 발언의 여파가 이어지고 있다. 그 근거가 뭔지 알 수 없다는 것이다. 실업률이 17년 만에 최고로 치솟고 식당 종업원, 편의점 아르바이트 등 임시직 일용직이 급격하게 줄어든 현실과 달라도 너무 다른 언급이 다른 사람도 아닌 국정 최고 책임자 입에서 나왔으면 근거가 있어야 한다. 긍정적 효과가 90%면 .."
01101101.20180601050741002	20180601	한국일보	[사설] “최저임금 목표달성 어려울 수 있다”는 문 대통령 발언 주목된다	"문재인 대통령이 2020년 최저임금 1만원 달성 공약과 관련, “상황이 여의치 않으면 목표 달성이 어려울 수 있으나 최대한 노력을 해야 한다”고 말한 것으로 1일 알려졌다. 김동연 경제부총리와 여권 일각에서 제기한 속도조절론을 감안, 고용 감소 등 부작용에 대한 원인 분석과 후속 조치 강구 등 유연성을 보인 것으로 판단된다.

문 대통령은 전날 청와대에.."
01100801.20180601021129001	20180601	조선일보	"[사설] ""최저임금 인상은 90%가 긍정적"" 文 대통령의 놀라운 인식"	"문재인 대통령이 31일 국가재정전략회의에서 ""최저임금 인상의 긍정적 효과가 90%""라고 말했다. 문 대통령은 소득 주도 성장론이 실패라는 진단이 ""성급하다""며 ""정부가 (홍보 차원에서) 잘 대응하지 못하고 있다는 생각이 든다""고 말했다. 최저임금 인상은 성공적인데 정부가 제대로 성과를 설명하지 못하는 바람에 부정적 평가가 나온다는 의미다. 최저임금 인상.."
01101101.20180530051006002	20180530	한국일보	"[사설] 최저임금법 개정 반발 노동계, 대화 테이블 걷어차서야"	"국회 최저임금법 개정 파장이 만만치 않다. 한국노총에 이어 민주노총이 30일 최저임금 산입범위를 확대한 최저임금법 개정을 문제 삼아 최저임금위원회 참여를 사실상 보이콧했다. 최저임금위는 노사가 갈등하며 진통을 겪는 기구지만 최저임금 협상 초기에 근로자위원 전원이 빠지기는 처음이다.
산입범위 조정을 위한 최저임금법 개정은 노사가 협상을 통해 결론을 내리지.."
