식별자	일자	언론사	제목	본문
01101001.20160629172906947	20160629	한겨레	"[사설] 세월호 참사 진상규명, 여기서 멈출 순 없다"	"세월호 참사 진상규명 작업이 중대한 갈림길에 섰다. 특별조사위 활동 시한의 6월말 ‘종료’를 고집하는 정부와 특별법 개정을 거부하는 여당이 쳐놓은 장벽 앞에서 야당과 조사위는 해법을 찾지 못하고 있다. 그러나 밝혀야 할 진실은 여전히 많고, 의문점은 새롭게 드러나고 있다. 304명의 귀한 생명을 잃고도 진실이 묻힌 채 아무 교훈을 얻지 못한다면 우리 사.."
01101101.20160624052417380	20160623	한국일보	[사설] ‘靑 조사 제외’를 세월호 특조위 연장 조건으로 내걸다니	"세월호특별조사위원회 활동을 이달 말 종료시키려는 정부의 행정절차가 시작됐다. 지난 달부터 행정자치부와 기획재정부, 해양수산부가 연이어 정원 감축안 제출을 압박하더니, 해수부가 지난 21일 정원 20% 삭감을 일방적으로 발표했다. 세월호 조사 활동은 이달 말로 종료하고 백서 발간 등 정리 작업에 필요한 인원만 남기겠다는 것이다. 이에 대해 특조위는 “해수.."
01100101.20160619210023546	20160619	경향신문	[사설]국가의 무거운 책임 드러내는 세월호 잠수사 죽음	"세월호 참사 수색작업에 참여한 민간잠수사 김관홍씨가 3명의 아이들을 남긴 채 어제 발인식을 마지막으로 세상과 이별했다. 지난 17일 비닐하우스에서 숨진 김씨의 죽음은 2년 전의 세월호 참극을 이대로 과거의 일로 묻어둘 수 없다는 것을 웅변한다. 동시에 세월호 진상규명과 책임자 처벌이 단지 유족들만이 아닌 살아남은 사람 모두의 부채임도 일깨운다.

헌법상.."
01101001.20160529191538570	20160529	한겨레	[사설] 이제는 해경까지 세월호 조사 방해하나	"세월호 참사 진상규명 작업이 또다시 벽에 부딪혔다. 이번에는 참사를 일으킨 ‘원흉 기관’이라 해도 과언이 아닌 해양경비안전본부(옛 해양경찰청)까지 증거자료 제출을 거부하고 나섰으니 황당하기 이를 데 없다.

 대통령이 참사에 드는 ‘세금 타령’을 하고 세월호특별조사위에 사실상의 ‘방해조’를 투입하더니, 이제는 참회해도 모자랄 해경까지 진상규명을 가로막고.."
01100101.20160522205942194	20160522	경향신문	[사설]‘목포해경 CCTV 은폐’ 막으려면 세월호 특검 해야한다	세월호 참사 당일 구조 현장에 가장 먼저 도착했던 목포해경 소속 경비정인 123정의 폐쇄회로(CC)TV 본체를 목포해경이 보유 중인 것으로 밝혀졌다. 세월호 유족 박종대씨가 2년 가까이 공개를 요구했지만 모르쇠로 일관하다 지난 19일에야 보유 사실을 시인한 것이다. 123정의 뒷부분에 달린 CCTV 영상을 제외하고 기관실 안을 촬영한 나머지 CCTV 영..
01101001.20160520202509257	20160520	한겨레	"[사설] 여당, 세월호 조사 ‘청와대 방패’ 그만둬야"	"세월호특별법 개정안이 결국 19대 국회에서 통과되지 못했다. 19일 열린 마지막 본회의에서는 특별조사위의 진상규명 활동 보장을 위한 법적 장치가 확보되기는커녕 특조위 활동을 방해해온 인물이 부위원장 겸 상임위원(차관급)으로 선출되는 어처구니없는 일이 발생했다.

 박근혜 대통령을 비롯한 정부 여당의 진상규명 활동 방해는 어제오늘의 일이 아니지만 20대 .."
01500601.20160519202150001	20160519	매일신문	"[사설] 허술한 울릉 운항 여객선, 세월호 참사 잊었나"	" 경북 울릉도와 강원 묵호항을 오가는 여객선 씨스타7호가 지난 17일 묵호항을 떠나 울릉 도동항으로 향해 가다 동해 바다 위에서 엔진이 멈추는 사고가 발생했다. 승객 943명과 차량 17대, 화물 33.5t을 싣고 출항한 지 불과 6분 만이다. 해경 경비정이 긴급 출동하고 예인선을 통해 2시간여 만에 무사히 묵호항에 되돌아왔고 다행히 다른 피해는 일어나.."
01101101.20160516051509765	20160515	한국일보	[사설] 세월호 진상규명을 돈 문제로 보는 편협한 인식	박근혜 대통령이 13일 청와대에서 열린 여야 3당 원내지도부 회동에서 세월호특별조사위원회(특조위) 활동 기간 연장에 대해 사실상 거부의 뜻을 밝혔다. 박 대통령은 “그걸 연장하면 세금도 많이 들어가고 여론도 찬반이 있다”며 “국회에서 협의해서 해줬으면 좋겠다”고 말했다. 책임을 국회에 떠넘겼으나 대통령이 가이드 라인을 제시한 상황에서 새누리당이 합의해줄..
01101001.20160512205634196	20160512	한겨레	[사설] 이런 장관 때문에 ‘안방 세월호’라는 것 아닌가	"‘안방의 세월호 참사’로까지 불리는 가습기 살균제로 인한 피해에 대해 정부의 책임을 묻는 목소리가 커지고 있다. 애초 피해를 예방하지 못하고도, 제조 및 판매기업과 연구보고서 작성 교수 등에 대한 비난 여론 와중에 한발 비켜서서 피해 구제에도 늑장을 부리는 정부 태도가 도마에 오르고 있는 것이다. 특히 주무부처인 환경부의 윤성규 장관이 보여주고 있는 무.."
01100101.20160427210056611	20160427	경향신문	[사설]돈 많이 든다며 세월호 특조위 활동 보장 꺼리는 대통령	"박근혜 대통령의 언론사 편집 보도국장 간담회 세월호 관련 발언을 보면 304명의 목숨을 앗아간 대참사에 대한 대통령의 인식이 이 정도인지 놀라움을 금할 수 없다. 세월호특별법을 왜곡하고 있는 데다, 예산을 아끼는 게 유족들의 아픔을 헤아리는 것보다 중요하다는 인식을 드러냈다. 박 대통령은 우선 “세월호 특별조사위원회가 6월까지 하고 9월까지 여러 가지 .."
01100701.20160421182100300	20160421	세계일보	"[사설] 전경련, 세월호 반대집회에 자금 댔는지 해명해야"	"전국경제인연합회가 세월호특별법 반대 시위를 주도한 단체에 자금을 지원했다는 의혹이 일고 있다. 전경련 돈이 탈북자들을 시위대로 동원하는 데 쓰인 정황이 드러났다. 전경련은 자금 전달 경위를 분명히 밝혀야 한다. 
 
이종문 대한민국어버이연합 부회장은 그제 전경련으로부터 1억2000만원을 받은 사실을 시인했다. 회원들에게 8만8000원짜리 외투를 사주고 .."
01100201.20160416151755001	20160416	국민일보	[사설] 아물지 않은 세월호 상처 진상규명은 계속돼야	"세월호가 침몰한 지 2년이 지났지만 참사를 추모하는 우리 마음은 착잡하다. 우리 사회의 시계는 참사가 분명해진 이후의 혼란스러운 상황에서 멀리 벗어나지 못한 것 같기 때문이다. 한쪽에서는 진상규명 요구가 엄존하지만, 사회 전체적으로 세월호를 기억하자는 목소리는 희미해지고 있다. 사고의 진상을 밝히고, ‘적폐’에 기대 사리사욕을 채웠던 책임자를 처벌하는 .."
01100611.20160416034909654	20160416	서울신문	"[사설] 세월호 2주년, 여전히 세계 최고인 안전사고"	"오늘은 304명의 아까운 생명을 앗아간 세월호 참사가 난 지 2년이 되는 날이다. 2년 전 오늘 아침 ‘세월호가 가라앉고 있다’는 속보를 처음 접했을 때 우리는 승선객들의 무사귀환을 믿었다. 하지만 어이없게도 이준석 선장은 “가만히 있어라”라는 지시를 내렸고, 해경은 안전한 곳에 대피해 있던 선원들만 구조했다. 단원고 2학년 학생들을 비롯한 304명의 .."
02100101.20160416001338244	20160416	매일경제	[사설] 세월호 선체인양을 갈등 봉합 디딤돌로 만들자	"해양수산부가 세월호 선체 인양을 7월 말까지 완료한다는 목표로 사전 준비작업을 속속 진행하고 있다고 한다. 미수습된 시신 유실을 막으려 선체 밑바닥을 철제망으로 둘러쌌고, 세월호 선체 중량을 줄이기 위해 내부에 부유 구조물을 설치하는 작업도 이달 말 완료한다니 많은 진척을 이룬 것으로 보인다.
오늘로 세월호 참사 만 2년을 맞지만 아직도 곳곳에서 사후처.."
01500401.20160415225116134	20160416	국제신문	[사설] 대형 참사 되풀이 막으려면 세월호 기억해야	오늘 2주기를 맞는 세월호 참사는 현재진행형이다. 조은화 허다윤 남현철 박영인 양승진 고창석 권재근 권혁규 이영숙 등 실종자 9명은 아직 우리 곁으로 돌아오지 못했다. 진상 규명이 제대로 이뤄지지 않은 채 '4 16 세월호 참사 특별조사위원회(특조위)' 활동 마감 시한을 놓고 갑론을박이 이어지고 있다. 세월호 선체 인양 작업은 오는 7월에야 마무리될 예..
01100101.20160415210025056	20160415	경향신문	[사설]총선 민심 수용한다면 세월호 진상규명에 앞장서라	"세월호 참사가 발생한 지 16일로 꼭 2년이 된다. 인천에서 출발해 제주도로 수학여행을 가던 안산 단원고 학생과 교사, 탑승객 등 모두 304명이 생명을 잃었지만 비극의 진실은 아직 드러나지 않고 있다. 세월호는 진도 앞바다 맹골수도에 잠겨 있고 실종자 9명은 돌아오지 못하고 있다. 박근혜 대통령은 당시 비장하게 국가개조를 외쳤으나 집권세력은 사건 해결.."
01100701.20160415210009600	20160415	세계일보	[사설] 세월호 2주년 아무것도 달라지지 않았다	오늘은 세월호 참사가 일어난 지 2년이 되는 날이다. 그날의 아픔을 기억하는 추모 행사가 전국 곳곳에서 열리고 있다. 시민사회단체들은 서울 광화문광장에서 추모 문화제를 연 뒤 집회와 시가행진을 벌인다고 한다. 사고 인근인 팽목항과 경기 안산 등지에서도 희생자들을 기리는 다양한 행사가 마련된다. 아직도 뇌리에 선명한 그날의 아픔을 되새기는 우리 사회의 기..
01500601.20160415200821001	20160415	매일신문	"[사설] 세월호 참사 2주년, 과연 우리는 안전한가"	" 오늘로 세월호 참사 2주년을 맞았다. 어린 생명 등 300명이 넘는 소중한 인명이 희생된 세월호 참사는 한마디로 우리 사회를 지배해 온 탐욕과 비리 등 온갖 부조리가 만들어 낸 비극이다. 비극의 도화선이 된 부패한 공직 사회와 무능한 정부를 향해 뼈저린 반성을 촉구하는 동시에 안전에 대한 국민 의식의 변화를 요구한다는 점에서 교훈이 큰 사건이다. 
하.."
01500801.20160415081114984	20160415	영남일보	"[사설] 세월호 참사 2년, 우리사회는 얼마나 변했나"	"내일(16일)은 세월호 참사 2주기가 되는 날이다. 적지 않은 시간이 흘렀지만 아직도 그날의 충격과 슬픔을 기억하는 사람이 많을 것이다. 시민단체와 교육계, 대학가 등을 중심으로 추모 분위기가 일고 있지만, 4 13총선에 가려 국민의 큰 관심을 받지 못하고 있다. 특히 정부와 일부 지자체는 국민의 자발적 추모 행사마저 막고 있어 논란이 되고 있다. 얼마.."
01200201.20160414204718588	20160415	경인일보	"[사설] 세월호 2주기, 우리 사회 달라진 게 없다"	내일은 세월호 참사 2주기다. 이날을 맞아 세월호 침몰 현장인 팽목항을 비롯 전국 곳곳에선 숨져간 영혼을 기리는 국민적 추모행사가 대대적으로 개최된다. 종교계에선 추모미사 등 영혼을 달래기 위한 각종 행사가 치러진다. 광화문 광장에선 10만개의 노란 리본이 나부끼는 ‘모여라 ! 전국 세월호 행동’행사가 벌어지고 서울광장에선 4 16 동서남북 걷기와 약속..
01500701.20160414230758706	20160414	부산일보	"[사설] 세월호 참사 2주년, 안전시스템은 아직 탁상공론"	16일은 세월호 참사 2주기가 되는 날이다. 전남 진도 앞바다에 세월호가 침몰한 날이다. 수학여행에 나섰던 단원고 학생들을 포함해 304명이 희생됐고 그중 일부는 아직 차가운 바다 밑에 가라앉아 있다. 올해도 어김없이 사람들 가슴에 노란 리본이 달리고 추모행사가 줄을 잇는다. 하지만 사건의 재발을 막기 위한 국가적인 안전시스템 구축은 흐지부지 되는 느낌..
01200101.20160412222507068	20160413	경기일보	"[사설] 전교조, 왜곡 편향된 세월호 교재 수업 안돼"	현직 교사 131명이 전국교직원노동조합(전교조)에서 만든 ‘4ㆍ16 세월호 교과서’로 수업을 하겠다고 밝혔다. ‘기억과 진실을 향한 4ㆍ16 교과서 계기수업 선언 참가 현장교사’라고 밝힌 교사들은 11일 기자회견을 갖고 “전교조의 4ㆍ16 교과서로 세월호 참사 2주기 맞이 계기수업을 학교에서 진행하겠다”며 자신들의 실명과 소속 학교를 공개했다. 계기수업..
01101101.20160413051120356	20160412	한국일보	[사설] 2주기 맞는 세월호 참사 무관심을 경계한다	"16일로 세월호 참사 2주기를 맞는다. 대학가와 시민단체를 중심으로 추모 분위기가 일고 있지만 사회 전체적으로 세월호를 기억하자는 목소리는 점점 희미해지고 있다. 특히 4ㆍ13총선이 비슷한 시기에 치러지면서 세월호 참사가 국민 관심에서 멀어지는 것 같아 안타깝다. 정부와 일부 지자체가 시민의 자발적 추모열기에 찬물을 끼얹어 더욱 유감스럽다.
교육부는 학.."
01600501.20160404194222404	20160405	무등일보	"사설(상) 세월호 2주기, 시민들 가슴에서 잊혀지나"	4 16 세월호 참사 2주기를 보름여 앞두고 있다. 켜켜이 쌓인 적폐를 일소하겠다던 위정자들의 약속은 제대로 이행된 게 없다. 국가개조를 통해 희생을 잊지 않겠다던 각 분야의 목소리 또한 점점 희미해지고 있다. 특히 전국적인 애도분위기 속에 마련된 광주시청 합동분향소는 발길이 뜸해진 상황이다. 참사 관련 진실은 하나도 밝혀진 게 없는데 시민들의 가슴에서..
01101101.20160330051209350	20160329	한국일보	"[사설] 세월호 청문회서 나온 새 의혹, 특검으로 규명해야"	세월호 참사 당시 선내 대기 방송이 선사인 청해진해운의 지시에 따른 것이란 증언이 나왔다. 28일 열린 세월호 2차 청문회에서 세월호 여객부 직원 강모씨는 “숨진 사무장으로부터 ‘선사에서 대기 지시가 왔으니 추가 지시가 있을 때까지 구명조끼 입히고 기다리라’는 말을 들었다”고 밝혔다. 조타수 조 모씨도 청문회에서 같은 내용의 증언을 했다. 이들의 진술은..
01100101.20160329210139671	20160329	경향신문	[사설] 세월호 특검 필요성 확인한 청문회 증언	"다음달 16일이면 304명의 무고한 생명을 앗아간 세월호 참사가 발생한 지 2년이 된다. 자본의 탐욕과 정부의 무능, 정경유착이 빚어낸 희대의 참사지만 진실은 여전히 베일에 가려져 있다. 세월호 여객부 선원이었던 강혜성씨는 그제 열린 세월호 참사 특별조사위원회(특조위) 2차 청문회 첫날 “선사인 청해진해운의 지시로 선내 대기방송을 했다”고 증언했다. 세.."
01101001.20160329192856706	20160329	한겨레	"[사설］ 쏟아지는 추가 의혹, 더 밝혀야 할 세월호 진상"	28~29일 열린 4 16 세월호참사 특별조사위원회의 2차 청문회에서 새로운 의혹들이 드러났다. ‘가만히 있으라’는 말만 계속했던 선내 방송은 선사인 청해진해운이 지시한 것이었다는 정황이 나왔다. “선사에서 대기 지시가 왔다”는 말을 들었다거나 선사와의 전화통화 뒤 대기 명령이 내려졌다고 일부 선원들이 증언했다. 수사 및 재판 과정에선 전혀 공개되지 않..
01100701.20160325202912724	20160325	세계일보	[사설] 전교조 세월호 교육은 증오 부추기는 반교육적 행태	"법외 노조인 전교조가 세월호 참사 2주기 계기수업용으로 ‘기억과 진실을 향한 4 16교과서’ 초등학생용 교재를 만들어 대통령을 조롱했다고 한다. 이 교재의 ‘세월호 참사, 누가 책임져야 하나요’라는 소단원에는 ‘아름답던 여왕의 얼굴에서 천천히 가면이 벗겨지자 추악한 괴물의 모습이 그대로 드러났어요’라는 글이 실려 있다. 바로 다음 쪽에는 박근혜 대통령이.."
01101001.20160304192417860	20160304	한겨레	[사설] 세월호 특검 외면하며 ‘국민 생명’ 입에 올리나	박근혜 대통령은 세월호 참사 한 달 뒤인 2014년 5월16일 유가족들과 만나 “(진상 규명을 위한) 특별법은 필요하다고 보고 특검도 해야 된다”고 말했다. 이후 여야는 특검 도입을 포함한 세월호 특별법에 합의했다. 그런데 세월호 특검 임명이 19대 국회에서 무산될 위기에 빠졌다. 새누리당이 국회 논의를 사실상 거부하고 있기 때문이다. 한마디로 박 대통..
01200101.20160222215457382	20160223	경기일보	"[사설] 세월호 교실 논란, 총선까지 끌고 싶은가"	‘2학년 7반 박○○’. 안산 단원고 기억 교실 책상 위에 남은 이름이다. 박 군의 앳된 얼굴 사진이 조화 사이에 놓여 있다. 이 모습을 보고 가슴 메어지지 않을 사람은 없다. 어른들의 잘못 때문에 유명을 달리한 아이들이다. 그 아이들이 돌아왔어야 할 교실이다. 그 교실에서 ‘박 군’의 흔적을 지우자는 것이 교실 정상화다. 기억 교실을 정상화하자고 주장..
01200101.20160423021518001	20160223	경기일보	"[사설] 세월호 교실 논란, 총선까지 끌고 싶은가"	‘2학년 7반 박○○’. 안산 단원고 기억 교실 책상 위에 남은 이름이다. 박 군의 앳된 얼굴 사진이 조화 사이에 놓여 있다. 이 모습을 보고 가슴 메어지지 않을 사람은 없다. 어른들의 잘못 때문에 유명을 달리한 아이들이다. 그 아이들이 돌아왔어야 할 교실이다. 그 교실에서 ‘박 군’의 흔적을 지우자는 것이 교실 정상화다. 기억 교실을 정상화하자고 주장..
01100201.20160220175255002	20160220	국민일보	"[사설] 세월호, 결코 잊을 수 없는 모두의 아픔이지만"	2014년 4월 16일 발생한 세월호 참사는 결코 잊혀질 수 없는 국가적 재앙이자 수치이다. 경기도 안산 단원고생 250명을 포함한 304명의 희생자는 영원히 기억될 것이다. 살아 있는 우리 모두가 끊임없이 반성하고 그런 사고가 되풀이되지 않도록 각오를 다지고 또 다져야 한다. 그러나 2년 가까이 세월이 흐른 만큼 이제 참사 뒤처리를 점차 마무리하고 새..
01101001.20160215205419522	20160215	한겨레	[사설] 세월호 특조위와 특검의 활동을 방해 말라	"4 16 세월호 참사 특별조사위원회(특조위)가 15일 국회에 특별검사 임명을 요청했다. 검찰의 수사와 기소 대상에서 빠졌던 당시 해양경찰청 지휘부의 구조 구난 작업이 적정했는지 등이 특검의 수사 대상이다.

 특조위의 특검 임명 요청은 정당할뿐더러 불가피하다. 특조위의 활동을 위한 예산이 올해 6월까지만 배정돼 있어서 앞으로 자료조사와 세월호 인양 등을.."
01101101.20160215051913772	20160214	한국일보	"[사설] 정부여당, 세월호 특조위 무력화하려고 작정했나"	"세월호 참사 특별조사위원회 여당 추천위원인 이헌 부위원장이 “특조위 해체”를 요구하며 사의를 표명했다. 앞서 여당 추천위원 4명은 박근혜 대통령의 행적조사에 반발해 사퇴하거나 활동을 중단했다. 특조위에는 여당 추천위원이 한 명도 남지 않게 된 셈이다. 노골적인 세월호 특조위 무력화 시도라고밖에 볼 수 없다. 
이 부위원장은 “명분도 없이 직무를 유지하는.."
01100101.20160203210925854	20160203	경향신문	"[사설]보안 구멍 인천공항의 85% 외주화, 세월호 교훈 잊었나"	인천공항에서 최근 잇달아 보안시스템에 심각한 구멍이 발견되면서 정부가 종합대책을 마련하고 있다. 박근혜 대통령은 그제 국무회의에서 “테러 위협이 커지는 상황에서 여러가지로 인천공항의 보안체계에 대한 우려가 제기되고 있다”며 국토교통부에 확실한 보안 강화 대책을 주문하기도 했다. 대통령까지 나서 인천공항의 보안 문제를 거론한 것은 지난달 21일 중국인 밀..
01101001.20151216204049825	20151216	한겨레	[사설] 잘못했다는 공무원 아무도 없는 세월호 청문회	"4 16 세월호 참사 특별조사위원회가 연 진상규명을 위한 1차 청문회가 16일 끝났다. 세월호특별법이 제정된 지 1년이 훌쩍 지나서야 간신히 청문회가 열린 것은 정부 여당의 끊임없는 딴죽 때문이다. 그나마 열린 청문회에서도 잘못을 인정한 정부 관계자는 아무도 없다. 뻔한 거짓말과 변명, 책임회피 일색이다. 참사 이후 정부가 보인 태도 그대로다. 

사흘.."
01100101.20160108001603683	20151214	경향신문	"[사설] 세월호 청문회, 참사의 진실 밝히는 계기 되길"	"4 16 세월호참사 특별조사위원회(특조위)가 어제부터 사흘간의 일정으로 진상규명을 위한 청문회를 시작했다. 세월호특별법이 제정된 지 13개월 만의 일이다. 청문회가 이제야 열리게 된 것은 정부와 새누리당이 특조위의 진상규명 활동을 끊임없이 방해해온 탓이다. 어제 청문회에도 여당 추천 특조위원 5명은 불참했다. 집권세력의 협량이 부끄럽다.

첫날 청문회의.."
01101101.20160107231331776	20151214	한국일보	"[사설] 세월호 특조위 여당 위원 불참, 불신만 키울 뿐"	세월호 참사 진상규명을 위한 1차 청문회가 14일 4ㆍ16 세월호참사특별조사위원회(세월호 특조위) 주재로 열렸다. 그러나 이헌 부위원장과 고영주ㆍ석동현ㆍ차기환ㆍ황전원 위원 등 여당추천 위원 5명이 불참해 반쪽 청문회로 진행됐다. 증인으로 출석한 김석균 당시 해양경찰청장 등 해경 관계자들은 부실대응 문제에 대한 위원들의 추궁에 책임 회피성 답변으로 일관했..
01101101.20151215052447221	20151214	한국일보	"[사설] 세월호 특조위 여당 위원 불참, 불신만 키울 뿐"	세월호 참사 진상규명을 위한 1차 청문회가 14일 4ㆍ16 세월호참사특별조사위원회(세월호 특조위) 주재로 열렸다. 그러나 이헌 부위원장과 고영주ㆍ석동현ㆍ차기환ㆍ황전원 위원 등 여당추천 위원 5명이 불참해 반쪽 청문회로 진행됐다. 증인으로 출석한 김석균 당시 해양경찰청장 등 해경 관계자들은 부실대응 문제에 대한 위원들의 추궁에 책임 회피성 답변으로 일관했..
01100101.20151214212127104	20151214	경향신문	"[사설] 세월호 청문회, 참사의 진실 밝히는 계기 되길"	"4 16 세월호참사 특별조사위원회(특조위)가 어제부터 사흘간의 일정으로 진상규명을 위한 청문회를 시작했다. 세월호특별법이 제정된 지 13개월 만의 일이다. 청문회가 이제야 열리게 된 것은 정부와 새누리당이 특조위의 진상규명 활동을 끊임없이 방해해온 탓이다. 어제 청문회에도 여당 추천 특조위원 5명은 불참했다. 집권세력의 협량이 부끄럽다.

첫날 청문회의.."
01100101.20160107234929238	20151124	경향신문	[사설] 세월호 특조위의 대통령 조사가 위헌이라는 발상	청와대가 어제 세월호 특별조사위원회의 세월호 참사 당일 박근혜 대통령 7시간 행적 조사 결정에 “위헌적 발상”이라며 강력히 비판했다. 청와대 정연국 대변인은 어떤 부분이 위헌적인 것이냐는 질문에는 대답을 하지도 못했다. 청와대의 ‘위헌적 발상’ 언급은 대통령의 형사 불소추 특권을 규정한 헌법 84조를 염두에 둔 것으로 해석된다. 특조위는 박 대통령의 대..
01101001.20160107220027995	20151123	한겨레	"[사설] 박 대통령, 세월호 조사에 성실하게 협조해야"	"4 16 세월호 참사 특별조사위원회(세월호 특조위)가 23일 전체회의에서 ‘청와대 등의 참사 대응 관련 업무 적정성 등에 관한 건’을 찬성 9표, 반대 4표로 가결했다. 이로써 세월호 참사 당일 청와대는 각 정부부처에선 어떤 보고를 받았는지, 그리고 대통령과 참모들은 어떤 대응을 하라고 지시했는지 등을 세월호 특조위가 조사할 수 있게 됐다. 특조위 임무.."
01100611.20160420172510145	20151121	서울신문	"[사설] 세월호 특조위 잡음, 유족들이 바라겠나"	세월호 특별조사위원회가 제대로 활동을 개시하기도 전에 존폐 논란에 직면했다. 특조위가 세월호 참사 당일 박근혜 대통령의 행적을 조사하겠다고 나서자 정치 공방으로 번졌다. 특조위는 지난 18일 비공개 상임위에서 통과시킨 문제의 안건을 오는 23일 전원위원회에서 최종 결정하겠다고 한다. 모두의 공감 아래 순탄히 조사가 진행될 수 있다면야 국민들은 특조위의 ..
01101101.20160107224357689	20151120	한국일보	[사설] 세월호 특조위의 독립성ㆍ자율성 보장이 원칙	"세월호 특별조사위원회가 참사 당일 박근혜 대통령의 행적을 조사하는 안건을 통과시키려 하자 여권 측이 강력 반발하고 나섰다. 특조위 여당 추천위원들은 “전원 사퇴도 불사하겠다”고 밝혔고, 새누리당은 “안건이 전체위원회를 통과되면 예산을 삭감하겠다”고 했다. 자칫 특조위가 본격적인 조사를 시작하기도 전에 파행을 맞을 위기에 놓였다. 
지난해 여야 합의로 통.."
01101101.20160107223417951	20151112	한국일보	[사설] 세월호 선장 단죄에도 여전히 겉도는 규명작업	"대법원 전원합의체가 세월호 이준석 선장에게 살인 혐의를 적용, 무기징역을 선고한 원심을 확정했다. 나머지 선원 14명도 유기치사 혐의 등이 적용돼 징역 1년6월~12년 형이 선고됐다. 이로써 세월호 선원들에 대한 형사재판은 참사 1년7개월 만에 마무리됐다. 
 대법원은 판결문에서 “이 선장은 승객퇴선 조치도 없이 먼저 퇴선했고, 이후 해경에 선내 상황정.."
01101101.20160107213532080	20150929	한국일보	[사설] 세월호 기간제 여교사 순직 마땅히 인정해야	"세월호 참사 당시 학생들을 구조하다 숨진 단원고 김초원, 이지혜 교사의 순직 인정을 뒷받침할 또 하나의 근거가 제시됐다. 두 교사는 세월호 참사로 희생돼 순직 처리된 정규직 교사 7명과 달리 기간제 교사라는 이유로 지금까지 순직 공무원으로 인정받지 못하고 있다.
 정진후 정의당 의원에 따르면 공무원연금공단은 지난 6월 “인사혁신처장이 정책 결정으로 공무.."
01100611.20160420120931510	20150907	서울신문	[사설] 세월호 교훈 잊은 추자도 낚싯배 참사	"추자도 앞바다의 낚싯배 사고로 또다시 아까운 생명들이 희생됐다. 사고 발생 하루가 지나도록 도대체 배에 몇 사람이나 타고 있었으며, 누가 타고 있었는지 제대로 파악조차 할 수 없는 상황이었다고 한다. 세월호 참사를 겪은 지 1년이 훨씬 넘었지만 안전 의식은 여전히 제자리걸음을 하고 있다는 데 허탈감을 느끼지 않을 수 없다.


그제 오후 7시 40분쯤 .."
01300201.20150907223242002	20150907	강원일보	[사설]이번에는 낚싯배 참사 세월호 교훈 벌써 잊었나	"돌고래호 통신 두절 11시간 후 전복된 채 발견
세월호 사고 1년5개월도 안 돼 또 대형 인재
잇단 재난 경험하면서도 안전의식 여전히 후진국

21명의 낚시객을 태운 것으로 추정되는 낚싯배 돌고래호가 제주 추자도 인근 해상에서 6일 오전 6시25분께 뒤집힌 채 발견됐다. 지난 5일 오후 7시39분께 통신이 두절된 지 11시간 만이다. 이 사고로 현재까지.."
01100101.20160107214542735	20150906	경향신문	"[사설]또 다른 세월호, 추자도 낚싯배 참사"	대형 해난 사고가 또 발생했다. 그제 오후 7시 제주 추자도 신양항을 출발한 뒤 통신이 두절됐던 전남 해남 선적의 낚싯배 돌고래호(9.77t)가 어제 오전 6시25분 추자도 남쪽 무인도 섬생이섬 남쪽 1.1㎞ 해상에서 뒤집힌 채 발견됐다. 돌고래호에 타고 있던 20여명 가운데 현재까지 구조된 사람은 전복된 배 위에서 끝까지 버틴 3명뿐이고 나머지는 싸늘..
01101001.20160107204631017	20150906	한겨레	"[사설] 또 해상 참사, 세월호 이후 바뀐 게 없다"	바다에서 또 비극적인 대형 인명 사고가 일어났다. 5일 밤 제주 추자도 해역에서 낚시어선 돌고래호가 전복돼 10명이 숨지고 3명이 구조됐다. 실종자는 8명으로 추정된다. 구조 당국은 한 명이라도 놓치는 실종자가 없도록 수색 구조에 최선을 다해주기 바란다. 희생자가 이렇게 많이 나온 것은 참으로 안타까운 일이다. 사고 직후 나쁜 기상 상황으로 수색 구조에..
01500601.20150806010001093	20150806	매일신문	"[사설] 세월호 특조위 예산, 더 깎을 여지 얼마든지 있다"	" 정부가 국무회의에서 세월호 특별조사위원회(특조위)가 올 연말까지 쓰겠다며 청구한 예산 160억원 중 71억원(45%)을 삭감했다. ‘국민의 혈세로 돈 잔치하느냐’는 비판 여론에 비춰 당연한 조치이다. 가장 큰 비판을 받았던 생일케이크 값(1인당 5만원`총 655만원), 체육대회비(222만원), 동호회 지원비(720만원) 등이 전액 삭감됐으며, 기관운영.."
01100201.20150714003055001	20150714	국민일보	[사설] 팽목항에 세월호 분향소 추모리본 대신 추모비를	"세월호 참사가 발생한 지 무려 1년3개월이 지났음에도 비극의 상처가 아물지 않고 있다. 사고 현장 인근인 전남 진도 팽목항에는 아직도 유가족 분향소, 실종자 가족 및 자원봉사자가 머무는 부스, 희생자 유류품이 보관된 컨테이너, 노란 리본 부착물 등이 널려 있다. 서울 광화문광장에는 꼭 1년째 농성천막과 대정부 비난 현수막이 설치돼 있다. 자식 잃은 부모.."
01101101.20150714100000173	20150714	한국일보	[사설] 세월호 특조위 정상 가동에 여야 모두 적극 나서야	"세월호 참사 진상 규명을 위해 올해 초 출범한 세월호참사 특별조사위원회(특조위)가 집안싸움으로 어수선하다. 조대환 부위원장은 최근 특조위 위원들에게 보낸 이메일에서 이석태 위원장을 지목, “드러내놓고 정치적 편향을 보이는가 하면, 별정직 채용 과정에서 부정을 저질렀다”며 “이 위원장이 사퇴할 때까지 결근투쟁을 벌이겠다”고 밝혔다. 이에 이 위원장은 “특.."
