식별자	일자	언론사	기고자	제목	통합 분류1	통합 분류2	통합 분류3	사건/사고 분류1	사건/사고 분류2	사건/사고 분류3	인물	위치	기관	키워드	특성추출	본문	URL	분석제외 여부
01100801.20180604021543001	20180604	조선일보		[사설] 어처구니없는 '최저임금 인상 긍정 90%' 靑 통계 방식	정치>청와대								"청와대,통계청"	"최저,임금,인상,긍정,90%,방식,통계,청와대,경제수석,최저,임금,인상,긍정,효과,90%,대통령,발언,근거,공개,자료,통계청,통계,입맛,전국,가구,대상,통계청,가구,단위,조사,근로자,개인,단위,통계,최저임금,인상,고용,시장,사람들,통계,가구,하위,40%,근로소득,통계청,딴판,근로자,하위,10%,근로소득,청와대,통계,대통령,긍정적,효과,90%,최저임금,인상,영향,일자리,사람들,제외,통계,인용,1분기,최저임금,도소매업,음식,숙박업,일자리,7만,임시직,일용직,46만,감소,사람들,일자리,사람들,최저,임금,인상,근로소득,어이,정부,무리,주장,강변,정권,인기,국민,경제,현실,왜곡,통계,생각,통계,통계청,노동,국책연구소,복지,분야,국책,연구소,통계,목적,방식,활용,상식,대통령,보고,통계,근거,국정,운영,결과"	"최저임금,통계청,근로소득,일자리,사람들,근로자,7만,청와대,일용직,46만,임시직,국책연구소,숙박업,도소매업,연구소,경제수석,통계,인상,가구,대통령,하위,사람,근거,방식,단위,긍정적,최저,긍정,국민"	"청와대 경제수석이 ""최저임금 인상은 긍정적 효과가 90%""라는 대통령 발언의 근거라고 공개한 자료는 통계청 통계를 입맛에 맞게 뜯어고친 것에 불과했다. 전국 8000가구를 대상으로 통계청이 가구 단위로 조사한 것을 근로자만 추려서 개인 단위로 바꾼 통계를 내놨다. 이렇게 하니 급격한 최저임금 인상으로 고용 시장에서 떠밀려난 사람들은 이 통계에서 빠졌다..."	http://news.chosun.com/site/data/html_dir/2018/06/03/2018060302229.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news	
01200201.20180603225601001	20180603	경인일보	경인일보	[사설]최저 임금 공약 실천 무리수 경계해야	사회>사회일반						문재인		"IMF,OECD,청와대,더불어민주당,지도부,국민연금,국가재,사회복지,한국,정부의,박근혜정부,공공기관"	"최저,임금,공약,실천,무리수,경계,정부,여당,1만,최저임금,1만,조짐,지난달,청와대,공개,회의,문재인,대통령,공약실천,대담,노력,주문,지도부,더불어민주당,저출산,고령화,저성장,국면,적자재정,감수,입장,표명,문재인정부,확장,재정정책,공약,제시,집권,성공,집권기간,증가,정부예산,총지출,7%,공언,박근혜정부,연평균,정부,금년도,증가율,7.1%,전년,대비,7.1%,428조,예산,확보,내년,5.7%,증가,5.7%,460조,편성,계획,대통령,최저,임금,1만,실행,추가,지시,반영,예산,개연성,배제,재정학,국가,지출,규모,증가율,경상성장률,유지,재정정책,확장,재정,정책,추진,간주,정부,마련,국가,재정,운용,계획,경상성장률,경제성장률,물가상승률,4.6%,4.5%,내년,2021년,4.9%,추정,재정,경기확장,가능,판단,총예산,지출,규모,임기,2022년,최대,가능성,배제,정부,지출규모,감당,경제성장률,3%,유지,국세수입,예상,10조,가능,IMF,재정정책,성장,시대,한국,전략,보고서,한국,고령화,취약,사회복지시스템,내수위축,초래,성장잠재력,장기적,세수감소,최후,보루,국가채무,눈길,2016년,일반정부부채,중앙,지방정부,비영리,공공기관,비율,43.8%,GDP,대비,43.8%,OECD,평균,절반,양호,공무원연금,군인연금,국민연금,복지지출,증가폭,경향,후손들,부담증가,큰일,국가부채,정부,발목,나라,경제규모,국가채무,산정,방식,부채비율,맹신,위험,전문가들,지적,유념"	"재정정책,1만,한국,증가율,국가채무,지출규모,청와대,고령화,경제성장률,더불어민주당,연평균,공공기관,지방정부,경상성장률,비영리,총지출,정부예산,최저임금,총예산,전문가들,세수감소,성장잠재력,공무원연금,부채비율,적자재정,군인연금"	"정부와 여당이 '2020년 최저임금 1만원'을 밀어붙일 조짐이다. 지난달 31일 청와대 비공개회의에서 문재인 대통령이 공약실천을 위해 '좀 더 대담한 노력'을 주문한 것이다. 같은 날 더불어민주당 지도부는 저출산, 고령화와 저성장 국면에서 적자재정도 감수해야 한다는 입장을 표명했다. 
 
문재인정부는 확장적 재정정책을 공약으로 제시하며 집권에 성공했다..."	http://www.kyeongin.com/main/view.php?key=20180604010000693	
01100801.20180602021357001	20180602	조선일보		"[사설] 대통령 ""최저임금 긍정적 효과 90%"" 언급 근거 밝혀야 한다"	정치>청와대	 사회>사회일반					아르바		"청와대,기획재정부,통계청"	"90%,대통령,최저,임금,긍정,효과,90%,언급,근거,최저,임금,인상,긍정,효과,90%,대통령,발언,여파,근거,실업률,17년,최고,식당,종업원,편의점,아르바이트,임시직,일용직,현실,언급,사람,책임자,국정,최고,책임자,근거,긍정,효과,90%,정책,추진,최저임금,인상,부작용,국민,경제,파장,확대,중대,90%,통계,수치,경제학자들,고개,기획재정부,통계청,지경,청와대,설명,이해,청와대,대변인,1일,비공개,통계,자료,답변,기자들,질문,자료,1분기,통계청,가계,동향,구체적,비공개,판단,영역,공개,생각,안보,사안,비밀,공개,순간,비공개,자료,도리,통계청,통계,짐작,전국,가구,선정,조사,20%,소득,최하위,20%,1분위,가구,가장,근로자,가구,근로소득,비율,8.2%,90%,긍정,효과,가능성,통계,고용,시장,고용,근로자,임금,대통령,통계,인용,근로자,가구,근로소득,1~5분위,최저임금,편의점,식당,도소매업,음식,숙박업,일자리,1분기,7만,임시직,일용직,46만,감소,임금,고용,여건,고용,약자,弱者,충격,고용,시장,최저임금,인상,피해,소득,나머지,사람,효과,최저임금,인상,90%,억지,논리,대통령,90%,발언,청와대,제대로,정확,정보,통계,보고,사람,대통령,왜곡,보고,판단,정책,갈림길,정부,성패,피해,국민"	"최저임금,청와대,통계청,비공개,근로자,편의점,책임자,임시직,근로소득,7만,경제학자,숙박업,경제학자들,기자들,弱者,도소매업,46만,일용직,제대로,갈림길,기획재정부,일자리"	"""최저임금 인상의 긍정적 효과가 90%""라는 대통령 발언의 여파가 이어지고 있다. 그 근거가 뭔지 알 수 없다는 것이다. 실업률이 17년 만에 최고로 치솟고 식당 종업원, 편의점 아르바이트 등 임시직 일용직이 급격하게 줄어든 현실과 달라도 너무 다른 언급이 다른 사람도 아닌 국정 최고 책임자 입에서 나왔으면 근거가 있어야 한다. 긍정적 효과가 90%면 .."	http://news.chosun.com/site/data/html_dir/2018/06/01/2018060103655.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news	
01101101.20180601050741002	20180601	한국일보		[사설] “최저임금 목표달성 어려울 수 있다”는 문 대통령 발언 주목된다	정치>청와대	 정치>외교	 사회>사회일반				"문,문재인,김동연"	한국	청와대	"최저,임금,목표달성,대통령,발언,주목,문재인,대통령,1만,최저임금,1만,달성,공약,상황,달성,노력,1일,김동연,경제부총리,여권,일각,제기,속도조절론,감안,고용,감소,부작용,원인,강구,후속,조치,판단,대통령,청와대,주재,국가재정전략회의,발언,최저,임금,인상,저임금,근로자,고용,근로시간,소득,감소,가능성,최저임금,부작용,보완대책,강구,대통령,최저임금,인상,부작용,보완책,언급,대통령,최저,임금,정책,긍정,효과,90%,정책,소득,주도,성장,근본,기조,변화,청와대,긍정,효과,근거,10%,가계소득,하위,10%,제외,소득,근로소득,한정,저소득,고소득층,격차,설명,계층,하위,10%,최저임금,인상,혜택,소득,인정,최저임금,인상,J노믹스,핵심,정책,대기업,위주,성장전략,초래,불평등,한국사회,소득,감안,저소득층,소득,중요,최저임금,인상,소득,분배,개선,정책,요구,최저임금,자릿수,현장,상황,점검,단순,노동,종사,고령,근로자,영세,자영업자,고용시장,부작용,간과,사실,3년,최저임금,1만,금과옥조,능사,정부,최저임금,인상,부작용,미흡,보완"	"최저임금,부작용,근로자,청와대,1만,목표달성,국가재정전략회의,가계소득,한국사회,속도조절론,고소득층,경제부총리,저소득,김동연,자영업자,보완책,금과옥조,고용시장,성장전략,근로소득"	"문재인 대통령이 2020년 최저임금 1만원 달성 공약과 관련, “상황이 여의치 않으면 목표 달성이 어려울 수 있으나 최대한 노력을 해야 한다”고 말한 것으로 1일 알려졌다. 김동연 경제부총리와 여권 일각에서 제기한 속도조절론을 감안, 고용 감소 등 부작용에 대한 원인 분석과 후속 조치 강구 등 유연성을 보인 것으로 판단된다.

문 대통령은 전날 청와대에.."	http://hankookilbo.com/v/c187fa86b18943a088618abae93a5fcc	
01100801.20180601021129001	20180601	조선일보		"[사설] ""최저임금 인상은 90%가 긍정적"" 文 대통령의 놀라운 인식"	정치>청와대	 정치>외교					"문,문재인,아르바"		"KDI,일자리위원회,OECD,청와대,기획재정부,고용부,통계청,세계경제,한국,기초연"	"최저,임금,인상,90%,긍정적,대통령,인식,문재인,대통령,국가,재정,전략,회의,최저,임금,인상,긍정,효과,90%,대통령,성장론,소득,주도,성장,실패,진단,정부,홍보,차원,대응,생각,최저임금,인상,성공적,정부,제대로,성과,설명,바람,부정,평가,의미,최저임금,인상,속도,조절,제기,기획재정부,경제부총리,사실상,질책,최저임금,인상,효과,일자리,감소,논쟁,부작용,주장,청와대,참모들,대통령,인식,객관,사실,차이,최저임금,인상,노동,약자,일자리,악화,소득,분배,통계,전문가,사실상,입증,사실,편의점,아르바이트,음식점,종업원,최저임금,취약,일자리,도소매,음식,숙박업,고용,1~4월,16만,임시직,일용직,64만,급감,대통령,최저임금,논쟁,청와대,회의,OECD,한국,급속,최저임금,인상,고용,둔화,경고,효과,최저임금,인상,대기업,근로자,집중,고용부,통계,통계,수치,일관,최저임금,인상,역설,逆說,통계,고용,현장,최저임금,부담,사람,소상공인,영세,사업주,호소,90%,긍정적,대통령,인식,근거,의문,최저임금,대통령,거시,지표,경제,전체적,경제,회복,낙관론,연구소,국책,KDI,경제,사실상,경기,하강,국면,인정,보고서,경제성장률,상반기,2.9%,2.8%,내년,2.7%,전망,세계경제성장률,3.8%,내년,3.9%,이날,통계청,제조업,생산,반등,소비,투자,동반,후퇴,우려감,제조업,가동률,추락,반도체,수출,주력,산업,위축,조짐,경기,둔화,경고음,요란,정상적,정부,가능성,경기,침체,비상,선제적,대응,대통령,경제,대통령,KDI,나라,대통령,스스로,반대편,비판,수용,자신,내각,內閣,고언,苦言,무시,보전,최하위층,소득,사업,노인,일자리,기초연금,인상,검토,결국,세금,취로사업,정부,정책,세금,포퓰리즘,한길,귀결,정부,소득,주도,성장,실험,일종,도그마,종교,교의,경제부총리,최저임금,인상,속도,조절,정치권,출신,일자리위원회,부위원장,부총리,영역,공격,성장,소득,주도,최저임금,인상,이견,용납,얘기,성장론,소득,주도,성장,경제,출발점,소득,주도,성장,정책,단추,근본,원인,국민,세금,경제"	"최저임금,일자리,사실상,청와대,제조업,경제부총리,통계청,최하위층,전문가"	"문재인 대통령이 31일 국가재정전략회의에서 ""최저임금 인상의 긍정적 효과가 90%""라고 말했다. 문 대통령은 소득 주도 성장론이 실패라는 진단이 ""성급하다""며 ""정부가 (홍보 차원에서) 잘 대응하지 못하고 있다는 생각이 든다""고 말했다. 최저임금 인상은 성공적인데 정부가 제대로 성과를 설명하지 못하는 바람에 부정적 평가가 나온다는 의미다. 최저임금 인상.."	http://news.chosun.com/site/data/html_dir/2018/05/31/2018053104059.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news	
01101101.20180530051006002	20180530	한국일보		"[사설] 최저임금법 개정 반발 노동계, 대화 테이블 걷어차서야"	사회>사회일반								"노사정위원회,경제사회노동위원회,고용부,한국노총,고용노동부,민주노총,국회,최저임금위원회"	"최저,임금,개정,반발,노동계,대화,테이블,국회,최저,임금,개정,파장,한국노총,민주노총,산입범위,최저임금,산입,범위,확대,최저,임금,개정,최저임금위원회,참여,사실상,보이콧,최저임금위,노사,갈등,진통,기구,초기,최저임금,협상,근로자,위원,전원,산입,범위,조정,최저,임금,개정,노사,협상,국회,사안,자체,개정,처리,논의,설득,부족,대목,노동계,입장,감안,복지,범위,최저임금,산입,포함,경영계,개정,여당,주장,개정,최저,임금,저임금,노동자,불리,뒷받침,고용노동부,자료,확인,고용부,개정,피해,노동자,효과,최저임금,인상,노동자,최소,민주노총,고용부,산입,범위,조정,피해,연소득,조합원,30%,263만,개정,피해,주장,국회,본회의,통과,개정,최저,임금,내년,시행,상황,자체,왈가왈부,생산적,시점,개정,피해,저임금,노동자,정부,지원,고민,최저임금,인상,노동시간,단축,영향,소상공인,자영업자,지원,대책,강구,대책,저임금,노동자,노사정위원회,대체,사회,대화,기구,경제사회노동위원회,마당,노동계,무작정,협상,이슈,이탈,실익,불만,표시,이해,태도,일관,내년,최저임금,인상률,결정,도움,의문,비판,최저임금,인상,해소,소득,격차,중요,국정과제,정부,어깃장"	"최저임금,노동자,노동계,저임금,산입범위,민주노총,고용부,연소득,고용노동부,사실상,소상공인,뒷받침,근로자,왈가왈부,자영업자,국정과제,조합원,경영계,노동시간,경제사회노동위원회"	"국회 최저임금법 개정 파장이 만만치 않다. 한국노총에 이어 민주노총이 30일 최저임금 산입범위를 확대한 최저임금법 개정을 문제 삼아 최저임금위원회 참여를 사실상 보이콧했다. 최저임금위는 노사가 갈등하며 진통을 겪는 기구지만 최저임금 협상 초기에 근로자위원 전원이 빠지기는 처음이다.
산입범위 조정을 위한 최저임금법 개정은 노사가 협상을 통해 결론을 내리지.."	http://hankookilbo.com/v/1ff82c2e4d0d4f2f8e73b91c4ca0d980	
07101201.20180530002436001	20180530	디지털타임스		[사설] `최저임금 역습` 전면적 정책수정 절실하다	정치>외교						"문재인,김동연"		"금융위,글로벌,청와대,통계청,기획재정부,정부의"	"최저,임금,역습,전면적,정책수정,문재인,정부의,경제정책,원칙,J노믹스,성장,소득,주도,일자리,창출,핵심,최저임금,인상,근로시간,단축,인상,그동안,최저임금,폐해,비판,정부,효과,발휘,시장,현실,외면,오만,경제,문재인,대통령,스스로,정부의,경제정책,표명,다행,대통령,가계,소득,동향,점검,회의,공론화,시작,최저임금,저소득층,살림,현상,취지,위기,징후,숫자,입증,3,,4분기,연속,증가,20%,소득,하위,20%,가계소득,1분기,전년동기대비,8.0%,증가,월간,취업자,증가,1월,명대,평균,유지,2월,10만,3개월,연속,추락,글로벌,금융위기,수준,후퇴,성장,소득,주도,고용,분배,지표,동시,통계청,1분기,저소득,1분위,가구,월평균,소득,2003년,통계,집계,근로소득,정부,가족,소득,이전소득,소득,근로소득,1년,13.3%,낙폭,사상,최대,기록,최저임금,인상,서비스업,중심,임시,일용직,고용,악화,원인,정부,수치,당혹,모습,최저,역습,부인,청와대,정부,대통령,경제정책,국민,실생활,경제,정책,호흡,단기,성과,장관,김동연,경제부총리,기획재정부,양극,심화,최저임금,인상,인정,정책방향,수정,최저임금,인상,근로시간,단축,폐해,단기,전문가들,중론,정부,단기,미봉책,선택,전면적,혁신,미세조정,fine,tuning,유혹,얘기,미세조정,수선,경제정책,시장,현실,조금씩,조정,방향,방식,방법,유효성,전제로,청와대,정부,호미,가래,태도,현실,당장,응급실,환자,정기,건강검진,행태,진단,대선,공약,핵심,경제,정책,고집"	"경제정책,최저임금,문재인,근로소득,미세조정,경제부총리,김동연,금융위기,청와대,3개월,월평균,정부의,그동안,건강검진"	"문재인 정부의 경제정책 원칙인 'J노믹스'는 소득 주도 성장과 일자리 창출을 핵심으로 삼고 있다. 여기에서 최저임금 인상, 근로시간 단축 등이 나왔다. 그동안 최저임금 인상의 폐해를 두고 비판이 거셌지만 정부는 ""효과를 발휘하려면 시간이 필요하다""며 귀를 닫아왔다. ""시장과 현실을 외면한 오만이 경제를 망칠 수 있다""는 우려가 쏟아지는 건 당연했다. 
.."	http://www.dt.co.kr/contents.html?article_no=2018053002102351042001&ref=jeadan	
01500151.20180528195313001	20180528	경남도민일보	경남도민일보	[사설]최저임금법 개정안 상정 안 된다	사회>사회일반							개정안	"개정안,환경노동위원회,한국노총,민주노총,국회,최저임금위원회"	"상정,최저,임금,개정안,본회의,국회,최저,임금,개정안,상정,예정,정치권,최저,임금,산입,범위,확대,논의,일주일,민주노총,총파업,하루,불참,사회,대화,선언,반발,상황,법안,속전속결,처리,이해,당사자,논의,최저,임금,개정안,상실,노동계,개정,개악,반발,최저임금위원회,국회,최저,임금,개정,처리,납득,개정안,최저임금,산입,범위,정기상여금,복리후생비,식비,숙박비,교통비,포함,내년,최저임금,25%,7%,초과,상여금,복리후생비,최저임금,포함,민주노총,최저임금,저임금,조합원,대상,조사,최저임금,산입,범위,확대,최저임금,내년,인상,인상,효과,무력화,최저임금,10%,최저임금,산입,정기상여금,정기상여금,식비,교통비,포함,10.6%,51.3%,임금,삭감,조건,최저임금,15%,인상,범위,임금,삭감,16.3%,54.3%,정기상여금,식비,교통비,최저임금,산정,비율,최저임금,미만,노동자,인상,최저임금,15%,인상,현행,96.8%,45.0%,축소,65.3%,10%,인상,현행,65.3%,41.7%,축소,결국,최저임금,산입,범위,확대,임금,대상자,최저임금,적용,절반쯤,마법,노동계,반발,의식,25일,국회,환경,노동,위원회,개정안,처리,정치권,비난,한국노총,최저임금위원회,불참,선언,노동계,총파업,진행,예정,정부,자랑,사회적,대타협,기구,무력,지방선거,혈안,소득주도성장,최저,임금,1만,공약,문재인,정부,사실상,파기,집권,여당,책임,국회,상정,중단"	"최저임금,개정안,정기상여금,노동계,상여금,1만,정치권,총파업,최저임금위원회,민주노총,교통비,대타협,문재인,복리후생비,노동자,소득주도성장"	오늘 국회 본회의에 최저임금법 개정안이 상정될 예정이다. 정치권에서 최저임금법 산입범위 확대 논의가 나온 지 일주일도 지나지 않았다. 민주노총에서 오늘 하루 총파업에 들어가고 사회적 대화 불참을 선언하는 등 반발이 거센 상황에서도 법안이 속전속결로 처리됐다. 이해 당사자와의 충분한 논의가 없었다는 점만으로도 최저임금법 개정안은 정당성을 상실했다. 노동계..	http://www.idomin.com/?mod=news&act=articleView&idxno=567218	
02100311.20180528234221002	20180528	서울경제		"[사설] ""최저임금 올리고 보조금은 난센스""라는 석학의 지적"	경제>국제경제	 경제>금융_재테크					로버트	"미국,앳킨슨"	"한국개발연구원,KDI,인문사회연구회,정보기술혁신재단,정책기획위원회,ITIF,정부의"	"최저임금,보조금,난센스,석학,지적,혁신경제학,세계,대가,로버트,앳킨슨,미국,정보,혁신,재단,ITIF,회장,최저임금,정부,인건비,지원,난센스,일갈,한국개발연구원,KDI,방한,연례,국제,콘퍼런스,강연차,앳킨슨,회장,서울경제신문,별도,인터뷰,정책,정부의,일자리,쓴소리,포용,성장,차원,최저임금,진통,감수,강조,최저임금,지급,정도,경쟁력,정리,경제원리,부합,생산성,향상,파격적,주장,혁신성장,소득주도성장,더불어,J노믹스,문재인,경제정책,분야,만큼,혁신,경제,석학,지적,쓴소리,주장,메시지,요지,고통,경제,해결,최저임금,인상,일자리,국민,향상,이의,제기,사람,고용,비용,상승,향상,생산성,뒷받침,일자리,감소,시간문제,세금,일자리,해결,지속,가능,정책,앳킨슨,회장,지적,생산성,고통,경제,단계,도약,불문가지,노동개혁,구조개혁,처방,경제체질,개선,선결,여권,일각,최저임금,인상폭,속도,자성,목소리,콘퍼런스,정책기획위원회,대통령,직속,경제,인문사회연구회,주최,KDI,주관,미래,비전,고민,자리,전반,만큼,J노믹스,냉정,계기"	"일자리,최저임금,만큼,생산성,앳킨슨,쓴소리,로버트,미국,강연차,더불어,정부의,구조개혁,노동개혁,연구회,kdi,경제체질,불문가지,경쟁력,한국개발연구원,인건비,시간문제,문재인,서울경제신문,소득주도성장,보조금,인상폭,정책기획위원회"	혁신경제학의 세계적 대가인 로버트 앳킨슨 미국 정보기술혁신재단(ITIF) 회장이 “최저임금을 올리고 정부가 인건비를 지원하는 것은 난센스”라고 일갈했다. 한국개발연구원(KDI)의 연례 국제 콘퍼런스 강연차 방한한 앳킨슨 회장은 서울경제신문과의 별도 인터뷰에서 정부의 일자리 정책에 대해 거침없이 쓴소리를 했다. 그는 “포용성장 차원에서 최저임금을 올릴 수..	http://www.sedaily.com/NewsView/1RZP2AH1DW	
02100311.20180527180159001	20180527	서울경제		"[사설] ""최저임금 올리고 보조금은 난센스""라는 석학의 지적"	경제>국제경제	 경제>금융_재테크					로버트	"미국,앳킨슨"	"한국개발연구원,KDI,인문사회연구회,정보기술혁신재단,정책기획위원회,ITIF,정부의"	"최저임금,보조금,난센스,석학,지적,혁신경제학,세계,대가,로버트,앳킨슨,미국,정보,혁신,재단,ITIF,회장,최저임금,정부,인건비,지원,난센스,일갈,한국개발연구원,KDI,방한,연례,국제,콘퍼런스,강연차,앳킨슨,회장,서울경제신문,별도,인터뷰,정책,정부의,일자리,쓴소리,포용,성장,차원,최저임금,진통,감수,강조,최저임금,지급,정도,경쟁력,정리,경제원리,부합,생산성,향상,파격적,주장,혁신성장,소득주도성장,더불어,J노믹스,문재인,경제정책,분야,만큼,혁신,경제,석학,지적,쓴소리,주장,메시지,요지,고통,경제,해결,최저임금,인상,일자리,국민,향상,이의,제기,사람,고용,비용,상승,향상,생산성,뒷받침,일자리,감소,시간문제,세금,일자리,해결,지속,가능,정책,앳킨슨,회장,지적,생산성,고통,경제,단계,도약,불문가지,노동개혁,구조개혁,처방,경제체질,개선,선결,여권,일각,최저임금,인상폭,속도,자성,목소리,콘퍼런스,정책기획위원회,대통령,직속,경제,인문사회연구회,주최,KDI,주관,미래,비전,고민,자리,전반,만큼,J노믹스,냉정,계기"	"일자리,최저임금,만큼,생산성,앳킨슨,쓴소리,로버트,미국,강연차,더불어,정부의,구조개혁,노동개혁,연구회,kdi,경제체질,불문가지,경쟁력,한국개발연구원,인건비,시간문제,문재인,서울경제신문,소득주도성장,보조금,인상폭,정책기획위원회"	혁신경제학의 세계적 대가인 로버트 앳킨슨 미국 정보기술혁신재단(ITIF) 회장이 “최저임금을 올리고 정부가 인건비를 지원하는 것은 난센스”라고 일갈했다. 한국개발연구원(KDI)의 연례 국제 콘퍼런스 강연차 방한한 앳킨슨 회장은 서울경제신문과의 별도 인터뷰에서 정부의 일자리 정책에 대해 거침없이 쓴소리를 했다. 그는 “포용성장 차원에서 최저임금을 올릴 수..	http://www.sedaily.com/NewsView/1RZP2AH1DW	
01100401.20180526171749001	20180526	동아일보		"[사설]최저임금 산입범위 확대, 고속 인상 빌미는 안돼"	사회>노동_복지	 사회>의료_건강							"환경노동위원회,전국민주노동조합총연맹,국회"	"확대,최저임금,산입,범위,빌미,고속,인상,안돼,국회,환경노동위원회,자영업자,기업,인건비,부담,정기상여금,복리후생비,최저임금,포함,개정안,의결,내년,정기상여금,복리후생비,최저임금,대비,25%,7%,초과,금액,최저임금,포함,기준,적용,최저임금,기준,연봉,미만,저소득층,근로자,혜택,내년도,인상,개정안,취지,인건비,부담,효과,제한적,외국인,근로자,고용,복리후생비,숙식비,부담,중소기업,최저임금,인상,부담,자영업자,고용,근로자,임금,정기상여금,기본급,복리후생비,최저임금,부담,자영업자,구조,대기업,대기업,추석,명절,상여금,지급,1개월,초과,지급,정기상여금,최저임금,포함,노사,단체협약,변경,대기업,노조,동의,전국민주노동조합총연맹,개정안,반대,총파업,최저임금,인상,부작용,저소득층,일자리,직격탄,현실,손해,이기적,발상,정부,여당,산입,범위,조정,빌미,2020년,최저임금,1만,달성,대선,공약,개정안,제한적,효과,명심"	"최저임금,개정안,정기상여금,대기업,자영업자,근로자,저소득층,복리후생비,인건비,1개월,후생비,총파업,내년도,1만,직격탄,단체협약,일자리,상여금,환경노동위원회,전국민주노동조합총연맹,안돼,외국인,숙식비,부작용,기본급,중소기업,인상"	국회 환경노동위원회는 어제 자영업자와 기업의 인건비 부담을 덜어 주기 위해 정기상여금과 복리후생비의 일부를 최저임금에 포함시키는 개정안을 의결했다. 내년부터 정기상여금과 복리후생비를 최저임금 대비 각각 25%와 7%를 초과하는 금액만 최저임금에 포함시킨다. 이 기준을 적용하면 올해 최저임금 기준으로 연봉 2500만 원 미만의 저소득층 근로자는 내년도 인..	http://news.donga.com/3/all/20180525/90255203/1	
01100611.20180526033947001	20180526	서울신문		[사설] 최저임금법 개정안에 복리후생 수당 산입은 유감	사회>노동_복지								"환경노동위원회,국회 법제사법위,한국노총,민주노총,국회,최저임금위원회,환노위"	"최저,임금,개정안,산입,복리후생,수당,유감,국회,환경노동위원회,우여곡절,범위,최저임금,산입,상여금,복리후생비,포함,최저,임금,개정안,의결,최저임금위원회,인상폭,내년도,최저임금,논의,논란,범위,최저임금,산입,다행,최저임금,취지,저임금,노동자,소득,증진,수당,복리후생,포함,여야,합의,환노위,전체회의,통과,본회의,국회,통과,가능성,민주노총,한국노총,노동계,반발,국회,법제사법위원회,환노위,추가,심의,환노위,의결,개정안,157만,최저임금,기준,25%,39만,초과,상여금,7%,11만,초과,복리후생,수당,최저임금,산입,연소득,보호,지급,상여금,복리후생,수당,산입,만큼,상여금,기업,노조,노동자,대표,협의,지급,방식,환노위,개정안,부칙,단계적,산입,범위,2024년,상여금,수당,전액,산입,범위,포함,최저임금,심화,소득,불평등,완화,소득주도성장,인상,사업장,기본급,수당,상여금,임금,구조,현실,최저임금,인상폭,일률적,적용,고연봉자,혜택,현상,임금,왜곡,사업장별,상여금,천차만별,상태,기본급,기준,최저임금,인상폭,결정,현상,임금,불평등,초래,노동계,최저임금,상여금,산입,거부,숙식비,교통비,복리후생비,그동안,기업,저임금,근로자,소득,보전,측면,최저임금위원회,위탁,제도개선,방안,논의,태스크포스,TF,복리,후생비,산입,민주노총,이날,이날,저임금,노동자,식대,숙박비,교통비,현실,치명적,지적,한국노총,대응,시사,최저,임금,개정안,여야,합의,만큼,국회,추가,논의,보완"	"최저임금,상여금,개정안,환노위,저임금,복리후생,노동자,불평등,복리후생비,최저임금위원회,한국노총,교통비,기본급,인상폭,노동계,민주노총,후생비,만큼,연소득,그동안,우여곡절"	국회 환경노동위원회가 어제 새벽 우여곡절 끝에 최저임금 산입 범위에 상여금과 복리후생비 일부를 포함하는 내용의 최저임금법 개정안을 의결했다. 최저임금위원회가 이미 내년도 최저임금 인상폭을 논의하고 있는 가운데 논란이던 최저임금 산입 범위를 늦게나마 매듭지은 것은 다행스런 일이다. 하지만 최저임금의 취지가 저임금 노동자들의 소득 증진을 위한 것이란 점을 ..	http://www.seoul.co.kr/news/newsView.php?id=20180526023011	
