식별자	일자	언론사	기고자	제목	통합 분류1	통합 분류2	통합 분류3	사건/사고 분류1	사건/사고 분류2	사건/사고 분류3	인물	위치	기관	키워드	특성추출	본문	URL	분석제외 여부
01500901.20180702223329003	20180702	울산매일		[사설] 한국당 책임있는 용단 필요해	정치>국회_정당						정갑윤		"비상대책위원회,민주당,자유한국당,울산시,더불어민주당,중앙당,한국당"	"한국당,책임,용단,필요해,지방선거,참패,자유한국당,울산시당,중앙당,내분,활동,지방선거,참패,충격,중앙당,당내,갈등,해결,기미,한국당,모습,보수,지지층,이탈,선거,당대표,발언,지원유세,거부,출마자들,반발,선거전,한국당,과거,영화,민주당,패권,주저,보수,텃밭,더불어민주당,통째,내부,자유한국당,울산시당,선거,참패,책임론,비상체제,전환,촉구,목소리,5선,정갑윤,국회의원,6ㆍ13지방,선거,참패,책임,시당위원장직,사퇴,시당,공회전,내부,수습,제1야당,역할,자포자기,모양새,비판,한국당,울산시당,현직,당협위원장,운영위원,선거,낙선자,선거,참패,보수,유권자,용납,책임,사람,성토,논의,수습책,시작,시점,선거,운영위,차례,소집,시당,차원,선대본부,해단식,생략,민주당,독주,침묵,역할,스스로,제1야당,포기,목소리,비상대책위원회,구성,내홍,중앙당,별개,시당,자체,쇄신,방안,마련,의견,시민들,보수,몰락,한국당,대안,건강,보수,재정비,선거,후폭풍,시민들,제대로,파악,반성,건강,사회,진보,보수,균형,가능,한국당,정치,인재들,고령화,원인,자리,욕심,시대,책임,정치인들,용단,정치,신인,자리,보수,용서,재결집"	"한국당,시당,중앙당,울산시당,민주당,제1야당,시민들,자유한국당,수습책,5선,비상대책위원회,지방선거,당협위원장,재정비,지원유세,출마자들,해단식,국회의원,고령화,비상체제,선대본부,모양새,정갑윤,자포자기,더불어민주당,제대로"	지방선거 참패 이후 자유한국당 울산시당이 중앙당의 내분으로 이렇다 할 활동을 하지 못한 채 숨죽여 지내고 있다. 그만큼 지방선거 참패로 인한 충격이 큰데다가 중앙당의 당내 갈등 역시 해결 기미가 보이지 않고 있다. 이러한 한국당의 모습은 보수 지지층을 이탈시키고 있다. 더욱이 선거 전에도 당대표의 발언 등으로 지원유세를 거부하는 등 출마자들이 반발하고 ..	http://www.iusm.co.kr/news/articleView.html?idxno=806475	
01500801.20180630080411001	20180630	영남일보	인터넷뉴스팀기자 ynnews@yeongnam.com	"[사설] 한국당 쇄신, 국민 눈높이에 맞출 각오 돼 있나"	정치>행정_자치	 정치>국회_정당	 정치>선거				"서청원,홍준표,김무성,김성태"	대구	"정의당,경북 의원,자유한국당,의원총회,군소정당,비대위,남북정상회담,한국당,지방분권"	"한국당,쇄신,국민,눈높이,각오,6,참패,자유한국당,민심,불감증,정도,선거,쇄신,목소리,계파,내홍,계파,모양새,28일,의원총회,뼛속,개혁,요구,민심,괴리,노정,친박계,김성태,대표권한대행,퇴진,김무성,의원,탈당,요구,얘기,비박계,복당파,대행,비대위원장,쇄신,김성태,대행,엄호,지방선거,국민,세력다툼,골몰,한국당,자중지란,희생,모습,김무성,서청원,의원,극소수,총선,불출마,탈당,선언,한국당,궤멸,책임,대구,경북,의원,침묵,상황,비대위,출범,인적,청산,정체성,정립,제대로,의문,정도,전당대회,준비위,전락,얘기,한국당,지방선거,참패,민심,까닭,홍준표,대표,1월,신년인,사회,종편,종일,한국당,여론조사,기관,관제,여론,조사,언론,여론조사,편파성,지적,국민,생각,발언,국민,70%,지방선거,동시,개헌안,국민투표,한국당,반대,한국당,권력구조,개편,논의,항변,분권,개헌,지방민,염원,외면,한국당,몽니,결국,개헌안,지방선거,동시,투표,무산,동력,지방분권,개헌,국민,환호,남북정상회담,위장평화쇼,폄훼,이념적,수구,守舊,평등,정의,화두,소극적,변화,민의,트렌드,제대로,한국당,방도,민심,눈높이,개혁,글자,환골탈태,換骨奪胎,당명,퍼포먼스,국민,마음,29일,한국갤럽,정당,지지도,조사,한국당,10%,군소정당,정의당,1%,계파,드잡이,계파,행태,연출,따름"	"한국당,지방선거,여론조사,김무성,제대로,김성태,개헌안,눈높이,한국갤럽,지방분권,守舊,폄훼,소극적,위장평화쇼,換骨奪胎,신년인,정체성,환골탈태,의원총회,남북정상회담,대구,당명,홍준표,종편"	"6 13 지방선거에서 참패했던 자유한국당의 민심 불감증이 놀라울 정도다. 선거 후 불거졌던 쇄신 목소리는 잦아들고 계파 간 내홍만 불거지는 모양새다. 28일 열린 의원총회는 뼛속까지 개혁을 요구하라는 민심과의 괴리를 고스란히 노정했다. 친박계는 김성태 대표권한대행의 퇴진과 김무성 의원의 탈당을 요구했고 심지어 당을 쪼개자는 얘기까지 나왔다. 반면, 비박.."		
01500401.20180626001242002	20180626	국제신문		[사설] 아직 갈피도 못 잡는 한국당 쇄신 방향	정치>선거	 정치>국회_정당	 정치>행정_자치				"김,유기준,홍문종,안상수,심재철,정우택,이주영,김성태"		"비대위,원내대책회의,혁신비대위,자유한국당,한국당"	"갈피,방향,한국당,쇄신,지방선거,참패,수습책,모색,자유한국당,2주,쇄신,방향,제대로,원내지도부,석고대죄,반성,모습,공방,집안,싸움,격화,양상,바닥,혁신,국민,사랑,다짐,말잔치,지경,환골탈태,정부,여당,견제,건전,야당,면모,국민,실망,걱정,한국당,내분,주말,절정,분위기,권한대행,김성태,원내대표,대표,입장,준비위원장,안상수,혁신비대위,준비,위원장,임명,반발,목소리,대행,지방선거,원내대책회의,소집,홍문종,심재철,이주영,유기준,정우택,중진들,4,,5선,대행,사퇴,촉구,상황,시계,제로,상태,비대위,준비위,순항,여부,불투명,안상수,위원장,혁신비대위,구성,천명,중진들,책임,선거,참패,사람,임명,준비위,해체,직격탄,소속,의원,66%,74명,차지,재선,의원들,진로,갑론을박,친박근혜,주축,재선,의원,사퇴,대행,촉구,사태,점입가경,한국당,모습,보수,정치세력,주소,한계,국민들,친박,비박,계파,싸움,관심,책임,희망,정치,좌우,날갯짓,정치,견제,세력,지리멸렬,제1,야당,국민,불안"	"한국당,혁신비대위,안상수,중진들,준비위,위원장,지방선거,심재철,말잔치,친박근혜,김성태,원내대표,정우택,2주,불투명,5선,환골탈태,정치세력,석고대죄,원내지도부,비박,지리멸렬,이주영,직격탄,유기준,갑론을박,자유한국당,제대로"	지방선거 참패의 수습책을 모색 중인 자유한국당이 2주가 다 되도록 쇄신 방향조차 제대로 잡지 못하고 있다. 원내지도부의 석고대죄 등으로 ‘반짝’ 반성의 모습을 보이는 듯하더니 시간이 흐를수록 ‘네 탓’ 공방과 집안 싸움만 격화되는 양상이다. “바닥에서부터 혁신해 국민의 사랑을 되찾겠다”고 했던 다짐은 ‘말잔치’에 불과한 것인지 되묻지 않을 수 없을 지경..	http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=1700&key=20180626.22031012503	
01200201.20180626220648001	20180626	경인일보	경인일보	[사설]자유한국당 쇄신 자기반성에서 출발해야	정치>선거	 정치>국회_정당	 정치>행정_자치				"서청원,박근혜,홍준표,최경환"	한반도	"비대위,준비위원회,민주당,자유한국당,한국당"	"자기반성,자유한국당,쇄신,출발,자유한국당,지방선거,참패,재보궐,선거,혁신,진로,진통,전면적,혁신,요구,목소리,재선,의원,중심,현직,당협위원장들,재건비상행동,구성,정풍운동,주도,중진들,홍준표,대표,대표직,서청원,의원,탈당,비상대책위원장,선정,비대위,구성,준비위원회,쇄신,행보,선거,보름,시점,비대위,준비위,상황인식,따름,대선,패배,재선,의원,중심,국정농단,사태,탄핵,대선,패배,책임,서청원,최경환,의원,탈당,홍준표,의원,사퇴,요구,목소리,정풍운동,찻잔,태풍,결국,선거,참패,초래,6,민주당,승리,보수,패배,측면,제1야당,한국당,유권자,심판,한국당,초유,헌정,사상,파면,현직,대통령,조기,대선,구축,한반도,평화체제,세계사적,전환,연장,선거,의미,파악,유권자들,한국당,냉전시대,반공주의,안보보수,편승,기득권,정당,인식,전통,보수,결과,한국당,선거,의미,표심,심판,성격,제대로,파악,한국당,중진,초재선,친박,비박,갈등,증폭,보수,재건,총선,궤멸,참패,한국당,선거,참패,원인,인식,정권,집권세력,탄핵,반대,원죄,냉전,매몰,시대정신,부재,국민앞,반성,참회,절차,재선,의원들,2012,,총선,박근혜,대통령,공천,입성,당내,정풍운동,반성,계파간,상대방,책임전가,한국당,계파싸움,개혁,보수,성찰,순서"	"한국당,지방선거,정풍운동,서청원,자유한국당,홍준표,평화체제,재보궐,시대정신,비박,친박,집권세력,세계사,위원장,당협,안보보수,상황인식,세계사적,반공주의,기득권,국민앞,제1야당,의원들,준비위,재건비상행동,국정농단,당협위원장들,따름"	"자유한국당이 지방선거와 재보궐 선거 참패 이후 당 혁신과 향후 진로를 둘러싸고 진통을 겪고 있다. 당의 전면적인 혁신을 요구하는 목소리가 당의 초 재선 의원을 중심으로 커지고 있고, 전 현직 당협위원장들은 '재건비상행동'을 구성하여 정풍운동을 주도하고 있다. 중진들 중에서 홍준표 전 대표는 대표직에서 물러났고, 서청원 의원은 탈당했다. 비상대책위원장 선.."	http://www.kyeongin.com/main/view.php?key=20180626010009657	
02100101.20180623000126002	20180623	매일경제		"[사설] 5시간 의총서 계파싸움만 한 한국당, 아직도 정신 못 차렸나"	정치>행정_자치	 정치>국회_정당	 정치>선거				"김,김무성,박,김성태,박성중"		"윤리위원회,자유한국당,의원총회,혁신비상대책위원회,국회,경찰청,한국당"	"계파싸움,5시간,의총서,계파,싸움,한국당,정신,6,자유한국당,내홍,악화,일로,형국,권한대행,김성태,대표,논란,계파,메모,노출,박성중,의원,윤리위원회,제소,의원,19일,모임,친박계,축출,메모,언론,포착,불씨,계파,갈등,행위,책임,대행,제시,혁신안,다음주,혁신비상대책위원회,준비위,출범,정면,돌파,파열음,21일,의원총회,지방선거,패배,책임,친박계,비박계,공방,비박계,치열,친박계,대행,사퇴,비박계,좌장,김무성,의원,탈당,공개적,요구,재선,의원들,연석회의,친박계,주축,대행,퇴진,요구,관측,대행,비박계,친박,망령,혼돈,주도권,의지,개별,의원,성향,친박,비박,정치인,지방선거,한국당,후보들,민심,철퇴,의미,현시점,지방선거,패배,수습책,강구,지혜,5시간,분간,의원총회,혁신안,비상대책위원장,후보,논의,친박계,대행,사퇴,요구,비박계,방어,대행,매몰,자중지란,정신,모습,앞가림,한국당,보수,保守,보수,補修,주문,역량,원내,제1야당,기본,책무,수행,요구,민갑룡,경찰청장,내정자,인사청문회,정부,검경,수사권,조정안,심의,현안,처리,당장,당장,구성,협상,정상화,국회,운영,수습,별도,방향"	"비박계,친박계,지방선거,한국당,친박,혁신안,후유증,검경,김성태,인사청문회,민갑룡,의원총회,연석회의,의총서,준비위,의원들,혁신비상대책위원회"	6 13 지방선거 패배 후유증에 시달리는 자유한국당의 내홍이 악화 일로로 치닫는 형국이다. 김성태 대표 권한대행은 22일 계파 논란을 일으킨 메모를 노출한 박성중 의원을 당 윤리위원회에 제소하기로 했다고 밝혔다. 박 의원이 지난 19일 한 모임에서 친박계 축출을 뜻하는 내용의 메모를 본 게 언론에 포착됐는데 계파 갈등 불씨를 지핀 행위여서 책임을 묻겠다..	http://news.mk.co.kr/newsRead.php?year=2018&no=395913	
01101101.20180622050739001	20180622	한국일보		"[사설] 한국당, 친박ㆍ비박 타령 할거면 모두 수술대에 누워라"	정치>국회_정당	 정치>행정_자치					"김무성,김 권한대행,김 권한,박"		"중앙당,자유한국당,집권당,의원총회,한국당,윤리위"	"한국당,친박,비박,타령,수술대,자유한국당,지방선거,참패,수습책,진흙탕,싸움,공당,자격,의심,소속,의원,책임,공유,처절,반성,토대,보수,야당,모색,부족,친박ㆍ비박,삿대질,공방,봉숭아,학당,집단,집권당,존속,사실,주장,해산,집단,불출마,극약,처방,거론,한국당,내홍,계기,언론,포착,메모,박성중,의원,의원,19일,복당파,모임,메모,친박,비박,싸움,격화,세력화,대목,주류,친박,신경,메모,일종,당권,장악,친박,살생부,분위기,권한대행,김성태,대표,중앙당,해체,당명,변경,비상,혁신위,가동,자신,혁신안,추인,개최,그제,의원총회,한마디,난장판,회의,가능성,순서,메모,의원,해명,논란,확산,권한대행,모임,참석,혁신안,친박계,사퇴,권한대행,복당,좌장,김무성,의원,탈당,요구,결국,권한대행,메모,파문,계파,갈등,촉발,의원,윤리위,회부,친박,망령,부활,좌시,경고,상처,권한대행,리더십,쇄신,변화,어불성설,자신,과도기,역할,최소화,하루,계파,자유,선장,메스,해법,알파,오메가,무릎"	"친박,권한대행,복당파,혁신안,좌장,한국당,비박,김성태,살생부,박성중,오메가,의원총회,지방선거,처절,최소화,당명,한마디,자유한국당,수습책,세력화,난장판,삿대질,집권당,수술대,불출마,진흙탕,과도기,추인"	자유한국당이 지방선거 참패에 따른 수습책을 놓고 눈뜨고 봐주기 어려운 진흙탕 싸움을 거듭해 공당의 자격마저 의심받고 있다. 소속 의원 모두 책임을 공유하며 처절한 반성을 토대로 보수 야당의 새로운 길을 모색해도 부족할 판에 친박ㆍ비박으로 나뉘어 삿대질과 네탓 공방만 벌이고 있으니 말이다. '봉숭아 학당'보다 못한 이런 집단이 한때 집권당이었다는 것이 참..	http://hankookilbo.com/v/36f4d55111fa4175b4e51c24f01ac321	
02100701.20180622112426002	20180622	헤럴드경제	기자	[사설]배가 침몰하는데도 계파 다툼만 벌이는 한국당	미분류						박근혜		"자유한국당,의원총회,한국당"	"침몰,계파,다툼,한국당,6ㆍ13지방,선거,철저,국민,심판,석고대죄,결국,21일,자유한국당,의원총회,보수,궤멸,정도,참담,패배,반성,계파,갈등,정치,이해관계,매몰,공방,난무,상황,파악,미몽,부끄러움,모습,실제,의총,발언들,한국당,상황인식,수준,정도,절체절명,위기,국면,소리,초선의원,메모,대행,김성태,권한,분열,갈등,조장,구조,용납,엄포,소용,김성태,사퇴,소리,와중,박근혜,대통령,탄핵법리,의원,한편,문재,정책,정부,경제,실패,얘기,무능,무책임,요행,정당,희망,의총,쇄신,반성,혁신,보수,가치,진정성,고장,녹음기,소리,의제,혁신안,논의,논의,80명,소속,국회의원,5시간,의총,치열,계파간,초선,중진들,책임,한국당,폭풍우,난파,신세,파도,가망,상태,위기,방도,이전투구식,싸움,회생불능,평가,지경,지방선거,유권자들,한국당,메시지,시작,전제,대대적,인적,쇄신,침몰,상황,친박,비박,계제,한국당,구성,인적,자원,쇄신,대상,책임,모습,구원투수,영입,2년,총선,민심,향배,선거,결과"	"한국당,김성태,이해관계,무책임,회생불능,탄핵법리,이전투구식,자유한국당,석고대죄,박근혜,진정성,지방선거,비박,중진들,의원총회,혁신안,국회의원,친박,부끄러움,구원투수,녹음기,참담,폭풍우,절체절명,상황인식,발언들,계파간,유권자들"	"6ㆍ13지방선거에서 철저하게 국민적 심판을 받았고, ‘거듭 태어나겠다’며 석고대죄까지 했지만 결국 달라진 건 하나도 없었다. 21일 열린 자유한국당 의원총회를 두고 하는 말이다. 보수가 궤멸됐다는 말이 나올 정도로 참담한 패배를 당하고도 통렬한 반성의 빛을 보이기는 커녕 계파 갈등과 정치적 이해관계에 매몰돼 네탓 공방만 난무했다. 아직도 상황 파악을 못.."	http://biz.heraldcorp.com/view.php?ud=20180622000334	
01100201.20180622040355001	20180622	국민일보		[사설] 한국당 이대로는 가망 없다	정치>정치일반							오블리주	"혁신비대위,자유한국당,의원총회,비대위,중앙당,혁신위원회,한국당"	"한국당,가망,자유한국당,지방선거,참패,수습,번째,21일,보수,궤멸,평가,주장,해체,마당,의총,초선의원,메모,계파,갈등,이해관계,의원들,공방,의총,분위기,한국당,가감,가능성,의총,쇄신,고통,혁신,비대위,성역,보수,표현들,한국당,출범,차례,혁신위원회,운영,당명,위기,상황,차례,비대위,차떼기당,오명,천막당사,2012년,대선,대비,비대위,색깔,당명,변경,쇄신,혁신,반성,성찰,목소리,고장,녹음기,국민들,진정성,배출,대통령,감옥,탄핵,절박감,초재선,의원,책임,중진,의원들,중진,불출마,선언,의총,발언,의원들,상황,판단,계파,초재선,추궁,중진,의원,책임,체제,당권,차지,생각들,모양,한국당,궤멸,상태,책임,헌신,노블리스,오블리주,보수,가치,한국당,보수,진영,정치적,대표,선거,결과,보수,필요성,보수,재건,혁신,표현,인적,구성,토대,보수,한국당,내부,전제,치열,논의,혁신비대위,중앙당,해체,냉전,반공주의,목소리"	"한국당,의원들,당명,차떼기당,진정성,국민들,녹음기,지방선거,천막당사,혁신비대위,의원총회,자유한국당,생각들,반공주의,노블리스,중앙당,진영,혁신위원회,절박감,오블리주,가능성,이해관계,불출마,표현들,필요성,보수,의총,비대위"	자유한국당이 지방선거 참패 이후 당 수습을 위한 두 번째 의원총회를 21일 가졌다. 보수가 궤멸됐다는 평가와 함께 당 해체 주장까지 나오는 마당에 의총에서는 한 초선의원의 메모 내용을 둘러싸고 계파 갈등과 이해관계로 의원들끼리 네 탓 공방이 주를 이뤘다. 이런 의총 분위기는 한국당이 이렇게까지 망한 이유를 가감 없이 보여준다. 그리고 이대로라면 되살아날..	http://news.kmib.co.kr/article/view.asp?arcid=0923969013&code=11171111	
01500801.20180621082843001	20180621	영남일보	인터넷뉴스팀기자 ynnews@yeongnam.com	"[사설] 한국당 쇄신, 중앙정치 권력 지방이양 계기 되길"	정치>선거	 정치>행정_자치					"김,김 권한대행,김재경"	공화당	"미국,혁신비대위,민주당,자유한국당,당,중앙당,한국당"	"한국당,쇄신,되길,중앙정치,권력,지방,이양,계기,대표권한대행,김성태,자유한국당,쇄신,당내,갈등,점입가경,초선,의원들,권한대행,절차,민주주의,제동,중진,의원,대행,중심,계파,세력,경계,해체,수준,혁신,방법,의원들,김재경,의원,정도,개혁안,현실,절망,대행,쇄신안,당내,불협화음,개혁,주도,혁신비대위,구성,기정사실화,분위기,김성태,권한대행,한국당,쇄신안,해체,중앙당,대행,19일,라디오방송,출연,중앙당,권력,집중,독단,전횡,제왕적,지적,대행,중앙당,해체,중앙당,설립,비대,중앙당,조직,사실상,해산,슬림화,여부,선거,참패,한국당,중앙당,슬림화,방향,중앙당,전횡,생태계,기간,정당정치,왜곡,지역,패권주의,부인,낙하산,공천,횡행,해바라기,정치인,양산,공천권,대표,쏠림,현상,중앙당,비대,상명,문화,정당,지배,지방정치,권력,사실상,와해,지방자치,허울,풀뿌리,민주주의,퇴보,미국,공화당,민주당,중앙당,중앙당,정실,情實,공천,완전,오픈프라이머리,가능,대표,원내대표,구심점,의회중심,정책중심,정당,원내,중심,정당,환골탈태,권한대행,구상,공감,대행,중앙당,슬림화,해체,지방정치,권력,지방,중앙당,권한,도당,당협위원장,독립성,자율성,한국당,쇄신,중앙당,슬림,성공,담보,인적,청산,동반,정책노선,이념,정체성,시대,국민,눈높이,수정,한국당,개혁,정당정치,토양,정화,중앙정치,권력,지방이양,추동,견인차,역할"	"중앙당,한국당,권한대행,민주주의,정당정치,김성태,슬림화,의원들,사실상,중앙정치,쇄신안,쏠림,자유한국당,지방정치,지방이양,견인차,정체성,정치인,기정사실화,패권주의"	"김성태 자유한국당 대표권한대행의 당 쇄신방안을 둘러싼 당내 갈등이 점입가경이다. 초선 의원들은 김 권한대행이 절차적 민주주의를 지키지 않았다며 제동을 걸었고, 일부 중진 의원은 김 대행을 중심으로 한 계파 세력화를 경계했다. 하지만 해체 수준의 강력한 혁신 말고는 방법이 없다는 의원들도 적지 않다. 김재경 의원은 “이 정도 개혁안에 화들짝 놀라는 우리 .."		
01500601.20180620050123002	20180620	매일신문	매일신문	"[사설] 지역 한국당 의원, 당 해체 위기 극복할 역량 있나"	정치>국회_정당	 정치>행정_자치	 정치>선거				"이명박,김상훈,박근혜,김재원,이완영,김광림,주호영,윤재옥,강석호,최경환"	"대부분,대구,물갈이,대구경북"	"대부분,자유한국당,TK 의원,한국당"	"의원,지역,한국당,해체,위기,극복,역량,국회의원들,대구경북,자유한국당,국회의원,위기,상황,목소리,무기력,모습,느낌,중진들,초선,친박계,분류,정치력,발휘,여지,한국당,쇄신,주도,적극성,TK,의원,밥값,중진,지역,출신,3선,한국당,5명,정치,처지,강석호,김광림,의원,대선,지방선거,패배,직간접적,책임,주호영,최경환,의원,이명박,박근혜,정권,정권,정부,요직,최경환,김재원,의원,기소,재판,중진,돌출,행동,막말,지탄,지역,중진,한국당,재건,추진,세력,청산,대상자,신세,재선,윗물,소리,재선,김상훈,윤재옥,의원,부진,지역,선거,책임,이완영,의원,재판,정신,5명,대구,초선,5명,7명,경북,초선,7명,친박,주홍글씨,정풍운동,보수,본산,의원들,TK,출신,재건,지역,의원,경쟁력,부재,박근혜,대통령,친박계,유산,경쟁력,인물,투표,지역민,상황,2년,총선,정도,예상,물갈이,여론,정치력,역량,의원들,미래,보수,재건,밀알,최선,방법"	"한국당,5명,정치력,박근혜,경쟁력,친박계,tk,최경환,의원들,자유한국당,대구경북,7명,대구,경북,대상자,정풍운동,무기력,주홍글씨,지방선거,강석호,막말,지역민,친박"	"대구경북 자유한국당 국회의원들이 당의 위기 상황에도 제 목소리를 내지 못한 채 무기력한 모습이라고 하니 씁쓸한 느낌이 든다. 중진들은 이런저런 불미스러운 이유로 힘을 쓰지 못하고, 초선 대부분은 ‘친박계’로 분류돼 정치력을 발휘할 여지조차 없다. 한국당 쇄신을 주도하거나 적극성을 보이는 TK 의원이 거의 없다는 점에서 ‘밥값 못 한다’는 욕을 먹고 있다.."	http://news.imaeil.com/Editorial/2018062018311863867	
01200101.20180620221356002	20180620	경기일보	경기일보	[사설] 난파선 조각 서로 차지하겠다고 싸우는 한국당 / 이래가지고는 30년 지나도 보수 부활 못 시킨다	미분류						"김,정우택,김성태"	경기	"바른정당,중앙당,한국당"	"난파선,조각,차지,한국당,30년,보수,부활,가관,이전투구,역사상,최악,선거,참패,기록,한국당,어제오늘,모습,혁신,중앙당,해체,극약,처방,이면,싸움,고질,계파,권한대행,김성태,대표,혁신안,제안,하루,좌초,위기,초선위원들,반발,내부,계파,갈등,대행,비박계,중심,바른정당,출신,의원들,모임,참석,화근,대행,혁신안,복당파,거래,의심,친박계,사이,정우택,의원,행동,대행,비난,초선,의원,휴대전화,메모,논란,복당파,의원,휴대폰,친박,비박,싸움,격화,친박,핵심,세력화,계파,갈등,친박계,의원들,메모,복당파,친박계,정리,시나리오,증거,반발,대행,혁신안,정당,특정,계파,갈등,화근,불행,조짐,선거,목격,비박계,인사,경기,지역,SNS,참패,개혁,주장,4선,60세,불출마,선언,주장,탄핵,책임,친박계,인사들,사퇴,촉구,주장,의원들,당내,초선,중심,혁신,핵심,방향,4선,60세,기준,선거,참패,민심,소리,주장,친박계,사퇴,도움,계파,갈등,혁신,방해,주장,주장들,혁신,화두,결국,친박계,태세,고질,방어,국가,경영,여당,의석수,당내,최대,야당,모습,이기적,3선,4선,50대,60대,불출마,비박계,친박계,사퇴,개혁,유리,며칠,여론,고개,절망적,한국당,싸움,한국당,보수,부활,30년,세력들,물리,수명,순간,참담,선거,결과,참혹,여론,비판,한국당"	"친박계,한국당,4선,복당파,비박계,의원들,친박,불출마,혁신안,비박,3선,바른정당,김성태,60세"	"가관이라 해야 하나 이전투구라 해야 하나. 역사상 최악의 선거 참패를 기록한 한국당의 어제오늘 모습이다. 겉으로는 당 혁신을 위해 중앙당 해체를 비롯한 극약 처방을 내놓는 듯 보인다. 하지만 그 이면에서 고질적 계파 싸움이 여실히 드러나고 있다. 

김성태 대표 권한대행의 혁신안은 제안 하루만에 좌초 위기를 맞았다. 일부 초선위원들의 반발도 있지만 더 .."	http://www.kyeonggi.com/?mod=news&amp;act=articleView&amp;idxno=1488243	
01500701.20180620191136001	20180620	부산일보	임성원	"[사설] 한국당, 쇄신 말만 말고 국회 정상화하라"	정치>국회_정당	 정치>행정_자치							"임시국회,입법부,자유한국당,더불어민주당,교섭단,국회,전반기,한국,경찰청,상임위,한국당"	"한국당,쇄신,국회,정상,6,한국,정치,지형,급변,후폭풍,여당,더불어민주당,압승,존립,뿌리째,야권,내홍,2년,총선,겨냥,정계,개편,국회의원,도생,모습,사정,국회의원,국회,비정상적,상황,연출,국회,휴업,타개,실마리,사태,국회,공전,장기화,조짐,국회,지난달,임기,구성,지지부진,국회의장,부의장,상임위원장,여야,구성,협상,발자국,지리멸렬,교섭단체,여야,4개,원내대표,한자리,회동,국회의장,고별,지난달,마지막,파행,달째,국회,6월,임시국회,본회의,빈손,회기,종료,현실화,국회,마비,걱정,목소리,9월,정기국회,국회,사태,장기,공백,탄식,국민,살림살이,민생,현안,정작,민의,전당,현실,후보자,민갑룡,경찰청장,임명동의안,처리,국정,현안,발등,여야,당리당략,골몰,삼권,입법부,위상,국회,장기간,마비,당리당략,선거,유불리,저울질,정치,결국,국민,심판,구성,자유한국당,국회,복귀,산적,국정,현안,처리,국회,정상,정치,쇄신,사실,한국당"	"국회의장,국회의원,당리당략,경찰청장,지방선거,민갑룡,4개,정기국회,달째,더불어민주당,후폭풍,본회의,유불리,저울질,뿌리째,임시국회,입법부,발자국,내홍,현실화,도생,원내대표,살림살이,정작,한자리"	"6 13 지방선거로 한국의 정치 지형이 급변하면서 그 후폭풍이 만만치 않다. 여당인 더불어민주당이 압승을 거두면서 존립 기반이 뿌리째 흔들린 야권은 내홍을 거듭하고 있다. 2년 앞으로 다가온 총선을 겨냥한 정계 개편이 점쳐지면서 국회의원마다 각자도생의 길을 찾기 바쁜 모습이다. 사정이 이러하니 국회의원은 있지만, 국회는 없는 비정상적인 상황이 연출되고 .."	http://news20.busan.com/controller/newsController.jsp?newsId=20180619000246	
01500901.20180619223522001	20180619	울산매일	울산매일	<사설> 한국당 울산시당 건강한 보수로 거듭나야	정치>선거	 정치>국회_정당						"울산,북구,울주군"	"울산,광역시,민주당,국회의원,자유한국당,울산시,더불어민주당,중앙당,한국당"	"사설,건강,한국당,울산시당,보수,지방선거,울산,보수,대표,자유한국당,참패,더불어민주당,선전,선거,시작,예견,지지율,문정부,국정지지율,한국당,한국당,인사들,민주당,재선거,북구,국회의원,경선,울주군수,후보,경선,당내,분열,갈등,당원들,탈당,내분,보수,결집,싸움,보수,분열,선거,치명,결과,결과,광역,시장,5개,구군,기초단체장,수성,실패,존립,위협,선거,한국당,비전,정치,입지,당원들,탈당,처지,선거,한국당,민심,제대로,확인,시당,관계자,결과,대한민국,표현,한국당,입장,민주당,지지,사람들,사람,정치,민심,흐름,방향,정책,결정,선거,한국당,문제점,국민,시민,과거,영광,매몰,허리띠,밑바닥,시작,시민들,민주당,전표,민주당,한국당,전철,국민들,심판,민주주의,울산,건강,보수,한국당,시당,중앙당,중요,지역,민심,관심,합리,정책,대안,경쟁,보수층,마음,노력,자세,시민들,배척,설상가상,당원,탈당,지역,소수,정당,선거,참패,한국당,시당,선거,교훈,정치,가치,민심,건강,보수,자리매김"	"한국당,민주당,시당,울주군수,당원들,지지율,시민들,울산,수성,5개,문정부,국회의원,설상가상,당원,울산시당,보수층,영광,허리띠,국정지지율,밑바닥,사람들,국민들,재선거,대한민국,민주주의"	이번 지방선거에서 울산 보수를 대표하는 자유한국당이 참패했다. 더불어민주당의 선전은 선거가 시작되기 전부터 예견됐다. 높은 당 지지율과 문정부의 국정지지율 역시 한국당으로서는 넘기 어려운 부분이었다. 그러다 보니 한국당에 몸 담았던 인사들이 민주당으로 말을 갈아 탔고 북구 국회의원 재선거와 울주군수 후보 경선 과정을 통해 당내 분열과 갈등으로 많은 당원..	http://www.iusm.co.kr/news/articleView.html?idxno=804709	
