식별자	일자	언론사	기고자	제목	통합 분류1	통합 분류2	통합 분류3	사건/사고 분류1	사건/사고 분류2	사건/사고 분류3	인물	위치	기관	키워드	특성추출	본문	URL	분석제외 여부
01101001.20180801211917001	20180801	한겨레		[사설] 자유한국당의 ‘막가파식’ 기무사 불법행위 비호	정치>청와대	 정치>국회_정당					"김의겸,임태훈,김성태,홍"		"특전사,청와대,군인권센터,자유한국당,비대위,국군기무사령부,국회,기무사,대변인"	"자유한국당,막가파식,비호,기무사,불법행위,자유한국당,연일,국군기무사령부,불법행위,비호,계엄,문건,면회자,사찰,의혹,폭로,시민단체,대표,정체성,청와대,단체,커넥션,의혹,제기,방위,논란,원내대표,김성태,자유한국당,1일,김의겸,청와대,대변인,군인권센터,혐의,군사기밀보호법,위반,검찰,고발,계엄,문건,폭로,위반,원내대표,청와대,문건,유출,배후,지목,군인권센터,유착,의혹,제기,김병준,비대위원장,홍지만,대변인,가세,비대위원장,계엄,문건,국회,현실,가능성,정도,위기관리,매뉴얼,정도,시민단체,중요,문건,입수,커넥션,의혹,대변인,양심,성적,취향,병역,기피자,소장,임태훈,군인권센터,인신공격,원내대표,김성태,시비,정체성,비난,쇄도,공격,자유한국당,행태,문건,기무사,계엄,전형적,계엄,문건,세력,계엄령,협조,명시,자유한국당,기무사,유착,의혹,탄핵,노무현,대통령,탄핵,계엄,검토,제기,막가,파식,의혹,책임,모면,댓글,공작,사찰,세월호,유가족,계엄,문건,불법행위,기무사,모습,스스로,기무사,한통속,실토,논리,탱크,특전사,동원,촛불,시민,진압,국회,표결,계엄,해제,의원,체포,구금,계획,기무사,행위,합리화,보수,혁신,국가주,청산,주창,비대위원장,주관,판단,계엄,문건,현실성,의문,제기,면죄부,기무사,불법행위,공개,시민단체,대표,정체성,이력,양심적,병역,거부,시비,모습,국민,인권,감수,수구,보수,집단,인식,자유한국당,고립,심화,결과"	"기무사,자유한국당,군인권센터,대변인,비대위원장,정체성,청와대,불법행위,시민단체,김성태,원내대표,막가파식,위기관리,노무현,임태훈,세월호,계엄령,군사기밀보호법,면회자,유가족"	"자유한국당이 연일 국군기무사령부의 불법행위를 비호하고 있다. ‘계엄 문건’과 ‘군 면회자 사찰 의혹’ 등을 폭로한 시민단체 대표의 성 정체성을 문제 삼고, 청와대와 이 단체 간의 ‘커넥션 의혹’을 제기하는 등 전방위로 논란을 부추기고 있다.

 김성태 자유한국당 원내대표는 1일 김의겸 청와대 대변인과 군인권센터를 군사기밀보호법 위반 혐의로 검찰에 고발하.."	http://www.hani.co.kr/arti/opinion/editorial/855849.html	
01500901.20180717223238004	20180717	울산매일		[사설] 자유한국당 울산시당도 혁신작업 서둘러야	정치>국회_정당	 정치>선거					"김,김병준"	울산	"국민대,혁신비대위,자유한국당,울산시,비대위,중앙당,박근혜정부"	"자유한국당,울산시당,혁신작업,국제정치학,세력균형이론,국가,사이,분포,균형,양태,국제,정치,체제,안정적,이론,골자,중앙정치,지방정치,적용,무리,여야,견제,독선,자유한국당,김병준,국민대,교수,혁신비대위장,추대,위원장,당헌당규,당대표,역할,110석,거대,야당,자유한국당,여론조사,10%대,지지율,촛불정국,6.13지방,선거,자유한국당,존립자체,위협,탄핵,박근혜정부,반성,혁신,계파,논쟁,진영,논리,결과,위원장,수락연설,혁신,분야,의미,발언,국민들,실망,지탄,걱정,인적,구성,나물,소속,국회의원,마누라,강단,추진력,비대위원,구성,비대위원,인선,계파,갈등,재연,결국,계파별,구성,자유한국당,해체,자유한국당,국민들,신뢰,회복,정치,숙제,1야당,역할,문재인,정부,출범,1년,지방,경제,각종,노동정책,국민,지지,야당,견제,울산,자유한국당,제1야당,역할,중앙당,수습과정,별도,시당,혁신,작업,시작,의원들,현역,선출직,중심,시당,체제,정비,혁신,리더십,인재,영입,시당,복원,방안,검토,초보운전사,울산,지방정부,견제,균형,지역,안정,발전"	"자유한국당,시당,위원장,비대위원,울산,진영,김병준,선출직,문재인,1야당,국민들,지지율,지방정치,국회의원,촛불정국,중앙정치,박근혜정부,수습과정,세력균형이론,국민대,수락연설,추진력,당헌당규,노동정책,의원들,계파별,운전사,정치학"	"국제정치학에 세력균형이론이 있다. 국가들 사이에 힘이 고르게 분포되어 균형 양태를 이루고 있을 때 국제 정치 체제가 안정적이라고 보는 것이 이 이론의 골자다. 우리의 중앙정치나 지방정치에 적용해도 큰 무리가 없다. 여야가 엇비슷한 힘을 가질 때 견제의 힘은 더욱 커지고, 독선이 발을 붙이지 못하는 것이다. 

어제 자유한국당이 김병준 국민대교수를 혁신비.."	http://www.iusm.co.kr/news/articleView.html?idxno=808692	
01400501.20180708224132001	20180708	중부일보	중부일보	[사설] 이국종 유시민 까지 써보자는 자유한국당	문화>학술_문화재	 정치>행정_자치	 정치>국회_정당				"김,안상수,유시민,이,김종인,김형오,박관용,김병준,김황식,김성태,이국종"	여의도	"비상대책위원회,의과대학,민주당,비대위,황교안 전 국무총리,아주대병원,정의화 전,국민대,자유한국당,아주대,지도부,바른정당,후보군,한국당"	"이국종,유시민,자유한국당,지도체제,자유한국당,임시,윤곽,주목,추천,비대위원장,잡음,마디,출범,험로,예상,예상,인물,위원장,후보,뒷말,지방선거,참패,사실상,실권,계파,계파,갈등,연출,수습,비상대책위원회,구성,공감대,마련,상태,3일,비대위원장,비대위원,대국민,공모,인물,실망,중증외상센터장,이국종,아주대,의과대학,교수,아주대병원,중증,외상,센터장,자유한국당,비상,대책,위원장,제안,고사,김성태,대표권한대행,모처,여의도,교수,한국당,혁신작업,비대위원장직,요청,교수,역량,부족,거절,이국종,교수,국민,대다수,전무,정치,경험,외과,의사,치료,반응,정도,각계,명망가,명성,의존,의도,교수,김성태,대행,정치권,거리,사람,일반,국민,시각,의료계,추진력,비대위원장,설득,얘기,팩트,블랙,코미디,대행,마음,내부,매너리즘,관성,교수,시각,제로베이스,시작,백지상태,요청,생각,교수,자리,적격,정치,교수,내공,부족,손사례,한국당,공모,비대위원장,대국민,후보군,비대위원장,6명,압축,예정,소식,이름,명예교수,김병준,국민대,김종인,민주당,비상대책위원장,김황식,황교안,국무총리,박관용,김형오,정의화,국회의장,교수,명단,생각,준비위원장,안상수,비대위,준비,위원장,입장,비대위,구성,속도,마음,한국당,바른정당,출신,복당,의원들,친박계,중심,잔류파,의원들,대립,당장,비대,위원장,임시,간판,비대위,역할,권한,부여,지도부,선출,전당대회,미정,상황,방송,출연,의원,안상수,자유한국당,유시민,작가,제안설,비대위원장,영입,잡음,충격적,요법,취지,제안,생각,사람,한국당"	"비대위원장,위원장,한국당,자유한국당,의원들,이국종,안상수,김성태,대국민,국민대,김병준,사실상,여의도,대다수,6명,바른정당,유시민"	자유한국당 임시 지도체제의 윤곽이 이번 주 나올 것으로 주목되는 가운데 비대위원장 추천을 놓고 잡음이 계속되고 있다. 한 마디로 출범까지 험로가 예상되고 있지만 예상되는 위원장 후보 인물마다 여러 뒷말을 낳고 있어서다. 물론 지방선거 참패 후 사실상 당의 실권을 놓고 계파 간 극한 갈등을 연출하는 것 까지는 할 수 없어도 당 수습을 위한 비상대책위원회 ..	www.joongboo.com/?mod=news&act=articleView&idxno=1265898	
01101001.20180708182844001	20180708	한겨레		[사설] 이국종 교수에게 비대위원장 ‘퇴짜’ 맞은 자유한국당	정치>정치일반						"이회창,박근혜,이정미,최장집,이국종"		"의과대학,고려대,자유한국당,아주대,비대위,중앙당,아주대병원"	"이국종,교수,비대위원장,퇴짜,자유한국당,자유한국당,권역외상센터장,이국종,아주대,의과대학,교수,아주대병원,권역,외상,센터장,비상대책위원장,제안,거절,정치,코미디,혁신,자유한국당,인식,이국종,교수,일반,병원,외면,중증,환자,평생,의사,존경,인사,정당,활로,발판,활용,교수,영입,생각,자유한국당,모습,진정성,차례,대선,정계,은퇴,이회창,총리,박근혜,대통령,탄핵,선고,이정미,헌법재판관,진보학,원로,명예교수,최장집,고려대,명예,교수,이름,인사들,본인,언론,명망가,영입,얼굴,분칠,위기,모면,발상,생각,국회의원,특권,생각,친박,비박,싸움박질,정당,화타,편작,대로,환부,제대로,이국종,교수,외과의사,의지,좀비,발버둥,자유한국당,불가능,자유한국당,영입,고민,진심,중앙당,축소,방식,해산,재산,국가,헌납,수준,결단,정도,진정성,국민,믿음,인사"	"자유한국당,이국종,진정성,비상대책위원장,최장집,고려대,박근혜,이회창,이정미,헌법재판관,센터장,중앙당,편작,국회의원,비박,좀비,화타,싸움박질,인사들,명예교수,친박,제대로,아주대병원,명망가,외과의사,발버둥,아주대,의과대학,비대위원장,불가능,권역외상센터장,진보학,교수"	"자유한국당이 이국종 아주대 의과대학 교수 겸 아주대병원 권역외상센터장에게 당 비상대책위원장 직을 제안했다가 거절당했다고 한다. 한편의 정치 코미디일 뿐 아니라, 이런 식으로 혁신을 할 수 있으리라 기대하는 자유한국당 인식이 한심하기 이를 데 없다.

 이국종 교수는 일반 병원이 돈이 안 된다고 외면하는 중증 환자들을 살려내는 데 평생을 바친 훌륭한 의사.."	http://www.hani.co.kr/arti/opinion/editorial/852390.html	
01500801.20180706082937002	20180706	영남일보	뉴미디어부기자 ynnews@yeongnam.com	[사설] 다시 기로에 선 자유한국당	정치>행정_자치	 정치>선거	 정치>국회_정당				"서청원,이회창,박근혜,안상수,김종인,전,이문열,김형오,김무성,김병준,김용옥,이국종"	분기점	"비상대책위원회,좌우파,한국정,노무현정부,청와대,자유한국당,아주대,비대위,준비위원회,한국당"	"기로,자유한국당,6,대참패,자유한국당,기로,분위기,선거,패배,선거,통탄,무릎,자성,결의,당내,투쟁,혼미,상황,연출,한국당,지방선거,비상대책위원회,준비위원회,발족,정비,돌입,위기감,엄습,비대위,준비위,비대위,비대위원장,비대위원,물색,수단,전국,공모란,동원,8일,국민,상대,공모,추천,40여명,추천,숫자,순조,17일,전국위원회,소집,비대위원장,선임,추인,비대위,공식,출범,일정,내부,사정,비관,일색,당장,비대위원장,후보,자원,절대적,빈약,준비위원장,안상수,비대위,준비,위원장,언론,공개,정책실장,노무현정부,청와대,김병준,교수,제외,이회창,대선후보,김종인,의원,김형오,국회의장,교수,도올,김용옥,소설가,이문열,총상,수술,유명,외과센터장,이국종,아주대,외과,센터장,거명,거절,반응,확인,한국당,자체,외부,주목,의미,정치,인물,거명,정치,희화화,비판,비대위원장,선임,권한,확정적,비대위원장,전권,관리,전당대회,관리형,주장,친박계,비대위원장,전권,행사,자신들,퇴출,모습,감지,책임,삿대질,서청원,의원,탈당,한쪽,친박계,비박계,대표,주자,김무성,의원,겨냥,반격,박근혜,대통령,탄핵,사태,분기점,친박,비박,형국,한국당,스스로,한국정치,우파,보수,자임,재건,지리멸렬,좌우파,정치권,동력,부재,총선거,당장,국회의원,정신,국민,여론,한국당"	"비대위원장,한국당,지방선거,거명,위원장,친박계,소설가,정치권,박근혜,이국종,아주대,노무현정부,공모란,청와대,자유한국당,도올,김용옥,안상수,국회의원,대참패,지리멸렬,친박,삿대질"	"6 13 지방선거의 대참패를 겪은 자유한국당이 재차 기로에 선 분위기다. 선거 직후 패배를 통탄하고 무릎을 꿇으며 자성하는 결의를 보이는 듯했지만, 이내 당내 투쟁에 휘말리면서 혼미한 상황을 연출하고 있다.



한국당은 지방선거 후 비상대책위원회 준비위원회를 발족시키고 당 정비에 돌입했다. 이대로는 안 된다는 위기감이 엄습했기 때문이다. 비대위 준비위.."		
01100801.20180705033354002	20180705	조선일보		"[사설] ""비대위원장 안 맡겠다"" 40여 명 후보에게 퇴짜 맞은 자유한국당"	정치>선거	 정치>국회_정당					"이명박,당선자,이회창,박근혜,이정미"		"한나라당,자유한국당,비대위,당,후보군,한국당"	"비대위원장,40여,후보,퇴짜,자유한국당,자유한국당,외부,영입,비상대책위원장,후보들,의사,거부,112석,의석,제1야당,당권,黨權,손사래,비대위원장,후보군,차례,대선,출마,정계,은퇴,이회창,한나라당,총재,박근혜,대통령,탄핵,선고,이정미,헌법재판관,포함,40명,거론,인사,예의,농담,소리,정식,제안,퇴짜,상황,한국당,자초,한국당,구성원,다수,공감대,분야,정도,성공,지명도,수락,여부,인사들,후보,접촉,이쪽저쪽,당사자들,손사래,한국당,구성원,비대위원장,준비,한국당,대선,지방선거,대패,마지막,국민,경고,친박,비박,싸움,야당,위기,국면,비상,각오,차례,경험,탄핵,역풍,총선,27명,현역,의원,불출마선언,당선자,20여,예상,121명,선전,마지막,이명박,정권,각종,악재,2012년,박근혜,비대위원장,면모,그해,총선,대선,승리,한국당,위기,원인,희생,풍토,외부,영입,비대위원장,인적,쇄신,삿대질,멱살잡이,십상,기둥,지붕,상황,기득권,싸움질,정당"	"비대위원장,한국당,박근혜,손사래,이명박,자유한국당,구성원,지명도,멱살잡이,헌법재판관,이회창,삿대질,이정미,친박,한나라당,공감대,당선자,기둥,이쪽저쪽,후보들,당사자들,112석,20여,비박,제1야당,불출마선언,위원장,인사들,비상대책위원장,싸움질,40여,당사자,기득권"	"자유한국당이 외부에서 영입하기로 한 비상대책위원장 후보들이 대부분 거부 의사를 밝히고 있다고 한다. 112석의 의석을 가진 제1야당이 당권(黨權)을 맡기겠다는데도 손사래를 친다는 것이다. 비대위원장 후보군은 세 차례 대선에 출마하고 정계를 은퇴한 이회창 전 한나라당 총재, 박근혜 전 대통령에게 탄핵 선고를 내린 이정미 전 헌법재판관을 포함해 40명이 넘.."	http://news.chosun.com/site/data/html_dir/2018/07/04/2018070404351.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news	
01101001.20180621174956002	20180621	한겨레		"[한겨레 사설] 자유한국당, 지금 ‘친박-비박’ 싸움할 때인가"	정치>국회_정당	 정치>행정_자치					"김무성,서청원,박,박성중"		"자유한국당,의원총회"	"자유한국당,친박,비박,싸움,6,진로,모색중,자유한국당,의원총회,쇄신책,논의,친박계,비박계,대립,갈등,선거,패배,일주일,수습,방향,갑론을박,가닥,고질적,계파,싸움,재연,나락,이날,의원,총회,권한대행,김성태,당대표,계파,갈등,분열,구조,용납,경고,허사,의원들,언론,노출,박성중,의원,휴대전화,메모,대립,의원,메모,친박,핵심,친박,의원들,의원,출당,거론,반발,김성태,대행,중앙당,해체,쇄신안,절차,문제점,제기,사퇴,요구,자유한국당,선거,참패,친박,비박,이전투구,모양새,차지,계파,싸움,재연,풍비박산,친박,비박,책임,친박,비박,대표,서청원,김무성,의원,탈당,총선,불출마,표명,정도,자유한국당,침몰,상대방,책임,발버둥,의원들,개개인,무한책임,모습,혁신,방향,고민"	"친박,자유한국당,의원들,김성태,비박,의원총회,문제점,지방선거,당대표,쇄신안,중앙당,불출마,친박계,일주일,갑론을박,모색중,모양새,무한책임,서청원,쇄신책,비박계,이전투구,김무성,박성중,권한대행,풍비박산,발버둥"	"6 13 지방선거 참패 이후 당의 새 진로를 모색중인 자유한국당이 21일 의원총회를 열어 쇄신책을 논의했지만 친박계와 비박계가 대립하며 오히려 갈등의 골만 깊어졌다. 선거 패배 이후 일주일이 넘었지만 수습 방향을 놓고 갑론을박만 계속할 뿐 가닥을 잡지 못하고 있다. 이처럼 고질적인 계파 싸움이 재연된다면 당이 더욱 나락으로 빠져들 게 분명하다.

 이날.."	http://www.hani.co.kr/arti/opinion/editorial/850098.html	
01400501.20180620224520002	20180620	중부일보	중부일보	[사설] 탈당 빗장 연 자유한국당 서청원 의원	정치>국회_정당	 정치>행정_자치	 정치>선거				"서,서청원,박근혜"	"경기,화성,경기도"	"한나라당,화성시,새누리당,자유한국당,한국당"	"탈당,빗장,자유한국당,서청원,의원,결국,자유한국당,탈당,물꼬,서청원,8선,경기,화성갑,의원,탈당,의원,정치권,무게,감안,탈당,현실,의원,오랫동안,마음,해체,위기,상황,이젠,도움,자리,탈당,의원,의원,국회,최다선,한국당,전신,한나라당,대표,새누리당,최고위원,의원,주류,박근혜,정부,시절,여권,역할,친박계,좌장,연고,경기도,화성,국회의원,정치력,발휘,고민,결정,짐작,자유한국당,내홍,점입가경,당내,권력,싸움,의원,패배,총선,2년,고민,판단,자체,고뇌,위기,의원,자유한국당,위기,위기,위기,제대로,대응,실수,결국,국민,마지막,심판,변도,마지막,무기력,폐허,국가,국민,살림,보수정당,건강,보수정당,나라,기둥,국민,언덕,역할,수행,건강,얘기,보수,입장,얘기,정치,운동장,지방선거,푸른색,보수,새싹,의원,걱정,보수,중진,실종,정치,복원,염려,정치사,정치,천막당사,집권,탄핵정국,정당들,음지,양지,양지,음지,하룻밤,정보력,보편화,유권자들,냉정,의원,정치안,오만,독선,정당,가치,정당사,화성시민,국민들,사과,의원,정치,걱정,걱정,나머지,후배들,자신,후배들,희망,비전"	"자유한국당,화성,서청원,후배들,보수정당,무기력,좌장,친박계,박근혜,8선,최다선,탄핵정국,한나라당,정보력,보편화,정당사,정당들,양지,정치력,새누리당,유권자들,이젠,점입가경,지방선거,한국당,화성시민,변도,국회의원,경기도,화성갑,푸른색,기둥,천막당사,운동장,정치사"	"결국 자유한국당의 탈당 물꼬가 트였다. 서청원(8선 경기 화성갑) 의원이 어제 탈당했다. 서 의원의 정치권 무게를 감안해도 늦었지만 그래도 탈당은 어쩔 수 없는 현실이 된지 오래다. 서 의원은 “오늘 오랫동안 몸담고 마음을 다한 당을 떠난다”며 “당이 해체의 위기에 몰린 상황에서, 이젠 제가 당에 도움을 드릴 수 없기에 조용히 자리를 비켜드리겠다”는 말.."	www.joongboo.com/?mod=news&act=articleView&idxno=1260888	
01400351.20180620220051001	20180620	중도일보	김대중 기자	"[사설] 자유한국당 활로, 민심 읽는 데 있다"	정치>국회_정당	 정치>선거	 정치>행정_자치				"홍준표,정종섭,김성태"		"비상대책위원회,자유한국당,중앙당"	"자유한국당,활로,민심,지방선거,참패,자유한국당,내홍,권한대행,김성태,대표,중앙당,해체,외부인사,구성,비상대책위원회,전권,혁신안,소속,의원,반발,논란,증폭,당원들,총의,독단적,결정,사당,행태,비판,모양,기록적,선거,패배,충격,사정,이해,환골탈태,가능,의심,수술대,자유한국당,집도,의사,주류,친박계,친홍계,청산,대상,거론,재선,소장,지경,제대로,목소리,정종섭,의원,초선,의원들,주장,중진,의원,정계,은퇴,비판,비상대책위원장,거론,외부,인사들,쇄신,한계,지적,자유한국당,회의실,위공무사,爲公無私,액자,몰락,상황,사람,불출마,총선,선언,백의종군,의원들,소식,당권,계파,계파,물밑,신경전,소리,홍준표,대표,후회,비양심적,우선,계파,이익,당내,국회의원,청산,마지막,막말,이해,활로,소속,의원들,지역구,민심,경청,야당,선거,참패,대안,국정운영,발목,몰두,여론조사,상황,민심,제대로,정치,반영,바닥,추락,견인,동력"	"자유한국당,의원들,제대로,爲公無私,김성태,신경전,당원,당원들,여론조사,외부인사,비상대책위원회,인사들,친박계,사당,백의종군,국정운영,한국당,기록적,불출마,위원장,비양심적,친홍계,비상대책위원장,위공무사,환골탈태,국회의원,중앙당,막말,홍준표,혁신안,수술대,회의실"	지방선거에서 참패한 자유한국당의 내홍이 깊어지고 있다. 김성태 대표 권한대행의 중앙당 해체와 외부인사로 구성된 비상대책위원회에 전권을 맡기는 혁신안은 소속 의원의 반발 등 논란이 증폭되고 있다. 당원들의 총의를 모으지 않고 독단적으로 결정한 사당의 행태라는 비판도 나오는 모양이다. 기록적인 선거 패배의 충격에서 벗어나지 못하는 사정을 이해하지 못할 바는..	http://www.joongdo.co.kr/main/view.php?key=20180619010007425	
01400501.20180619233449003	20180619	중부일보	중부일보	[사설] 모두 수술대 올라야 산다는 자유한국당	미분류						"김,김성태"		"비대위,중앙당,자유한국당,한국당"	"수술,자유한국당,어수선,자유한국당,내홍,결국,김성태,대표,권한대행,자신,쇄신안,일각,반발,결심,얘기,수술대,한국당,지칭,거부,환자,반발세력,지칭,얘기,대수술,수술,거부,환자,구실,의사,마음,불신,환자,당장,한국당,사정,권한대행,작심,기미,한마디,따귀,기름,그릇,얘기,대행,수술,몸부림,절박감,한국당,고비,생각들,의견,대수술,집도,명의,대수술,얘기,대행,얘기,대행,기자회견,중앙당,해체,외부,인사,전권,혁신,비대위,구성,쇄신안,의미,기득권,의지,표명,당내,반발,당내,의견,수렴,절차,부족,지적,여기저기,지방선거,민심,외면,한국당,위기,수습,제시,진단,처방,민심,눈높이,거리,당명,개정,구축,원내,중심,정당,얘기,위기,돌파,의심,대목,선거,참패,반성문,무릎,한국당,각오,논의,후속,쇄신,별것,얘기,재선들,국민,마음,참패,대통령,탄핵,국회의원,기득권,집착,태도,언급,세상,변화,한국당,과거,대표,상황,원내대표,대표,대행,당헌,권한,로드맵,혁신,제대로,당내,의견,수렴,절차,한국당,근본적,체질,구체적,보수,정체성,공급,고통,관문들,당권,염두,이해타산,얘기,공천싸움,총선,시작,얘기,한국당,자중,마음,인내,위기,자유한국당"	"한국당,권한대행,자유한국당,대수술,기득권,쇄신안,수술대,재선들,정체성,관문들,한마디,여기저기,지방선거,당명,중앙당,국회의원,공천싸움,눈높이,로드맵,기자회견,반성문,생각들,원내대표,이해타산,내홍,김성태,제대로,반발세력,절박감,어수선"	어수선 하다못해 어지럽다. 자유한국당의 내홍이다. 결국 김성태 대표 권한대행은 어제 자신이 내놓은 쇄신안에 대한 당 일각의 반발과 관련해 결심한 듯 얘기했다. “우리가 모두 수술대 위에 올라가야 한다” 는 것이다. 물론 우리는 한국당 모두를 지칭한 것이고 거부하는 환자는 반발세력을 지칭하는 듯 보인다. 물론 그의 얘기대로 대수술을 받기 전에는 수술을 거..	www.joongboo.com/?mod=news&act=articleView&idxno=1260513	
01101001.20180617172843001	20180617	한겨레		"[한겨레 사설] 자유한국당, ‘사죄 쇼’보다 국회부터 정상화하라"	정치>행정_자치	 정치>국회_정당	 정치>청와대				"권성동,신보라"	강원랜드	"의원,북-미,자유한국당,정상회,당,국회,국회의사당,정부의,상임위"	"자유한국당,사죄,국회,정상화,자유한국당,국회의원,국회의사당,중앙홀,바닥,무릎,지방선거,참패,대국민,사죄,의미,무릎,중앙홀,뒤편,대형,펼침막,신보라,원내대변인,국민들,참담,현실,처절,반성문,사건,박근혜,국정농단,자유한국당,국민,머리,대리석,바닥,무릎,국회의원들,반성,국민,대다수,심정,며칠,정상회담,남북,평화,정책,저주,막말,국회,상임위,마비,정부,민생,개혁,정책,발목,읍소,국민,선거,참패,정치인들,회초리,상투,언사,변화,혁신,의지,행동,중요,자유한국당,당장,국회,정상화,국회,계류중,체포동의안,권성동,의원,체포,동의,표결,처리,모습,국민,6월,임시국회,1일,본회의,상임위,제대로,분위기론,국회의장단,선출,구성,가능성,자유한국당,지방,선거,충격,수습,태도,활로,모색,중요,의원,본분,국회,운영,자유한국당,혁신,의지,국회,정상화,국민,관심,민생,개혁,법률,처리,사건,강원랜드,채용비리,연루,권성동,의원,법사위원장,체포동의안,본회의,표결,비리,연루,동료,의원,입법,활동,국민,믿음"	"자유한국당,상임위,본회의,중앙홀,권성동,체포동의안,국회의원,지방선거,대다수,박근혜,강원랜드,채용비리,국회의사당,국정농단,국회의원들,국회의장단,펼침막,신보라,분위기론,원내대변인,정상회담,처절,반성문,제대로,뒤편"	"자유한국당 국회의원들이 지난 15일 국회의사당 중앙홀 바닥에 무릎을 꿇었다. 지방선거 참패에 대한 대국민 사죄를 한다는 의미였다. 그들이 무릎 꿇은 중앙홀 뒤편엔 ‘저희가 잘못했습니다’라고 적힌 대형 펼침막이 내걸렸다. 신보라 원내대변인은 “국민들께서 등을 돌린 참담한 현실 앞에 처절하게 사죄드리며 반성문을 올린다. 다시 태어나겠다”고 말했다.

 ‘박.."	http://www.hani.co.kr/arti/opinion/editorial/849439.html	
01500601.20180613050102001	20180613	매일신문	매일신문	[사설] 자유한국당 참패는 환골탈태하라는 국민의 요구	정치>선거	 정치>국회_정당	 정치>행정_자치				"문재인,홍준표"	"경북,대부분,경북지사,제주,대구,한국"	"민주당,대구시,더불어민주당,수도권,대구경북,바른미래당,정의당,민주평화당,자유한국당,지도부,중앙당,한국당,지지자"	"자유한국당,참패,환골탈태,국민,요구,6,더불어민주당,압승,여타,정당,참패,요약,자유한국당,바른미래당,민주평화당,정의당,존재,선거,관련자,결과,짐작,투표함,충격파,단순,압승,정도,대구,경북,제주,제외,권력,지방,민주당,지방선거,물론,역사,한국,선거,정도,여야,격차,여야,기록,만큼,일방,유권자들,한국당,의사,표시,선거,광역단체장,선거,경합,대구,경북,경남,정도,나머지,지역,격차,개표,수도권,기초단체장,광역,기초의원,선거,민주당,한국당,소속,정도,선거,한국당,심판,이벤트,느낌,정도,대구경북,한국당,정서,대구시장,경북지사,선거,여유,선거,기초단체장,압도적,승리,보수,뿌리,선호,현상,선거,작용,민주당,후보,선전,중량감,후보,출마,패인,중앙당,차원,경쟁력,인물,공천,결과,한국당,패배,원인,가지,시대,흐름,패배,대통령,선거,1년,홍준표,대표,실언,지도부,리더십,부재,문재인,대통령,발목,일관,여성층,지지,상실,한국당,몸서리,한국당,지도부,노년층,지지자,겨냥,정책,발언,남발,선거,결과,한국당,퇴출,직전,상황,특정,정당,독주,민주주의,위협,대안,정당,국민들,한국당,행태,인적,구성,대안,정당,한국당,선거,패배,생존,여부,결정,와중,선거,개표,현직,의원,당직자들,지도부,사퇴,주장,회의실,점거,위기감,반영,홍준표,대표,자세,재창당,수준,환골탈태,모습,미래,보수,재건,기치,예전,눈속임,한국당,먼지,명심"	"한국당,지도부,지방선거,민주당,환골탈태,만큼,홍준표,자유한국당,경북,대구,한국,중앙당,위기감,회의실,경쟁력,여성층,지지자,민주평화당"	"이번 6 13 지방선거 결과는 더불어민주당의 압승, 여타 정당의 참패로 요약된다. 자유한국당은 처참하게 깨졌고 바른미래당, 민주평화당, 정의당은 존재조차 미미했다. 선거 관련자 모두 이런 결과를 짐작하고 있었지만, 막상 투표함을 열고 보니 그 충격파가 상당하다. 단순한 압승 정도가 아니라 대구 경북과 제주 일부를 제외한 상당수 지방 권력이 민주당에게 넘.."	http://news.imaeil.com/Editorial/2018061323082222908	
